,0,1,2,3,4,5,6,7,8,9
72,"73. Fri,6/22 at CIN L (3-6)",Bryant-3B,Heyward-RF,Zobrist-2B,Rizzo-1B,Baez-SS,Schwarber-LF,Almora-CF,Gimenez-C,Quintana-P
73,"74. Sat,6/23 at CIN L (2-11)",La Stella-3B,Heyward-RF,Zobrist-2B,Rizzo-1B,Contreras-C,Schwarber-LF,Russell-SS,Happ-CF,Farrell-P
74,"75. Sun,6/24 at CIN L (6-8)",Almora-CF,Heyward-RF,Baez-2B,Rizzo-1B,Contreras-C,Schwarber-LF,Happ-3B,Russell-SS,Montgomery-P
75,"76. Mon,6/25 at LAD L (1-2)",Almora-CF,Heyward-RF,Zobrist-2B,Rizzo-1B,Baez-SS,Schwarber-LF,Happ-3B,Gimenez-C,Underwood-P
76,"77. Tue,6/26 at LAD W (9-4)",Zobrist-2B,Heyward-RF,Baez-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Happ-CF,Russell-SS,Lester-P
77,"78. Wed,6/27 at LAD L (5-7)#",Almora-CF,Heyward-RF,Baez-2B,Contreras-C,Zobrist-LF,Russell-SS,Bote-3B,Happ-1B,Hendricks-P
78,"79. Thu,6/28 at LAD W (11-5)#",Almora-CF,Baez-2B,Contreras-C,Rizzo-1B,Russell-SS,Bote-3B,Happ-RF,Schwarber-LF,Quintana-P
79,"80. Fri,6/29 vs MIN W (10-6)",Almora-CF,Heyward-RF,Zobrist-2B,Rizzo-1B,Russell-SS,Schwarber-LF,Happ-3B,Gimenez-C,Montgomery-P
80,"81. Sat,6/30 vs MIN W (14-9)#",Almora-CF,Heyward-RF,Baez-2B,Rizzo-1B,Contreras-C,Zobrist-LF,Russell-SS,Bote-3B,Chatwood-P
81,"82. Sun,7/1 vs MIN W (11-10)",Happ-CF,Heyward-RF,Zobrist-2B,Rizzo-1B,Baez-3B,Schwarber-LF,Contreras-C,Russell-SS,Lester-P
82,"83. Tue,7/3 vs DET W (5-3)",Almora-CF,Heyward-RF,Zobrist-2B,Rizzo-1B,Baez-3B,Schwarber-LF,Contreras-C,Russell-SS,Hendricks-P
83,"84. Wed,7/4 vs DET W (5-2)#",Almora-CF,Zobrist-RF,Baez-2B,Russell-SS,Contreras-C,Happ-LF,Bote-3B,Caratini-1B,Quintana-P
84,"85. Fri,7/6 vs CIN L (2-3)",Almora-CF,Heyward-RF,Baez-3B,Rizzo-1B,Zobrist-2B,Schwarber-LF,Contreras-C,Russell-SS,Montgomery-P
85,"86. Sat,7/7 vs CIN W (8-7)",Zobrist-RF,Heyward-CF,Baez-2B,Rizzo-1B,Happ-3B,Schwarber-LF,Caratini-C,Russell-SS,Chatwood-P
86,"87. Sun,7/8 vs CIN W (6-5)",Almora-CF,Heyward-RF,Baez-2B,Rizzo-1B,Contreras-C,Schwarber-LF,Happ-3B,Russell-SS,Lester-P
87,"88. Mon,7/9 at SFG L (1-2)#",Almora-CF,Russell-SS,Baez-2B,Rizzo-1B,Contreras-C,Zobrist-RF,Bote-3B,Happ-LF,Hendricks-P
88,"89. Tue,7/10 at SFG W (2-0)#",Almora-CF,Heyward-RF,Baez-2B,Contreras-C,Russell-SS,Bote-3B,Happ-LF,Caratini-1B,Quintana-P
89,"90. Wed,7/11 at SFG L (4-5)",Zobrist-RF,Heyward-CF,Bryant-3B,Rizzo-1B,Baez-2B,Schwarber-LF,Russell-SS,Caratini-C,Montgomery-P
90,"91. Fri,7/13 at SDP W (5-4)#",Rizzo-1B,Almora-CF,Bryant-3B,Baez-2B,Contreras-C,Russell-SS,Zobrist-RF,Happ-LF,Chatwood-P
91,"92. Sat,7/14 at SDP W (11-6)",Rizzo-1B,Bryant-3B,Heyward-RF,Baez-2B,Happ-CF,Schwarber-LF,Russell-SS,Caratini-C,Hendricks-P
92,"93. Sun,7/15 at SDP W (7-4)#",Rizzo-1B,Bryant-RF,Heyward-CF,Baez-2B,Russell-SS,Zobrist-LF,Contreras-C,Bote-3B,Lester-P
93,"94. Thu,7/19 vs STL W (9-6)",Rizzo-1B,Bryant-3B,Heyward-RF,Zobrist-2B,Happ-CF,Schwarber-LF,Russell-SS,Caratini-C,Hendricks-P
94,"95. Fri,7/20 vs STL L (5-18)",Rizzo-1B,Bryant-3B,Heyward-RF,Baez-2B,Contreras-C,Schwarber-LF,Almora-CF,Russell-SS,Lester-P
95,"96. Sat,7/21 vs STL W (7-2)",Rizzo-1B,Happ-CF,Heyward-RF,Zobrist-2B,Baez-SS,Schwarber-LF,Caratini-C,La Stella-3B,Chatwood-P
96,"97. Sat,7/21 vs STL L (3-6)",Rizzo-1B,Bryant-3B,Heyward-RF,Baez-2B,Contreras-C,Schwarber-LF,Almora-CF,Russell-SS,Montgomery-P
97,"98. Sun,7/22 vs STL W (7-2)",Rizzo-1B,Bryant-3B,Heyward-RF,Baez-2B,Happ-CF,Schwarber-LF,Contreras-C,Russell-SS,Quintana-P
98,"99. Mon,7/23 vs ARI L (1-7)#",Rizzo-1B,Bryant-3B,Almora-CF,Baez-2B,Contreras-C,Russell-SS,Zobrist-RF,Happ-LF,Farrell-P
99,"100. Tue,7/24 vs ARI L (1-5)",Rizzo-1B,Almora-CF,Heyward-RF,Baez-2B,Happ-3B,Schwarber-LF,Russell-SS,Hendricks-P,Caratini-C
100,"101. Wed,7/25 vs ARI W (2-1)#",Rizzo-1B,Almora-CF,Zobrist-2B,Contreras-C,Russell-SS,Schwarber-LF,Happ-RF,Lester-P,La Stella-3B
101,"102. Thu,7/26 vs ARI W (7-6)",Rizzo-1B,Almora-CF,Heyward-RF,Contreras-C,Happ-3B,Schwarber-LF,Russell-SS,Chatwood-P,Bote-2B
102,"103. Fri,7/27 at STL L (2-5)",Rizzo-1B,Almora-CF,Heyward-RF,Baez-SS,Zobrist-2B,Schwarber-LF,Happ-3B,Montgomery-P,Caratini-C
103,"104. Sat,7/28 at STL L (2-6)",Rizzo-1B,Almora-CF,Heyward-RF,Baez-SS,Contreras-C,Schwarber-LF,Happ-3B,Quintana-P,Bote-2B
104,"105. Sun,7/29 at STL W (5-2)",Rizzo-1B,Zobrist-RF,Heyward-CF,Baez-2B,Contreras-C,Schwarber-LF,Russell-SS,Hendricks-P,Bote-3B
105,"106. Tue,7/31 at PIT L (4-5)",Rizzo-1B,Zobrist-2B,Heyward-RF,Baez-3B,Almora-CF,Happ-LF,Contreras-C,Lester-P,Russell-SS
106,"107. Wed,8/1 at PIT W (9-2)",Rizzo-1B,Zobrist-2B,Heyward-RF,Baez-3B,Happ-CF,Schwarber-LF,Contreras-C,Hamels-P,Russell-SS
107,"108. Thu,8/2 vs SDP L (1-6)#",Rizzo-1B,Almora-CF,Heyward-RF,Baez-2B,Contreras-C,Happ-LF,Russell-SS,Montgomery-P,Bote-3B
108,"109. Fri,8/3 vs SDP W (5-4)",Rizzo-1B,Zobrist-2B,Heyward-RF,Baez-SS,Happ-CF,Schwarber-LF,Caratini-C,Quintana-P,La Stella-3B
109,"110. Sat,8/4 vs SDP W (5-4)",Rizzo-1B,Zobrist-2B,Heyward-RF,Baez-3B,Schwarber-LF,Happ-CF,Contreras-C,Hendricks-P,Russell-SS
