,0,1,2,3,4,5,6,7,8,9
74,"75. Fri,6/23 at SEA L (3-13)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gonzalez-LF,Gurriel-1B,Bregman-3B
75,"76. Sat,6/24 at SEA W (5-2)",Springer-RF,Reddick-LF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gurriel-1B,Bregman-3B,Marisnick-CF
76,"77. Sun,6/25 at SEA W (8-2)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-C,Beltran-DH,Gurriel-1B,Bregman-3B,Aoki-LF,Marisnick-CF
77,"78. Tue,6/27 vs OAK L (4-6)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-DH,McCann-C,Gurriel-1B,Gonzalez-LF,Bregman-3B,Marisnick-CF
78,"79. Wed,6/28 vs OAK W (11-8)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gonzalez-3B,Gurriel-1B,Aoki-LF
79,"80. Thu,6/29 vs OAK W (6-1)",Springer-RF,Reddick-LF,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Gonzalez-1B,Bregman-3B,Marisnick-CF
80,"81. Fri,6/30 vs NYY L (4-13)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gonzalez-LF,Gurriel-1B,Bregman-3B
81,"82. Sat,7/1 vs NYY W (7-6)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-C,Beltran-DH,Gonzalez-LF,Gurriel-1B,Bregman-3B,Marisnick-CF
82,"83. Sun,7/2 vs NYY W (8-1)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gonzalez-3B,Gurriel-1B,Aoki-LF
83,"84. Tue,7/4 at ATL W (16-4)#",Springer-CF,Altuve-2B,Reddick-RF,Correa-SS,Gonzalez-LF,McCann-C,Gurriel-1B,Bregman-3B,Peacock-P
84,"85. Wed,7/5 at ATL W (10-4)#",Springer-RF,Altuve-2B,Reddick-LF,Gattis-C,Gonzalez-SS,Gurriel-1B,Bregman-3B,Marisnick-CF,Musgrove-P
85,"86. Thu,7/6 at TOR L (4-7)#",Springer-RF,Altuve-2B,Correa-SS,Beltran-DH,Gonzalez-LF,McCann-C,Gurriel-1B,Bregman-3B,Marisnick-CF
86,"87. Fri,7/7 at TOR W (12-2)",Springer-CF,Altuve-2B,Reddick-RF,Correa-SS,Gonzalez-1B,Beltran-DH,Gattis-C,Bregman-3B,Aoki-LF
87,"88. Sat,7/8 at TOR L (2-7)",Springer-CF,Reddick-RF,Correa-SS,Gattis-DH,Gonzalez-2B,McCann-C,Gurriel-1B,Bregman-3B,Aoki-LF
88,"89. Sun,7/9 at TOR W (19-1)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-C,Gonzalez-LF,Beltran-DH,Gurriel-1B,Bregman-3B,Marisnick-CF
89,"90. Fri,7/14 vs MIN W (10-5)",Springer-CF,Altuve-2B,Reddick-RF,Correa-SS,McCann-C,Beltran-DH,Gurriel-1B,Gonzalez-LF,Bregman-3B
90,"91. Sat,7/15 vs MIN L (2-4)",Springer-CF,Altuve-2B,Reddick-RF,Correa-SS,Beltran-DH,Gurriel-1B,Gonzalez-LF,Gattis-C,Bregman-3B
91,"92. Sun,7/16 vs MIN W (5-3)",Springer-DH,Altuve-2B,Reddick-RF,McCann-C,Gurriel-1B,Gonzalez-SS,Bregman-3B,Aoki-LF,Marisnick-CF
92,"93. Mon,7/17 vs SEA L (7-9)#",Springer-RF,Altuve-2B,Reddick-LF,Correa-SS,Gurriel-1B,Beltran-DH,McCann-C,Bregman-3B,Marisnick-CF
93,"94. Tue,7/18 vs SEA W (6-2)",Springer-CF,Altuve-2B,Reddick-RF,Beltran-DH,Gurriel-1B,Gonzalez-SS,Gattis-C,Aoki-LF,Bregman-3B
94,"95. Wed,7/19 vs SEA L (1-4)#",Springer-RF,Altuve-2B,Gurriel-1B,Gattis-DH,Beltran-LF,Gonzalez-SS,McCann-C,Bregman-3B,Marisnick-CF
95,"96. Fri,7/21 at BAL W (8-7)",Springer-CF,Altuve-2B,Reddick-RF,Beltran-DH,Gurriel-1B,Gonzalez-LF,McCann-C,Bregman-SS,Moran-3B
96,"97. Sat,7/22 at BAL W (8-4)",Springer-RF,Altuve-2B,Reddick-LF,Gurriel-1B,Gattis-C,Beltran-DH,Bregman-SS,Moran-3B,Marisnick-CF
