,0,1,2,3,4,5,6,7,8,9
137,"138. Sun,9/1 vs BOS L (3-4)#",Fletcher-3B,Trout-CF,Goodwin-LF,Pujols-1B,Upton-DH,Calhoun-RF,Simmons-SS,Rengifo-2B,Stassi-C
138,"139. Tue,9/3 at OAK L (5-7)",Fletcher-3B,Trout-CF,Ohtani-DH,Pujols-1B,Calhoun-RF,Upton-LF,Simmons-SS,Rengifo-2B,Stassi-C
139,"140. Wed,9/4 at OAK L (0-4)",Fletcher-2B,Trout-CF,Goodwin-RF,Pujols-1B,Ohtani-DH,Upton-LF,Simmons-SS,Thaiss-3B,Bemboom-C
140,"141. Thu,9/5 at OAK L (6-10)#",Fletcher-3B,Trout-CF,Pujols-1B,Goodwin-LF,Upton-DH,Calhoun-RF,Simmons-SS,Rengifo-2B,Smith-C
141,"142. Fri,9/6 at CHW W (5-4)",Fletcher-3B,Trout-CF,Calhoun-RF,Upton-LF,Ohtani-DH,Simmons-SS,Walsh-1B,Rengifo-2B,Bemboom-C
142,"143. Sat,9/7 at CHW W (8-7)",Fletcher-3B,Goodwin-CF,Upton-LF,Ohtani-DH,Pujols-1B,Calhoun-RF,Simmons-SS,Rengifo-2B,Smith-C
143,"144. Sun,9/8 at CHW L (1-5)",Goodwin-LF,Fletcher-SS,Ohtani-DH,Pujols-1B,Calhoun-RF,Rengifo-2B,Smith-C,Thaiss-3B,Hermosillo-CF
144,"145. Mon,9/9 vs CLE L (2-6)",Goodwin-CF,Fletcher-3B,Ohtani-DH,Upton-LF,Pujols-1B,Calhoun-RF,Simmons-SS,Rengifo-2B,Bemboom-C
145,"146. Tue,9/10 vs CLE L (0-8)",Goodwin-CF,Fletcher-3B,Ohtani-DH,Upton-LF,Calhoun-RF,Simmons-SS,Walsh-1B,Rengifo-2B,Bemboom-C
146,"147. Wed,9/11 vs CLE L (3-4)",Goodwin-CF,Fletcher-2B,Ohtani-DH,Pujols-1B,Calhoun-RF,Ward-LF,Simmons-SS,Thaiss-3B,Smith-C
147,"148. Fri,9/13 vs TBR L (4-11)",Goodwin-CF,Fletcher-3B,Calhoun-RF,Pujols-DH,Simmons-SS,Walsh-1B,Rengifo-2B,Ward-LF,Smith-C
148,"149. Sat,9/14 vs TBR L (1-3)",Goodwin-CF,Fletcher-2B,Calhoun-RF,Pujols-DH,Walsh-1B,Simmons-SS,Thaiss-3B,Hermosillo-LF,Bemboom-C
149,"150. Sun,9/15 vs TBR W (6-4)#",Fletcher-3B,Simmons-SS,Pujols-DH,Calhoun-RF,Smith-C,Goodwin-CF,Hermosillo-LF,Walsh-1B,Rengifo-2B
150,"151. Tue,9/17 at NYY L (0-8)",Goodwin-CF,Fletcher-3B,Calhoun-RF,Pujols-DH,Simmons-SS,Walsh-1B,Rengifo-2B,Hermosillo-LF,Bemboom-C
151,"152. Wed,9/18 at NYY W (3-2)#",Fletcher-2B,Simmons-SS,Pujols-1B,Calhoun-RF,Smith-C,Goodwin-CF,Ward-DH,Hermosillo-LF,Thaiss-3B
152,"153. Thu,9/19 at NYY L (1-9)",Goodwin-CF,Fletcher-2B,Calhoun-RF,Pujols-DH,Walsh-1B,Simmons-SS,Smith-C,Thaiss-3B,Hermosillo-LF
153,"154. Fri,9/20 at HOU L (4-6)",Fletcher-2B,Goodwin-CF,Pujols-DH,Calhoun-RF,Simmons-SS,Walsh-1B,Smith-C,Thaiss-3B,Hermosillo-LF
154,"155. Sat,9/21 at HOU W (8-4)#",Fletcher-2B,Simmons-SS,Pujols-1B,Calhoun-RF,Smith-C,Ward-LF,Bour-DH,Hermosillo-CF,Cowart-3B
155,"156. Sun,9/22 at HOU L (5-13)",Fletcher-2B,Goodwin-CF,Pujols-DH,Calhoun-RF,Simmons-SS,Walsh-1B,Hermosillo-LF,Thaiss-3B,Bemboom-C
156,"157. Tue,9/24 vs OAK W (3-2)",Fletcher-SS,Goodwin-CF,Pujols-DH,Calhoun-RF,Smith-C,Walsh-1B,Ward-LF,Thaiss-3B,Cowart-2B
157,"158. Wed,9/25 vs OAK L (2-3)",Fletcher-2B,Goodwin-CF,Pujols-DH,Calhoun-RF,Simmons-SS,Walsh-1B,Ward-LF,Cowart-3B,Bemboom-C
158,"159. Thu,9/26 vs HOU W (4-3)#",Fletcher-2B,Simmons-SS,Pujols-1B,Calhoun-RF,Smith-C,Ward-DH,Goodwin-CF,Cowart-3B,Hermosillo-LF
159,"160. Fri,9/27 vs HOU L (0-4)",Fletcher-LF,La Stella-DH,Pujols-1B,Calhoun-RF,Simmons-SS,Cowart-2B,Thaiss-3B,Hermosillo-CF,Bemboom-C
160,"161. Sat,9/28 vs HOU L (3-6)",Fletcher-2B,Goodwin-CF,Pujols-DH,Calhoun-RF,Simmons-SS,Smith-C,Walsh-1B,Ward-LF,Cowart-3B
161,"162. Sun,9/29 vs HOU L (5-8)",La Stella-DH,Fletcher-2B,Goodwin-CF,Pujols-1B,Calhoun-RF,Simmons-SS,Ward-LF,Thaiss-3B,Bemboom-C
