,0,1,2,3,4,5,6,7,8,9
148,"149. Sun,9/18 vs LAD W (10-9)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Drury-LF,Haniger-CF,Brito-RF,Gosewisch-C,Ray-P
149,"150. Mon,9/19 at SDP L (2-3)#",Segura-2B,Owings-SS,Drury-LF,Castillo-C,Tomas-RF,Haniger-CF,Jensen-1B,Gosselin-3B,Shipley-P
150,"151. Tue,9/20 at SDP L (2-5)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-RF,Drury-LF,Haniger-CF,Gosewisch-C,Bradley-P
151,"152. Wed,9/21 at SDP W (3-2)",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-C,Lamb-3B,Tomas-RF,Drury-LF,Brito-CF,Greinke-P
152,"153. Fri,9/23 at BAL L (2-3)",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-C,Lamb-3B,Tomas-RF,Drury-LF,Jensen-DH,Haniger-CF
153,"154. Sat,9/24 at BAL L (1-6)#",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-C,Tomas-RF,Drury-3B,Jensen-LF,Haniger-CF,Gosselin-DH
154,"155. Sun,9/25 at BAL L (1-2)",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-DH,Lamb-3B,Tomas-RF,Drury-LF,Gosewisch-C,Brito-CF
155,"156. Mon,9/26 at WSN W (14-4)",Segura-2B,Lamb-3B,Goldschmidt-1B,Castillo-C,Drury-LF,Tomas-RF,Owings-SS,Haniger-CF,Bradley-P
156,"157. Tue,9/27 at WSN L (2-4)",Segura-2B,Lamb-3B,Goldschmidt-1B,Castillo-C,Drury-LF,Tomas-RF,Owings-SS,Haniger-CF,Koch-P
157,"158. Wed,9/28 at WSN W (3-0)#",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-C,Drury-LF,Tomas-RF,Lamb-3B,Haniger-CF,Miller-P
158,"159. Thu,9/29 at WSN L (3-5)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Drury-LF,Haniger-CF,Brito-RF,Gosewisch-C,Ray-P
159,"160. Fri,9/30 vs SDP W (5-3)",Segura-2B,Lamb-3B,Goldschmidt-1B,Castillo-C,Drury-LF,Owings-SS,Brito-RF,Haniger-CF,Shipley-P
160,"161. Sat,10/1 vs SDP W (9-5)#",Segura-2B,Owings-SS,Goldschmidt-1B,Drury-LF,Tomas-RF,Haniger-CF,Lamb-3B,Hernandez-C,Bradley-P
161,"162. Sun,10/2 vs SDP W (3-2)",Segura-2B,Lamb-3B,Goldschmidt-1B,Drury-LF,Tomas-RF,Owings-SS,Haniger-CF,Gosewisch-C,Koch-P
