,0,1,2,3,4,5,6,7,8,9
89,"90. Mon,7/9 at SDP W (8-2)",Pederson-LF,Muncy-2B,Turner-3B,Bellinger-1B,Kemp-RF,Grandal-C,Taylor-SS,Toles-CF,Kershaw-P
90,"91. Tue,7/10 at SDP L (1-4)#",Taylor-SS,Hernandez-LF,Turner-3B,Muncy-1B,Kemp-RF,Bellinger-CF,Forsythe-2B,Barnes-C,Hill-P
91,"92. Wed,7/11 at SDP W (4-2)#",Taylor-SS,Hernandez-LF,Turner-3B,Kemp-RF,Muncy-1B,Forsythe-2B,Bellinger-CF,Barnes-C,Maeda-P
92,"93. Thu,7/12 at SDP W (3-2)",Pederson-LF,Muncy-3B,Bellinger-1B,Grandal-C,Taylor-SS,Toles-CF,Hernandez-RF,Utley-2B,Stripling-P
93,"94. Fri,7/13 vs LAA W (3-2)",Pederson-LF,Muncy-3B,Kemp-RF,Bellinger-1B,Grandal-C,Taylor-SS,Toles-CF,Hernandez-2B,Buehler-P
94,"95. Sat,7/14 vs LAA L (4-5)#",Taylor-SS,Hernandez-LF,Kemp-RF,Muncy-3B,Forsythe-2B,Bellinger-1B,Toles-CF,Barnes-C,Wood-P
95,"96. Sun,7/15 vs LAA W (5-3)",Pederson-LF,Muncy-3B,Kemp-RF,Bellinger-1B,Grandal-C,Toles-CF,Taylor-SS,Hernandez-2B,Kershaw-P
96,"97. Fri,7/20 at MIL W (6-4)#",Taylor-LF,Machado-SS,Muncy-3B,Kemp-RF,Hernandez-CF,Bellinger-1B,Forsythe-2B,Barnes-C,Hill-P
97,"98. Sat,7/21 at MIL L (2-4)",Pederson-LF,Machado-SS,Kemp-RF,Muncy-3B,Grandal-C,Taylor-CF,Bellinger-1B,Hernandez-2B,Kershaw-P
98,"99. Sun,7/22 at MIL W (11-2)#",Taylor-LF,Machado-SS,Turner-3B,Muncy-1B,Kemp-RF,Hernandez-CF,Forsythe-2B,Barnes-C,Wood-P
99,"100. Mon,7/23 at PHI W (7-6)",Pederson-LF,Machado-3B,Muncy-1B,Grandal-C,Kemp-RF,Bellinger-CF,Taylor-SS,Utley-2B,Stripling-P
100,"101. Tue,7/24 at PHI L (4-7)",Pederson-LF,Machado-3B,Muncy-1B,Grandal-C,Taylor-SS,Bellinger-CF,Hernandez-2B,Verdugo-RF,Maeda-P
101,"102. Wed,7/25 at PHI L (3-7)",Pederson-LF,Machado-3B,Muncy-1B,Kemp-RF,Verdugo-CF,Utley-2B,Hernandez-SS,Barnes-C,Buehler-P
102,"103. Thu,7/26 at ATL W (8-2)",Pederson-LF,Machado-3B,Muncy-2B,Grandal-C,Kemp-RF,Bellinger-1B,Taylor-SS,Verdugo-CF,Hill-P
103,"104. Fri,7/27 at ATL W (4-1)",Pederson-LF,Machado-3B,Muncy-2B,Grandal-C,Kemp-RF,Bellinger-1B,Taylor-SS,Verdugo-CF,Kershaw-P
104,"105. Sat,7/28 at ATL W (5-1)#",Taylor-SS,Machado-3B,Kemp-LF,Hernandez-CF,Bellinger-1B,Forsythe-2B,Puig-RF,Barnes-C,Wood-P
105,"106. Sun,7/29 at ATL L (1-4)#",Taylor-SS,Machado-3B,Kemp-LF,Hernandez-CF,Muncy-1B,Grandal-C,Puig-RF,Forsythe-2B,Stripling-P
106,"107. Mon,7/30 vs MIL L (2-5)",Pederson-LF,Machado-3B,Muncy-1B,Grandal-C,Bellinger-CF,Taylor-SS,Utley-2B,Puig-RF,Maeda-P
107,"108. Tue,7/31 vs MIL L (0-1)#",Taylor-SS,Machado-3B,Kemp-LF,Muncy-1B,Hernandez-2B,Bellinger-CF,Puig-RF,Barnes-C,Buehler-P
108,"109. Wed,8/1 vs MIL W (6-4)",Pederson-CF,Machado-3B,Kemp-LF,Grandal-C,Dozier-2B,Bellinger-1B,Taylor-SS,Puig-RF,Hill-P
109,"110. Thu,8/2 vs MIL W (21-5)",Pederson-LF,Machado-SS,Turner-3B,Grandal-C,Bellinger-CF,Dozier-2B,Muncy-1B,Puig-RF,Kershaw-P
110,"111. Fri,8/3 vs HOU L (1-2)",Pederson-LF,Machado-SS,Turner-3B,Grandal-C,Bellinger-CF,Kemp-RF,Muncy-1B,Taylor-2B,Wood-P
111,"112. Sat,8/4 vs HOU L (0-14)",Taylor-CF,Machado-SS,Turner-3B,Kemp-LF,Dozier-2B,Puig-RF,Hernandez-1B,Barnes-C,Maeda-P
112,"113. Sun,8/5 vs HOU W (3-2)",Pederson-LF,Machado-3B,Grandal-C,Bellinger-CF,Dozier-2B,Muncy-1B,Taylor-SS,Hernandez-RF,Buehler-P
113,"114. Tue,8/7 at OAK W (4-2)#",Dozier-2B,Machado-SS,Turner-3B,Hernandez-CF,Kemp-DH,Taylor-LF,Bellinger-1B,Puig-RF,Barnes-C
114,"115. Wed,8/8 at OAK L (2-3)",Pederson-LF,Machado-3B,Turner-DH,Grandal-C,Dozier-2B,Bellinger-CF,Puig-RF,Muncy-1B,Taylor-SS
115,"116. Thu,8/9 at COL W (8-5)#",Dozier-2B,Machado-SS,Turner-3B,Kemp-RF,Bellinger-1B,Hernandez-CF,Grandal-C,Taylor-LF,Stripling-P
116,"117. Fri,8/10 at COL L (4-5)",Pederson-LF,Turner-3B,Grandal-C,Dozier-2B,Bellinger-CF,Taylor-SS,Muncy-1B,Puig-RF,Maeda-P
117,"118. Sat,8/11 at COL L (2-3)#",Dozier-2B,Machado-SS,Turner-3B,Hernandez-CF,Kemp-LF,Muncy-1B,Puig-RF,Barnes-C,Buehler-P
118,"119. Sun,8/12 at COL L (3-4)",Dozier-2B,Machado-3B,Puig-RF,Bellinger-CF,Kemp-LF,Taylor-SS,Grandal-C,Muncy-1B,Hill-P
119,"120. Mon,8/13 vs SFG L (2-5)#",Dozier-2B,Turner-3B,Machado-SS,Hernandez-CF,Taylor-LF,Puig-RF,Bellinger-1B,Barnes-C,Kershaw-P
120,"121. Tue,8/14 vs SFG L (1-2)#",Dozier-2B,Turner-3B,Machado-SS,Hernandez-CF,Kemp-LF,Bellinger-1B,Grandal-C,Puig-RF,Wood-P
121,"122. Wed,8/15 vs SFG W (4-3)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-LF,Taylor-CF,Hernandez-1B,Puig-RF,Barnes-C,Ryu-P
122,"123. Fri,8/17 at SEA W (11-1)#",Dozier-2B,Turner-3B,Machado-SS,Bellinger-CF,Kemp-DH,Hernandez-RF,Muncy-1B,Grandal-C,Pederson-LF
123,"124. Sat,8/18 at SEA L (4-5)",Pederson-LF,Turner-3B,Machado-SS,Bellinger-CF,Dozier-2B,Grandal-C,Kemp-DH,Muncy-1B,Puig-RF
124,"125. Sun,8/19 at SEA W (12-1)#",Dozier-2B,Turner-DH,Machado-3B,Kemp-LF,Bellinger-1B,Hernandez-CF,Taylor-SS,Puig-RF,Barnes-C
125,"126. Mon,8/20 vs STL L (3-5)#",Dozier-2B,Turner-3B,Machado-SS,Bellinger-1B,Kemp-RF,Hernandez-CF,Taylor-LF,Barnes-C,Wood-P
126,"127. Tue,8/21 vs STL L (2-5)",Pederson-LF,Turner-3B,Machado-SS,Bellinger-CF,Muncy-1B,Grandal-C,Taylor-2B,Puig-RF,Ryu-P
127,"128. Wed,8/22 vs STL L (1-3)",Pederson-LF,Turner-3B,Machado-SS,Bellinger-CF,Dozier-2B,Muncy-1B,Grandal-C,Puig-RF,Buehler-P
128,"129. Fri,8/24 vs SDP W (11-1)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-RF,Taylor-LF,Hernandez-CF,Grandal-C,Bellinger-1B,Hill-P
129,"130. Sat,8/25 vs SDP W (5-4)",Muncy-1B,Turner-3B,Machado-SS,Bellinger-CF,Dozier-2B,Grandal-C,Taylor-LF,Puig-RF,Kershaw-P
130,"131. Sun,8/26 vs SDP W (7-3)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-LF,Hernandez-1B,Taylor-CF,Puig-RF,Barnes-C,Ryu-P
131,"132. Tue,8/28 at TEX W (8-4)",Pederson-LF,Turner-3B,Machado-SS,Muncy-DH,Dozier-2B,Grandal-C,Bellinger-1B,Hernandez-RF,Taylor-CF
132,"133. Wed,8/29 at TEX W (3-1)#",Dozier-2B,Turner-DH,Machado-3B,Kemp-LF,Hernandez-CF,Taylor-SS,Puig-RF,Bellinger-1B,Grandal-C
