,0,1,2,3,4,5,6,7,8,9
78,"79. Fri,7/1 at TOR W (2-1)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Naquin-CF,Davis-LF
79,"80. Sat,7/2 at TOR L (6-9)",Davis-LF,Kipnis-2B,Ramirez-SS,Napoli-DH,Santana-1B,Chisenhall-RF,Uribe-3B,Naquin-CF,Gimenez-C
80,"81. Sun,7/3 at TOR L (1-17)#",Davis-LF,Kipnis-2B,Lindor-SS,Napoli-DH,Santana-1B,Ramirez-3B,Gomes-C,Almonte-CF,Chisenhall-RF
81,"82. Mon,7/4 vs DET W (5-3)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Ramirez-LF,Gomes-C,Uribe-3B,Almonte-RF
82,"83. Tue,7/5 vs DET W (12-1)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Gomes-C
83,"84. Wed,7/6 vs DET L (2-12)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-LF,Chisenhall-RF,Uribe-3B,Naquin-CF,Gimenez-C
84,"85. Thu,7/7 vs NYY L (4-5)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Gimenez-C
85,"86. Fri,7/8 vs NYY W (10-2)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Chisenhall-RF,Uribe-3B,Naquin-CF,Gomes-C
86,"87. Sat,7/9 vs NYY L (6-7)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-DH,Santana-1B,Ramirez-LF,Uribe-3B,Almonte-RF,Gomes-C
87,"88. Sun,7/10 vs NYY L (7-11)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Gomes-C
88,"89. Fri,7/15 at MIN W (5-2)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Naquin-CF,Davis-LF
89,"90. Sat,7/16 at MIN L (4-5)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-LF,Chisenhall-RF,Uribe-3B,Naquin-CF,Gimenez-C
90,"91. Sun,7/17 at MIN W (6-1)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Naquin-CF,Almonte-LF,Gomes-C
91,"92. Mon,7/18 at KCR L (3-7)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Chisenhall-RF,Uribe-3B,Naquin-CF,Perez-C
92,"93. Tue,7/19 at KCR W (7-3)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Ramirez-LF,Uribe-3B,Gimenez-C,Gonzalez-RF
93,"94. Wed,7/20 at KCR W (11-4)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Perez-C
94,"95. Fri,7/22 at BAL L (1-5)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Naquin-CF,Uribe-3B,Almonte-RF,Gimenez-C
95,"96. Sat,7/23 at BAL L (2-5)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-3B,Chisenhall-RF,Naquin-CF,Davis-LF,Perez-C
96,"97. Sun,7/24 at BAL L (3-5)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Chisenhall-RF,Uribe-3B,Naquin-CF,Perez-C
97,"98. Tue,7/26 vs WSN W (7-6)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Ramirez-LF,Uribe-3B,Almonte-RF,Perez-C
98,"99. Wed,7/27 vs WSN L (1-4)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Gimenez-C
99,"100. Fri,7/29 vs OAK W (5-3)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Gimenez-C
100,"101. Sat,7/30 vs OAK W (6-3)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Ramirez-LF,Uribe-3B,Almonte-RF,Gimenez-C
101,"102. Sun,7/31 vs OAK W (8-0)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-3B,Chisenhall-RF,Naquin-CF,Almonte-LF,Perez-C
102,"103. Mon,8/1 vs MIN L (5-12)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Perez-C
103,"104. Tue,8/2 vs MIN L (6-10)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Naquin-CF,Almonte-LF,Perez-C
104,"105. Wed,8/3 vs MIN L (5-13)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Naquin-CF,Almonte-LF,Gimenez-C
105,"106. Thu,8/4 vs MIN W (9-2)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-DH,Santana-1B,Ramirez-3B,Guyer-LF,Almonte-RF,Perez-C
106,"107. Fri,8/5 at NYY L (7-13)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Naquin-CF,Almonte-LF,Gimenez-C
107,"108. Sat,8/6 at NYY W (5-2)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-DH,Santana-1B,Ramirez-3B,Guyer-LF,Almonte-RF,Perez-C
108,"109. Sun,8/7 at NYY L (2-3)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-3B,Chisenhall-RF,Davis-LF,Naquin-CF,Perez-C
109,"110. Tue,8/9 at WSN W (3-1)",Santana-1B,Kipnis-2B,Lindor-SS,Ramirez-3B,Chisenhall-RF,Naquin-CF,Almonte-LF,Perez-C,Bauer-P
