,Date,VH,Team,Pitcher,Open,Close
1200,2019-05-14,V,CLE,CCARRASCO,-210,-275
1201,2019-05-14,H,DET,MFIERS,185,240
1202,2019-05-14,V,OAK,SMANAEA,140,141
1203,2019-05-14,H,BOS,RPORCELLO,-160,-156
1204,2019-05-14,V,HOU,LMCCULLERSJR.,-135,-128
1205,2019-05-14,H,LAA,AHEANEY,120,113
1206,2019-05-14,V,SEA,WLEBLANC,110,-104
1207,2019-05-14,H,MIN,JODORIZZI,-120,-106
1208,2019-05-14,V,ATL,JTEHERAN,145,135
1209,2019-05-14,H,CUB,JQUINTANA,-165,-150
1210,2019-05-15,V,COL,GMARQUEZ,-125,-105
1211,2019-05-15,H,SDG,JLYLES,110,-105
1212,2019-05-15,V,LAD,AWOOD,-175,-181
1213,2019-05-15,H,MIA,WCHEN,155,161
1214,2019-05-15,V,CUB,YDARVISH,-125,-119
1215,2019-05-15,H,ATL,MFOLTYNEWICZ,110,109
1216,2019-05-15,V,MIL,JCHACIN,140,142
1217,2019-05-15,H,ARI,ZGREINKE,-160,-162
1218,2019-05-15,V,CIN,TMAHLE,110,129
1219,2019-05-15,H,SFO,TBLACH,-125,-144
1220,2019-05-15,V,OAK,DMENGDEN,165,165
1221,2019-05-15,H,BOS,ERODRIGUEZ,-185,-185
1222,2019-05-15,V,CLE,JTOMLIN,-130,-153
1223,2019-05-15,H,DET,FLIRIANO,115,138
1224,2019-05-15,V,TAM,ABANDA,110,-114
1225,2019-05-15,H,KAN,IKENNEDY,-125,104
1226,2019-05-15,V,HOU,GCOLE,-165,-165
1227,2019-05-15,H,LAA,JBARRIA,145,145
1228,2019-05-15,V,TEX,MMINOR,130,119
1229,2019-05-15,H,SEA,MLEAKE,-145,-134
1230,2019-05-15,V,NYY,MTANAKA,-120,-128
1231,2019-05-15,H,WAS,GGONZALEZ,110,113
1232,2019-05-15,V,CWS,RLOPEZ,140,118
1233,2019-05-15,H,PIT,TWILLIAMS,-160,-133
1234,2019-05-15,V,TOR,JGARCIA,160,130
1235,2019-05-15,H,NYM,NSYNDERGAARD,-180,-145
1236,2019-05-15,V,STL,JFLAHERTY,110,109
1237,2019-05-15,H,MIN,JBERRIOS,-125,-119
1238,2019-05-16,V,MIL,BWOODRUFF,110,-101
1239,2019-05-16,H,ARI,MKOCH,-125,-109
1240,2019-05-16,V,CIN,MHARVEY,122,143
1241,2019-05-16,H,SFO,ASUAREZ,-137,-158
1242,2019-05-16,V,LAD,WBUEHLER,-175,-200
1243,2019-05-16,H,MIA,EHERNANDEZ,155,175
1244,2019-05-16,V,CUB,TCHATWOOD,-135,101
1245,2019-05-16,H,ATL,BMCCARTHY,120,-111
1246,2019-05-16,V,CLE,TBAUER,-230,-232
1247,2019-05-16,H,DET,RCARPENTER,205,207
1248,2019-05-16,V,TAM,JFARIA,-119,-115
1249,2019-05-16,H,KAN,JHAMMEL,109,105
1250,2019-05-16,V,TEX,BCOLON,123,-107
1251,2019-05-16,H,SEA,CBERGMAN,-138,-103
1252,2019-05-16,V,OAK,TCAHILL,230,230
1253,2019-05-16,H,BOS,CSALE,-260,-260
1254,2019-05-16,V,HOU,JVERLANDER,-160,-115
1255,2019-05-16,H,LAA,GRICHARDS,140,105
1256,2019-05-16,V,PHI,NPIVETTA,-104,-109
1257,2019-05-16,H,BAL,ACASHNER,-106,-101
1258,2019-05-16,V,CWS,HSANTIAGO,185,155
1259,2019-05-16,H,PIT,JTAILLON,-210,-175
1260,2019-05-16,V,TOR,JHAPP,-109,-149
1261,2019-05-16,H,NYM,ZWHEELER,-101,134
1262,2019-05-16,V,STL,MMIKOLAS,-130,-102
1263,2019-05-16,H,MIN,LLYNN,115,-108
1264,2019-05-17,V,LAD,KMAEDA,-143,-165
1265,2019-05-17,H,MIA,CSMITH,128,145
1266,2019-05-17,V,SDG,ELAUER,155,113
1267,2019-05-17,H,PIT,CKUHL,-175,-128
1268,2019-05-17,V,PHI,VVELASQUEZ,115,120
1269,2019-05-17,H,STL,LWEAVER,-130,-135
1270,2019-05-17,V,COL,CBETTIS,-111,128
1271,2019-05-17,H,SFO,JSAMARDZIJA,101,-143
1272,2019-05-17,V,OAK,ATRIGGS,116,106
1273,2019-05-17,H,TOR,ASANCHEZ,-131,-116
1274,2019-05-17,V,TEX,DFISTER,-135,-114
1275,2019-05-17,H,CWS,JSHIELDS,120,104
1276,2019-05-17,V,TAM,CARCHER,135,150
1277,2019-05-17,H,LAA,TSKAGGS,-150,-170
1278,2019-05-17,V,DET,MBOYD,140,160
1279,2019-05-17,H,SEA,MGONZALES,-155,-180
1280,2019-05-17,V,BAL,KGAUSMAN,150,140
1281,2019-05-17,H,BOS,DPRICE,-170,-160
1282,2019-05-18,V,SDG,TROSS,110,109
1283,2019-05-18,H,PIT,INOVA,-125,-119
1284,2019-05-18,V,ARI,ZGODLEY,140,129
1285,2019-05-18,H,NYM,JDEGROM,-155,-144
1286,2019-05-18,V,CUB,JLESTER,-190,-177
1287,2019-05-18,H,CIN,HBAILEY,170,157
1288,2019-05-18,V,MIA,DSTRAILY,190,150
1289,2019-05-18,H,ATL,MWISLER,-215,-170
1290,2019-05-18,V,PHI,JARRIETA,-106,126
1291,2019-05-18,H,STL,MWACHA,-104,-141
1292,2019-05-18,V,COL,KFREELAND,-105,103
1293,2019-05-18,H,SFO,DHOLLAND,-105,-113
1294,2019-05-18,V,OAK,BANDERSON,135,111
1295,2019-05-18,H,TOR,MESTRADA,-150,-126
1296,2019-05-18,V,BAL,ACOBB,175,165
1297,2019-05-18,H,BOS,DPOMERANZ,-195,-185
1298,2019-05-18,V,CLE,MCLEVINGER,140,150
1299,2019-05-18,H,HOU,CMORTON,-160,-170
1300,2019-05-18,V,TEX,MMOORE,-115,-115
1301,2019-05-18,H,CWS,CFULMER,105,105
1302,2019-05-18,V,NYY,CSABATHIA,-175,-185
1303,2019-05-18,H,KAN,JJUNIS,155,165
1304,2019-05-18,V,TAM,BSNELL,110,130
1305,2019-05-18,H,LAA,NTROPEANO,-125,-145
1306,2019-05-18,V,DET,MFULMER,140,155
1307,2019-05-18,H,SEA,FHERNANDEZ,-155,-175
1308,2019-05-18,V,MIL,BSUTER,120,132
1309,2019-05-18,H,MIN,KGIBSON,-135,-147
1310,2019-05-19,V,PHI,ZEFLIN,107,-101
1311,2019-05-19,H,STL,JGANT,-117,-109
1312,2019-05-19,V,COL,JGRAY,100,-113
1313,2019-05-19,H,SFO,CSTRATTON,-110,103
1314,2019-05-19,V,LAD,RHILL,130,195
1315,2019-05-19,H,WAS,MSCHERZER,-145,-220
1316,2019-05-19,V,SDG,CRICHARD,123,130
1317,2019-05-19,H,PIT,NKINGHAM,-138,-145
1318,2019-05-19,V,ARI,PCORBIN,-115,-131
1319,2019-05-19,H,NYM,SMATZ,105,116
1320,2019-05-19,V,MIA,JURENA,170,180
1321,2019-05-19,H,ATL,SNEWCOMB,-190,-205
1322,2019-05-19,V,CUB,JQUINTANA,-158,-183
1323,2019-05-19,H,CIN,SROMANO,143,163
1324,2019-05-19,V,OAK,SMANAEA,-130,-109
1325,2019-05-19,H,TOR,SGAVIGLIO,115,-101
1326,2019-05-19,V,CLE,CKLUBER,105,101
1327,2019-05-19,H,HOU,DKEUCHEL,-115,-111
1328,2019-05-19,V,BAL,DBUNDY,180,170
1329,2019-05-19,H,BOS,RPORCELLO,-205,-190
1330,2019-05-19,V,TEX,AJURADO,102,-121
1331,2019-05-19,H,CWS,LGIOLITO,-112,111
1332,2019-05-19,V,NYY,LSEVERINO,-250,-282
1333,2019-05-19,H,KAN,DDUFFY,220,247
1334,2019-05-19,V,TAM,SROMO,150,160
1335,2019-05-19,H,LAA,AHEANEY,-170,-180
1336,2019-05-19,V,DET,MFIERS,210,235
1337,2019-05-19,H,SEA,JPAXTON,-240,-270
1338,2019-05-19,V,MIL,FPERALTA,110,-104
1339,2019-05-19,H,MIN,FROMERO,-120,-106
1340,2019-05-19,V,CUB,KHENDRICKS,-153,-121
1341,2019-05-19,H,CIN,LCASTILLO,138,111
1342,2019-05-19,V,LAD,RSTRIPLING,130,111
1343,2019-05-19,H,WAS,TROARK,-145,-126
1344,2019-05-20,V,ARI,CBUCHHOLZ,165,165
1345,2019-05-20,H,NYM,NSYNDERGAARD,-185,-185
1346,2019-05-20,V,CUB,YDARVISH,-150,-140
1347,2019-05-20,H,CIN,TMAHLE,135,125
1348,2019-05-20,V,MIA,WCHEN,180,170
1349,2019-05-20,H,ATL,JTEHERAN,-205,-190
1350,2019-05-20,V,SDG,JLYLES,120,129
1351,2019-05-20,H,PIT,TWILLIAMS,-135,-144
1352,2019-05-20,V,LAD,AWOOD,135,118
1353,2019-05-20,H,WAS,SSTRASBURG,-150,-133
1354,2019-05-20,V,PHI,ANOLA,-125,-111
1355,2019-05-20,H,STL,JFLAHERTY,110,101
1356,2019-05-20,V,COL,TANDERSON,-104,-316
1357,2019-05-20,H,SFO,TBLACH,-106,106
1358,2019-05-20,V,BAL,DHESS,175,205
1359,2019-05-20,H,BOS,ERODRIGUEZ,-200,-235
1360,2019-05-20,V,OAK,DMENGDEN,-104,-105
1361,2019-05-20,H,TOR,JBIAGINI,-106,-105
1362,2019-05-20,V,TEX,MMINOR,110,-102
1363,2019-05-20,H,CWS,RLOPEZ,-120,-108
1364,2019-05-20,V,NYY,SGRAY,-180,-171
1365,2019-05-20,H,KAN,ESKOGLUND,160,151
1366,2019-05-20,V,TAM,SROMO,165,177
1367,2019-05-20,H,LAA,SOHTANI,-185,-197
1368,2019-05-20,V,DET,FLIRIANO,145,142
1369,2019-05-20,H,SEA,WLEBLANC,-165,-162
1370,2019-05-20,V,CLE,CCARRASCO,130,130
1371,2019-05-20,H,HOU,LMCCULLERSJR.,-145,-145
1372,2019-05-20,V,MIL,JGUERRA,105,109
1373,2019-05-20,H,MIN,JODORIZZI,-115,-119
1374,2019-05-21,V,SDG,RERLIN,170,160
1375,2019-05-21,H,WAS,GGONZALEZ,-190,-180
1376,2019-05-21,V,ATL,MFOLTYNEWICZ,109,-109
1377,2019-05-21,H,PHI,NPIVETTA,-119,-101
1378,2019-05-21,V,MIA,EHERNANDEZ,122,111
1379,2019-05-21,H,NYM,JVARGAS,-137,-126
1380,2019-05-21,V,ARI,ZGREINKE,-114,-135
1381,2019-05-21,H,MIL,CANDERSON,104,120
1382,2019-05-21,V,COL,GMARQUEZ,150,166
1383,2019-05-21,H,LAD,WBUEHLER,-170,-186
1384,2019-05-21,V,NYY,MTANAKA,-180,-215
1385,2019-05-21,H,TEX,BCOLON,160,190
1386,2019-05-21,V,BAL,ACASHNER,-102,101
1387,2019-05-21,H,CWS,HSANTIAGO,-108,-311
1388,2019-05-21,V,DET,BHARDY,175,190
1389,2019-05-21,H,MIN,JBERRIOS,-200,-215
1390,2019-05-21,V,KAN,IKENNEDY,180,190
1391,2019-05-21,H,STL,MMIKOLAS,-205,-215
1392,2019-05-22,V,ATL,BMCCARTHY,110,107
1393,2019-05-22,H,PHI,VVELASQUEZ,-125,-117
1394,2019-05-22,V,SDG,ELAUER,170,177
1395,2019-05-22,H,WAS,JHELLICKSON,-190,-197
1396,2019-05-22,V,MIA,CSMITH,120,102
1397,2019-05-22,H,NYM,ZWHEELER,-135,-112
1398,2019-05-22,V,PIT,JTAILLON,-145,-114
1399,2019-05-22,H,CIN,MHARVEY,130,104
1400,2019-05-22,V,ARI,MKOCH,125,127
1401,2019-05-22,H,MIL,JCHACIN,-140,-142
1402,2019-05-22,V,COL,CBETTIS,130,130
1403,2019-05-22,H,LAD,BSTEWART,-145,-145
1404,2019-05-22,V,LAA,GRICHARDS,-114,-116
1405,2019-05-22,H,TOR,JHAPP,104,106
1406,2019-05-22,V,BOS,CSALE,-215,-235
1407,2019-05-22,H,TAM,JFARIA,190,205
1408,2019-05-22,V,NYY,DGERMAN,-160,-167
1409,2019-05-22,H,TEX,CHAMELS,140,147
1410,2019-05-22,V,BAL,KGAUSMAN,-125,-132
1411,2019-05-22,H,CWS,JSHIELDS,110,117
1412,2019-05-22,V,DET,MBOYD,130,152
1413,2019-05-22,H,MIN,LLYNN,-145,-172
1414,2019-05-22,V,SEA,MLEAKE,140,125
1415,2019-05-22,H,OAK,TCAHILL,-155,-140
1416,2019-05-22,V,CLE,TBAUER,107,-118
1417,2019-05-22,H,CUB,TCHATWOOD,-117,108
1418,2019-05-22,V,SFO,ASUAREZ,240,214
1419,2019-05-22,H,HOU,GCOLE,-275,-244
1420,2019-05-22,V,KAN,JHAMMEL,175,174
1421,2019-05-22,H,STL,LWEAVER,-200,-194
1422,2019-05-23,V,ARI,ZGODLEY,106,101
1423,2019-05-23,H,MIL,BSUTER,-116,-111
1424,2019-05-23,V,SDG,TROSS,110,134
1425,2019-05-23,H,WAS,EFEDDE,-125,-149
1426,2019-05-23,V,ATL,LGOHARA,132,108
1427,2019-05-23,H,PHI,JARRIETA,-147,-118
1428,2019-05-23,V,PIT,CKUHL,-113,-115
1429,2019-05-23,H,CIN,HBAILEY,103,105
1430,2019-05-23,V,MIA,DSTRAILY,175,210
1431,2019-05-23,H,NYM,JDEGROM,-200,-240
1432,2019-05-23,V,COL,KFREELAND,137,165
1433,2019-05-23,H,LAD,KMAEDA,-152,-185
1434,2019-05-23,V,DET,MFULMER,150,139
1435,2019-05-23,H,MIN,KGIBSON,-170,-154
1436,2019-05-23,V,NYY,CSABATHIA,-185,-206
1437,2019-05-23,H,TEX,DFISTER,165,181
1438,2019-05-23,V,LAA,TSKAGGS,-115,-126
1439,2019-05-23,H,TOR,ASANCHEZ,105,111
1440,2019-05-23,V,BOS,DPRICE,-133,-141
1441,2019-05-23,H,TAM,CARCHER,118,126
1442,2019-05-23,V,BAL,ACOBB,-125,-119
1443,2019-05-23,H,CWS,DCOVEY,110,109
1444,2019-05-23,V,SEA,MGONZALES,110,102
1445,2019-05-23,H,OAK,DGOSSETT,-125,-112
1446,2019-05-23,V,KAN,JJUNIS,175,143
1447,2019-05-23,H,STL,MWACHA,-195,-158
1448,2019-05-23,V,SFO,JSAMARDZIJA,230,276
1449,2019-05-23,H,HOU,JVERLANDER,-260,-316
1450,2019-05-23,V,CLE,APLUTKO,147,153
1451,2019-05-23,H,CUB,JLESTER,-167,-173
1452,2019-05-24,V,PIT,INOVA,105,103
1453,2019-05-24,H,CIN,LCASTILLO,-115,-113
1454,2019-05-24,V,NYM,SMATZ,135,140
1455,2019-05-24,H,MIL,ZDAVIES,-150,-160
1456,2019-05-24,V,LAA,NTROPEANO,-120,-132
1457,2019-05-24,H,TOR,MESTRADA,110,117
1458,2019-05-24,V,BAL,DBUNDY,105,-151
1459,2019-05-24,H,CWS,LGIOLITO,-115,136
1460,2019-05-24,V,SEA,FHERNANDEZ,102,120
1461,2019-05-24,H,OAK,JLucas,-112,-135
1462,2019-05-24,V,HOU,CMORTON,-140,-119
1463,2019-05-24,H,CLE,MCLEVINGER,125,109
1464,2019-05-24,V,BOS,RPORCELLO,-130,-116
1465,2019-05-24,H,TAM,BSNELL,115,106
1466,2019-05-24,V,KAN,DDUFFY,120,-114
1467,2019-05-24,H,TEX,ABIBENS-DIRKX,-135,104
1468,2019-05-25,V,SFO,DHOLLAND,180,205
1469,2019-05-25,H,CUB,KHENDRICKS,-205,-235
1470,2019-05-25,V,STL,JGANT,-101,114
1471,2019-05-25,H,PIT,JMUSGROVE,-109,-129
1472,2019-05-25,V,WAS,MSCHERZER,-260,-240
1473,2019-05-25,H,MIA,JURENA,230,210
1474,2019-05-25,V,NYM,NSYNDERGAARD,-118,-119
1475,2019-05-25,H,MIL,JGUERRA,108,109
1476,2019-05-25,V,CIN,SROMANO,155,175
1477,2019-05-25,H,COL,JGRAY,-175,-195
1478,2019-05-25,V,SDG,CRICHARD,175,167
1479,2019-05-25,H,LAD,RSTRIPLING,-200,-187
1480,2019-05-25,V,LAA,AHEANEY,205,205
1481,2019-05-25,H,NYY,LSEVERINO,-230,-235
1482,2019-05-25,V,CWS,RLOPEZ,-120,-101
1483,2019-05-25,H,DET,MFIERS,110,-109
1484,2019-05-25,V,BAL,DHESS,130,140
1485,2019-05-25,H,TAM,SROMO,-145,-160
1486,2019-05-25,V,HOU,DKEUCHEL,135,140
1487,2019-05-25,H,CLE,CKLUBER,-150,-155
1488,2019-05-25,V,KAN,ESKOGLUND,130,127
1489,2019-05-25,H,TEX,MMINOR,-145,-142
1490,2019-05-25,V,MIN,FROMERO,150,140
1491,2019-05-25,H,SEA,JPAXTON,-170,-160
1492,2019-05-25,V,TOR,SGAVIGLIO,125,-119
1493,2019-05-25,H,PHI,ZEFLIN,-140,109
1494,2019-05-25,V,ATL,JTEHERAN,150,166
1495,2019-05-25,H,BOS,ERODRIGUEZ,-170,-186
1496,2019-05-25,V,ARI,PCORBIN,120,125
1497,2019-05-25,H,OAK,SMANAEA,-135,-140
1498,2019-05-26,V,STL,JFLAHERTY,-105,-104
1499,2019-05-26,H,PIT,TWILLIAMS,-105,-106
1500,2019-05-26,V,NYM,JVARGAS,145,128
1501,2019-05-26,H,MIL,CANDERSON,-165,-143
1502,2019-05-26,V,WAS,TROARK,-170,-150
1503,2019-05-26,H,MIA,WCHEN,150,135
1504,2019-05-26,V,SFO,CSTRATTON,175,210
1505,2019-05-26,H,CUB,JQUINTANA,-195,-240
1506,2019-05-26,V,CIN,TMAHLE,125,156
1507,2019-05-26,H,COL,TANDERSON,-140,-176
1508,2019-05-26,V,SDG,JLYLES,175,200
1509,2019-05-26,H,LAD,AWOOD,-195,-225
1510,2019-05-26,V,KAN,IKENNEDY,125,123
1511,2019-05-26,H,TEX,BCOLON,-140,-138
1512,2019-05-26,V,CWS,HSANTIAGO,120,-106
1513,2019-05-26,H,DET,FLIRIANO,-135,-104
1514,2019-05-26,V,BAL,ACASHNER,125,128
1515,2019-05-26,H,TAM,RSTANEK,-140,-143
1516,2019-05-26,V,LAA,JBARRIA,140,140
1517,2019-05-26,H,NYY,SGRAY,-160,-155
1518,2019-05-26,V,HOU,LMCCULLERSJR.,-125,-101
1519,2019-05-26,H,CLE,CCARRASCO,110,-109
1520,2019-05-26,V,MIN,JODORIZZI,130,112
1521,2019-05-26,H,SEA,WLEBLANC,-145,-127
1522,2019-05-26,V,ATL,SNEWCOMB,115,110
1523,2019-05-26,H,BOS,DPOMERANZ,-130,-125
1524,2019-05-26,V,TOR,JGARCIA,175,161
1525,2019-05-26,H,PHI,ANOLA,-195,-181
1526,2019-05-26,V,ARI,CBUCHHOLZ,125,146
1527,2019-05-26,H,OAK,DMENGDEN,-140,-166
1528,2019-05-27,V,WAS,SSTRASBURG,-195,-215
1529,2019-05-27,H,MIA,EHERNANDEZ,175,190
1530,2019-05-27,V,STL,MMIKOLAS,-130,106
1531,2019-05-27,H,PIT,JTAILLON,115,-116
1532,2019-05-27,V,NYM,ZWHEELER,155,125
1533,2019-05-27,H,MIL,JCHACIN,-175,-140
1534,2019-05-27,V,CIN,MHARVEY,135,150
1535,2019-05-27,H,COL,GMARQUEZ,-150,-170
1536,2019-05-27,V,SDG,MSTRAHM,225,225
1537,2019-05-27,H,LAD,WBUEHLER,-255,-255
1538,2019-05-27,V,SFO,TBLACH,175,158
1539,2019-05-27,H,CUB,TCHATWOOD,-195,-178
1540,2019-05-27,V,LAA,GRICHARDS,135,141
1541,2019-05-27,H,NYY,MTANAKA,-150,-161
1542,2019-05-27,V,CWS,JSHIELDS,-115,119
1543,2019-05-27,H,DET,BHARDY,105,-134
1544,2019-05-27,V,BAL,KGAUSMAN,-104,-101
1545,2019-05-27,H,TAM,SROMO,-106,-109
1546,2019-05-27,V,HOU,GCOLE,-145,-124
1547,2019-05-27,H,CLE,TBAUER,130,114
1548,2019-05-27,V,KAN,JHAMMEL,145,175
1549,2019-05-27,H,TEX,CHAMELS,-165,-200
1550,2019-05-27,V,MIN,JBERRIOS,-104,-127
1551,2019-05-27,H,SEA,MLEAKE,-106,112
1552,2019-05-27,V,ATL,MFOLTYNEWICZ,205,190
1553,2019-05-27,H,BOS,CSALE,-235,-215
1554,2019-05-27,V,TOR,JHAPP,-104,-111
1555,2019-05-27,H,PHI,NPIVETTA,-106,101
1556,2019-05-27,V,ARI,ZGREINKE,109,-121
1557,2019-05-27,H,OAK,FMONTAS,-119,111
1558,2019-05-28,V,CUB,MMONTGOMERY,-125,-105
1559,2019-05-28,H,PIT,CKUHL,110,-105
1560,2019-05-28,V,NYM,JDEGROM,-140,101
1561,2019-05-28,H,ATL,MFRIED,125,-311
1562,2019-05-28,V,STL,LWEAVER,-115,-101
1563,2019-05-28,H,MIL,BSUTER,105,-109
1564,2019-05-28,V,MIA,CSMITH,-115,106
1565,2019-05-28,H,SDG,ELAUER,105,-116
1566,2019-05-28,V,CIN,HBAILEY,140,104
1567,2019-05-28,H,ARI,MKOCH,-155,-114
1568,2019-05-28,V,SFO,ASUAREZ,130,101
1569,2019-05-28,H,COL,CBETTIS,-145,-111
1570,2019-05-28,V,PHI,VVELASQUEZ,120,123
1571,2019-05-28,H,LAD,BSTEWART,-135,-138
1572,2019-05-28,V,HOU,JVERLANDER,-160,-110
1573,2019-05-28,H,NYY,DGERMAN,140,100
1574,2019-05-28,V,TOR,ASANCHEZ,170,160
1575,2019-05-28,H,BOS,DPRICE,-190,-180
1576,2019-05-28,V,LAA,TSKAGGS,-155,-176
1577,2019-05-28,H,DET,MBOYD,140,156
1578,2019-05-28,V,TAM,CARCHER,120,114
1579,2019-05-28,H,OAK,TCAHILL,-135,-129
1580,2019-05-28,V,CWS,DCOVEY,165,160
1581,2019-05-28,H,CLE,APLUTKO,-185,-180
1582,2019-05-28,V,TEX,DFISTER,150,155
1583,2019-05-28,H,SEA,MGONZALES,-170,-175
1584,2019-05-28,V,MIN,LLYNN,105,-128
1585,2019-05-28,H,KAN,JJUNIS,-115,113
1586,2019-05-28,V,WAS,GGONZALEZ,-155,-129
1587,2019-05-28,H,BAL,ACOBB,140,114
1588,2019-05-28,V,NYM,PCONLON,135,150
1589,2019-05-28,H,ATL,BMCCARTHY,-150,-170
1590,2019-05-29,V,CUB,JLESTER,-135,-135
1591,2019-05-29,H,PIT,NKINGHAM,120,120
1592,2019-05-29,V,NYM,SMATZ,120,121
1593,2019-05-29,H,ATL,ASANCHEZ,-135,-136
1594,2019-05-29,V,STL,MWACHA,-115,105
1595,2019-05-29,H,MIL,ZDAVIES,105,-115
1596,2019-05-29,V,SFO,JSAMARDZIJA,135,131
1597,2019-05-29,H,COL,KFREELAND,-150,-146
1598,2019-05-29,V,CIN,LCASTILLO,110,100
1599,2019-05-29,H,ARI,ZGODLEY,-120,-110
1600,2019-05-29,V,MIA,DSTRAILY,135,144
1601,2019-05-29,H,SDG,TROSS,-150,-164
1602,2019-05-29,V,PHI,JARRIETA,130,173
1603,2019-05-29,H,LAD,KMAEDA,-145,-193
1604,2019-05-29,V,CWS,LGIOLITO,254,254
1605,2019-05-29,H,CLE,MCLEVINGER,-289,-289
1606,2019-05-29,V,HOU,CMORTON,-135,-124
1607,2019-05-29,H,NYY,CSABATHIA,120,114
1608,2019-05-29,V,LAA,NTROPEANO,-135,-140
1609,2019-05-29,H,DET,MFULMER,120,125
1610,2019-05-29,V,TOR,MESTRADA,165,170
1611,2019-05-29,H,BOS,RPORCELLO,-185,-190
1612,2019-05-29,V,MIN,KGIBSON,-130,-126
1613,2019-05-29,H,KAN,DDUFFY,115,111
1614,2019-05-29,V,TAM,BSNELL,-120,-106
1615,2019-05-29,H,OAK,DGOSSETT,110,-104
1616,2019-05-29,V,TEX,ABIBENS-DIRKX,155,134
1617,2019-05-29,H,SEA,FHERNANDEZ,-175,-149
1618,2019-05-29,V,WAS,JHELLICKSON,-130,105
1619,2019-05-29,H,BAL,DBUNDY,115,-115
1620,2019-05-30,V,STL,AREYES,-104,-101
1621,2019-05-30,H,MIL,JGUERRA,-106,-109
1622,2019-05-30,V,CIN,SROMANO,175,175
1623,2019-05-30,H,ARI,PCORBIN,-200,-200
1624,2019-05-30,V,CUB,KHENDRICKS,-125,-131
1625,2019-05-30,H,PIT,JMUSGROVE,110,116
1626,2019-05-30,V,NYM,JVARGAS,160,135
1627,2019-05-30,H,ATL,JTEHERAN,-180,-150
1628,2019-05-30,V,SFO,DHOLLAND,160,140
1629,2019-05-30,H,COL,JGRAY,-180,-160
1630,2019-05-30,V,MIA,JURENA,125,111
1631,2019-05-30,H,SDG,CRICHARD,-140,-126
1632,2019-05-30,V,PHI,ZEFLIN,154,170
1633,2019-05-30,H,LAD,RSTRIPLING,-174,-190
1634,2019-05-30,V,TOR,SGAVIGLIO,170,165
1635,2019-05-30,H,BOS,ERODRIGUEZ,-190,-185
1636,2019-05-30,V,CWS,RLOPEZ,260,220
1637,2019-05-30,H,CLE,CKLUBER,-300,-250
1638,2019-05-30,V,HOU,DKEUCHEL,150,173
1639,2019-05-30,H,NYY,LSEVERINO,-170,-193
1640,2019-05-30,V,LAA,SOHTANI,-205,-242
1641,2019-05-30,H,DET,MFIERS,180,212
1642,2019-05-30,V,MIN,FROMERO,-138,-134
1643,2019-05-30,H,KAN,BKELLER,123,119
1644,2019-05-30,V,TAM,NEOVALDI,150,111
1645,2019-05-30,H,OAK,SMANAEA,-170,-126
1646,2019-05-30,V,TEX,MMOORE,205,241
1647,2019-05-30,H,SEA,JPAXTON,-235,-276
1648,2019-05-30,V,WAS,MSCHERZER,-230,-260
1649,2019-05-30,H,BAL,DHESS,205,230
1650,2019-05-31,V,CUB,JQUINTANA,-140,-167
1651,2019-05-31,H,NYM,SLUGO,125,147
1652,2019-05-31,V,PIT,TWILLIAMS,145,118
1653,2019-05-31,H,STL,JFLAHERTY,-165,-133
1654,2019-05-31,V,WAS,TROARK,105,112
1655,2019-05-31,H,ATL,SNEWCOMB,-115,-122
1656,2019-05-31,V,PHI,ANOLA,150,143
1657,2019-05-31,H,LAD,CKERSHAW,-170,-163
1658,2019-05-31,V,MIA,WCHEN,125,118
1659,2019-05-31,H,SDG,JLYLES,-140,-133
1660,2019-05-31,V,LAA,AHEANEY,-220,-200
1661,2019-05-31,H,DET,RCARPENTER,195,175
1662,2019-05-31,V,TAM,RSTANEK,125,127
1663,2019-05-31,H,OAK,DMENGDEN,-140,-142
1664,2019-05-31,V,BOS,DPOMERANZ,180,175
1665,2019-05-31,H,HOU,LMCCULLERSJR.,-205,-200
1666,2019-05-31,V,CLE,SBIEBER,-125,-124
1667,2019-05-31,H,MIN,JODORIZZI,110,114
1668,2019-05-31,V,TEX,MMINOR,160,125
1669,2019-05-31,H,SEA,WLEBLANC,-180,-140
1670,2019-06-01,V,CUB,TCHATWOOD,-140,-103
1671,2019-06-01,H,NYM,ZWHEELER,125,-107
1672,2019-06-01,V,WAS,SSTRASBURG,-140,-138
1673,2019-06-01,H,ATL,MFOLTYNEWICZ,125,123
1674,2019-06-01,V,PIT,JTAILLON,140,-101
1675,2019-06-01,H,STL,MMIKOLAS,-155,-109
1676,2019-06-01,V,LAD,SALEXANDER,-120,-105
1677,2019-06-01,H,COL,TANDERSON,110,-105
1678,2019-06-01,V,MIA,EHERNANDEZ,155,130
1679,2019-06-01,H,ARI,CBUCHHOLZ,-175,-145
1680,2019-06-01,V,CIN,TMAHLE,-117,-117
1681,2019-06-01,H,SDG,WLOCKETT,107,107
1682,2019-06-01,V,PHI,NPIVETTA,-115,113
1683,2019-06-01,H,SFO,CSTRATTON,105,-128
1684,2019-06-01,V,NYY,SGRAY,-180,-180
1685,2019-06-01,H,BAL,ACASHNER,160,160
1686,2019-06-01,V,TOR,JGARCIA,105,-310
1687,2019-06-01,H,DET,BHARDY,-115,100
1688,2019-06-01,V,BOS,CSALE,115,111
1689,2019-06-01,H,HOU,GCOLE,-130,-121
1690,2019-06-01,V,CLE,CCARRASCO,-125,-124
