Date,Team,PITCHER
2017-04-02,SFO,Bumgarner
2017-04-02,ARI,Greinke
2017-04-02,CUB,Lester
2017-04-02,STL,Martinez
2017-04-02,NYY,Tanaka
2017-04-02,TAM,Archer
2017-04-03,MIA,Volquez
2017-04-03,WAS,Strasburg
2017-04-03,ATL,Teheran
2017-04-03,NYM,Syndergaard
2017-04-03,COL,Gray
2017-04-03,MIL,Guerra
2017-04-03,SDG,Chacin
2017-04-03,LOS,Kershaw
2017-04-03,PHI,Hellickson
2017-04-03,CIN,Feldman
2017-04-03,SEA,Hernandez
2017-04-03,HOU,Keuchel
2017-04-03,TOR,Estrada
2017-04-03,BAL,Gausman
2017-04-03,KAN,Duffy
2017-04-03,MIN,Santana
2017-04-03,CLE,Kluber
2017-04-03,TEX,Darvish
2017-04-03,LAA,Nolasco
2017-04-03,OAK,Graveman
2017-04-03,PIT,Cole
2017-04-03,BOS,Porcello
2017-04-04,COL,Anderson
2017-04-04,MIL,Davies
2017-04-04,CUB,Arrieta
2017-04-04,STL,Wainwright
2017-04-04,SFO,Cueto
2017-04-04,ARI,Corbin
2017-04-04,SDG,Richard
2017-04-04,LOS,Maeda
2017-04-04,NYY,Sabathia
2017-04-04,TAM,Odorizzi
2017-04-04,CLE,Carrasco
2017-04-04,TEX,Perez
2017-04-04,SEA,Iwakuma
2017-04-04,HOU,Mccullers
2017-04-04,LAA,Shoemaker
2017-04-04,OAK,Manaea
2017-04-04,DET,Verlander
2017-04-04,CWS,Quintana
2017-04-05,MIA,Straily
2017-04-05,WAS,Roark
2017-04-05,PHI,Eickhoff
2017-04-05,CIN,Finnegan
2017-04-05,ATL,Colon
2017-04-05,NYM,Degrom
2017-04-05,COL,Chatwood
2017-04-05,MIL,Peralta
2017-04-05,SFO,Moore
2017-04-05,ARI,Walker
2017-04-05,SDG,Cahill
2017-04-05,LOS,Hill
2017-04-05,KAN,Kennedy
2017-04-05,MIN,Santiago
2017-04-05,NYY,Pineda
2017-04-05,TAM,Cobb
2017-04-05,TOR,Happ
2017-04-05,BAL,Bundy
2017-04-05,CLE,Salazar
2017-04-05,TEX,Hamels
2017-04-05,SEA,Paxton
2017-04-05,HOU,Morton
2017-04-05,LAA,Richards
2017-04-05,OAK,Cotton
2017-04-05,PIT,Taillon
2017-04-05,BOS,Sale
2017-04-06,PHI,Buchholz
2017-04-06,CIN,Davis
2017-04-06,COL,Senzatela
2017-04-06,MIL,Anderson
2017-04-06,SDG,Weaver
2017-04-06,LOS,Mccarthy
2017-04-06,MIA,Koehler
2017-04-06,WAS,Gonzalez
2017-04-06,ATL,Garcia
2017-04-06,NYM,Harvey
2017-04-06,SFO,Samardzija
2017-04-06,ARI,Ray
2017-04-06,KAN,Hammel
2017-04-06,MIN,Gibson
2017-04-06,DET,Boyd
2017-04-06,CWS,Shields
2017-04-06,LAA,Skaggs
2017-04-06,OAK,Triggs
2017-04-06,TOR,Stroman
2017-04-06,TAM,Snell
2017-04-06,SEA,Miranda
2017-04-06,HOU,Musgrove
2017-04-06,CUB,Lackey
2017-04-06,STL,Lynn
2017-04-07,ATL,Foltynewicz
2017-04-07,PIT,Nova
2017-04-07,WAS,Scherzer
2017-04-07,PHI,Velasquez
2017-04-07,LOS,Ryu
2017-04-07,COL,Freeland
2017-04-07,SFO,Cain
2017-04-07,SDG,Perdomo
2017-04-07,MIA,Chen
2017-04-07,NYM,Wheeler
2017-04-07,CUB,Anderson
2017-04-07,MIL,Nelson
2017-04-07,CIN,Garrett
2017-04-07,STL,Leake
2017-04-07,BOS,Wright
2017-04-07,DET,Fulmer
2017-04-07,NYY,Severino
2017-04-07,BAL,Jimenez
2017-04-07,TOR,Liriano
2017-04-07,TAM,Andriese
2017-04-07,OAK,Alcantara
2017-04-07,TEX,Griffin
2017-04-07,MIN,Hughes
2017-04-07,CWS,Holland
2017-04-07,KAN,Vargas
2017-04-07,HOU,Fiers
2017-04-07,SEA,Gallardo
2017-04-07,LAA,Chavez
2017-04-07,CLE,Tomlin
2017-04-07,ARI,Miller
2017-04-08,CIN,Arroyo
2017-04-08,STL,Wacha
2017-04-08,WAS,Guthrie
2017-04-08,PHI,Nola
2017-04-08,ATL,Dickey
2017-04-08,PIT,Kuhl
2017-04-08,MIA,Conley
2017-04-08,NYM,Gsellman
2017-04-08,CUB,Hendricks
2017-04-08,MIL,Milone
2017-04-08,LOS,Kershaw
2017-04-08,COL,Gray
2017-04-08,SFO,Bumgarner
2017-04-08,SDG,Chacin
2017-04-08,MIN,Mejia
2017-04-08,CWS,Gonzalez
2017-04-08,BOS,Rodriguez
2017-04-08,DET,Zimmermann
2017-04-08,KAN,Duffy
2017-04-08,HOU,Keuchel
2017-04-08,NYY,Tanaka
2017-04-08,BAL,Gausman
2017-04-08,OAK,Graveman
2017-04-08,TEX,Darvish
2017-04-08,TOR,Sanchez
2017-04-08,TAM,Archer
2017-04-08,SEA,Hernandez
2017-04-08,LAA,Nolasco
2017-04-08,CLE,Bauer
2017-04-08,ARI,Greinke
2017-04-09,ATL,Teheran
2017-04-09,PIT,Cole
2017-04-09,WAS,Strasburg
2017-04-09,PHI,Hellickson
2017-04-09,CUB,Arrieta
2017-04-09,MIL,Davies
2017-04-09,CIN,Feldman
2017-04-09,STL,Martinez
2017-04-09,LOS,Maeda
2017-04-09,COL,Anderson
2017-04-09,SFO,Cueto
2017-04-09,SDG,Richard
2017-04-09,MIA,Volquez
2017-04-09,NYM,Syndergaard
2017-04-09,TOR,Estrada
2017-04-09,TAM,Odorizzi
2017-04-09,BOS,Porcello
2017-04-09,DET,Norris
2017-04-09,NYY,Sabathia
2017-04-09,BAL,Miley
2017-04-09,OAK,Manaea
2017-04-09,TEX,Perez
2017-04-09,MIN,Santana
2017-04-09,CWS,Quintana
2017-04-09,KAN,Karns
2017-04-09,HOU,Mccullers
2017-04-09,SEA,Iwakuma
2017-04-09,LAA,Shoemaker
2017-04-09,CLE,Kluber
2017-04-09,ARI,Corbin
2017-04-10,ARI,Walker
2017-04-10,SFO,Moore
2017-04-10,NYM,Degrom
2017-04-10,PHI,Eickhoff
2017-04-10,STL,Wainwright
2017-04-10,WAS,Roark
2017-04-10,CIN,Finnegan
2017-04-10,PIT,Glasnow
2017-04-10,LOS,Wood
2017-04-10,CUB,Lester
2017-04-10,SDG,Cosart
2017-04-10,COL,Chatwood
2017-04-10,BOS,Sale
2017-04-10,DET,Verlander
2017-04-10,OAK,Cotton
2017-04-10,KAN,Kennedy
2017-04-10,HOU,Morton
2017-04-10,SEA,Paxton
2017-04-10,TAM,Cobb
2017-04-10,NYY,Pineda
2017-04-11,ATL,Colon
2017-04-11,MIA,Straily
2017-04-11,STL,Lynn
2017-04-11,WAS,Gonzalez
2017-04-11,NYM,Harvey
2017-04-11,PHI,Buchholz
2017-04-11,CIN,Davis
2017-04-11,PIT,Taillon
2017-04-11,SDG,Weaver
2017-04-11,COL,Senzatela
2017-04-11,ARI,Ray
2017-04-11,SFO,Samardzija
2017-04-11,MIN,Santiago
2017-04-11,DET,Boyd
2017-04-11,CWS,Shields
2017-04-11,CLE,Carrasco
2017-04-11,BAL,Bundy
2017-04-11,BOS,Pomeranz
2017-04-11,TEX,Hamels
2017-04-11,LAA,Skaggs
2017-04-11,HOU,Musgrove
2017-04-11,SEA,Miranda
2017-04-11,MIL,Peralta
2017-04-11,TOR,Happ
2017-04-12,SDG,Lee
2017-04-12,COL,Freeland
2017-04-12,CIN,Garrett
2017-04-12,PIT,Nova
2017-04-12,NYM,Wheeler
2017-04-12,PHI,Velasquez
2017-04-12,STL,Leake
2017-04-12,WAS,Scherzer
2017-04-12,ATL,Garcia
2017-04-12,MIA,Koehler
2017-04-12,LOS,Mccarthy
2017-04-12,CUB,Lackey
2017-04-12,ARI,Miller
2017-04-12,SFO,Cain
2017-04-12,MIN,Gibson
2017-04-12,DET,Fulmer
2017-04-12,CWS,Holland
2017-04-12,CLE,Salazar
2017-04-12,TAM,Snell
2017-04-12,NYY,Montgomery
2017-04-12,BAL,Jimenez
2017-04-12,BOS,Wright
2017-04-12,OAK,Triggs
2017-04-12,KAN,Hammel
2017-04-12,TEX,Griffin
2017-04-12,LAA,Chavez
2017-04-12,HOU,Fiers
2017-04-12,SEA,Gallardo
2017-04-12,MIL,Anderson
2017-04-12,TOR,Stroman
2017-04-13,NYM,Gsellman
2017-04-13,MIA,Chen
2017-04-13,LOS,Ryu
2017-04-13,CUB,Anderson
2017-04-13,MIL,Nelson
2017-04-13,CIN,Arroyo
2017-04-13,COL,Gray
2017-04-13,SFO,Bumgarner
2017-04-13,CWS,Gonzalez
2017-04-13,CLE,Tomlin
2017-04-13,MIN,Hughes
2017-04-13,DET,Zimmermann
2017-04-13,TEX,Darvish
2017-04-13,LAA,Nolasco
2017-04-13,TAM,Andriese
2017-04-13,NYY,Severino
2017-04-13,BAL,Gausman
2017-04-13,TOR,Liriano
2017-04-13,OAK,Hahn
2017-04-13,KAN,Vargas
2017-04-13,PIT,Kuhl
2017-04-13,BOS,Rodriguez
2017-04-14,PIT,Cole
2017-04-14,CUB,Hendricks
2017-04-14,NYM,Syndergaard
2017-04-14,MIA,Volquez
2017-04-14,PHI,Nola
2017-04-14,WAS,Strasburg
2017-04-14,SDG,Chacin
2017-04-14,ATL,Teheran
2017-04-14,MIL,Milone
2017-04-14,CIN,Feldman
2017-04-14,ARI,Greinke
2017-04-14,LOS,Kershaw
2017-04-14,COL,Anderson
2017-04-14,SFO,Cueto
2017-04-14,DET,Norris
2017-04-14,CLE,Bauer
2017-04-14,BAL,Miley
2017-04-14,TOR,Sanchez
2017-04-14,TAM,Archer
2017-04-14,BOS,Porcello
2017-04-14,CWS,Covey
2017-04-14,MIN,Mejia
2017-04-14,LAA,Ramirez
2017-04-14,KAN,Duffy
2017-04-14,HOU,Keuchel
2017-04-14,OAK,Graveman
2017-04-14,TEX,Perez
2017-04-14,SEA,Hernandez
2017-04-14,STL,Wacha
2017-04-14,NYY,Tanaka
2017-04-15,NYM,Degrom
2017-04-15,MIA,Conley
2017-04-15,PHI,Hellickson
2017-04-15,WAS,Roark
2017-04-15,MIL,Davies
2017-04-15,CIN,Finnegan
2017-04-15,PIT,Glasnow
2017-04-15,CUB,Arrieta
2017-04-15,COL,Chatwood
2017-04-15,SFO,Moore
2017-04-15,SDG,Richard
2017-04-15,ATL,Dickey
2017-04-15,ARI,Corbin
2017-04-15,LOS,Maeda
2017-04-15,DET,Verlander
2017-04-15,CLE,Kluber
2017-04-15,BAL,Asher
2017-04-15,TOR,Estrada
2017-04-15,LAA,Shoemaker
2017-04-15,KAN,Karns
2017-04-15,CWS,Quintana
2017-04-15,MIN,Santana
2017-04-15,TAM,Odorizzi
2017-04-15,BOS,Sale
2017-04-15,HOU,Mccullers
2017-04-15,OAK,Manaea
2017-04-15,TEX,Cashner
2017-04-15,SEA,Paxton
2017-04-15,STL,Martinez
2017-04-15,NYY,Sabathia
2017-04-16,NYM,Harvey
2017-04-16,MIA,Straily
2017-04-16,PHI,Eickhoff
2017-04-16,WAS,Gonzalez
2017-04-16,MIL,Peralta
2017-04-16,CIN,Romano
2017-04-16,SDG,Cahill
2017-04-16,ATL,Colon
2017-04-16,PIT,Taillon
2017-04-16,CUB,Lester
2017-04-16,COL,Senzatela
2017-04-16,SFO,Samardzija
2017-04-16,ARI,Walker
2017-04-16,LOS,Hill
2017-04-16,DET,Boyd
2017-04-16,CLE,Carrasco
2017-04-16,BAL,Bundy
2017-04-16,TOR,Happ
2017-04-16,LAA,Skaggs
2017-04-16,KAN,Kennedy
2017-04-16,TAM,Cobb
2017-04-16,BOS,Pomeranz
2017-04-16,TEX,Hamels
2017-04-16,SEA,Iwakuma
2017-04-16,CWS,Shields
2017-04-16,MIN,Santiago
2017-04-16,STL,Wainwright
2017-04-16,NYY,Pineda
2017-04-17,PIT,Nova
2017-04-17,STL,Lynn
2017-04-17,SDG,Weaver
2017-04-17,ATL,Garcia
2017-04-17,MIL,Anderson
2017-04-17,CUB,Lackey
2017-04-17,ARI,Ray
2017-04-17,LOS,Mccarthy
2017-04-17,TAM,Snell
2017-04-17,BOS,Wright
2017-04-17,CWS,Holland
2017-04-17,NYY,Montgomery
2017-04-17,CLE,Salazar
2017-04-17,MIN,Gibson
2017-04-17,LAA,Chavez
2017-04-17,HOU,Morton
2017-04-17,TEX,Griffin
2017-04-17,OAK,Cotton
2017-04-17,MIA,Koehler
2017-04-17,SEA,Miranda
2017-04-18,WAS,Scherzer
2017-04-18,ATL,Foltynewicz
2017-04-18,PHI,Eflin
2017-04-18,NYM,Wheeler
2017-04-18,MIL,Nelson
2017-04-18,CUB,Anderson
2017-04-18,PIT,Kuhl
2017-04-18,STL,Leake
2017-04-18,ARI,Miller
2017-04-18,SDG,Cosart
2017-04-18,COL,Freeland
2017-04-18,LOS,Ryu
2017-04-18,CWS,Gonzalez
2017-04-18,NYY,Severino
2017-04-18,BOS,Johnson
2017-04-18,TOR,Stroman
2017-04-18,DET,Fulmer
2017-04-18,TAM,Andriese
2017-04-18,LAA,Nolasco
2017-04-18,HOU,Musgrove
2017-04-18,CLE,Tomlin
2017-04-18,MIN,Hughes
2017-04-18,TEX,Darvish
2017-04-18,OAK,Triggs
2017-04-18,BAL,Gausman
2017-04-18,CIN,Arroyo
2017-04-18,SFO,Cain
2017-04-18,KAN,Hammel
2017-04-18,MIA,Chen
2017-04-18,SEA,Gallardo
2017-04-19,PIT,Cole
2017-04-19,STL,Wacha
2017-04-19,MIL,Milone
2017-04-19,CUB,Hendricks
2017-04-19,PHI,Velasquez
2017-04-19,NYM,Gsellman
2017-04-19,WAS,Ross
2017-04-19,ATL,Teheran
2017-04-19,ARI,Greinke
2017-04-19,SDG,Chacin
2017-04-19,COL,Anderson
2017-04-19,LOS,Kershaw
2017-04-19,TEX,Perez
2017-04-19,OAK,Hahn
2017-04-19,BOS,Porcello
2017-04-19,TOR,Liriano
2017-04-19,CWS,Covey
2017-04-19,NYY,Tanaka
2017-04-19,DET,Zimmermann
2017-04-19,TAM,Archer
2017-04-19,LAA,Ramirez
2017-04-19,HOU,Keuchel
2017-04-19,MIA,Volquez
2017-04-19,SEA,Hernandez
2017-04-19,BAL,Jimenez
2017-04-19,CIN,Garrett
2017-04-19,SFO,Bumgarner
2017-04-19,KAN,Vargas
2017-04-20,WAS,Strasburg
2017-04-20,ATL,Dickey
2017-04-20,PHI,Nola
2017-04-20,NYM,Syndergaard
2017-04-20,STL,Martinez
2017-04-20,MIL,Davies
2017-04-20,ARI,Corbin
2017-04-20,SDG,Richard
2017-04-20,BOS,Sale
2017-04-20,TOR,Estrada
2017-04-20,CLE,Bauer
2017-04-20,MIN,Santana
2017-04-20,DET,Norris
2017-04-20,TAM,Ramirez
2017-04-20,KAN,Duffy
2017-04-20,TEX,Cashner
2017-04-20,LAA,Shoemaker
2017-04-20,HOU,Mccullers
2017-04-20,SEA,Paxton
2017-04-20,OAK,Valdez
2017-04-20,BAL,Miley
2017-04-20,CIN,Feldman
2017-04-21,ATL,Colon
2017-04-21,PHI,Hellickson
2017-04-21,WAS,Roark
2017-04-21,NYM,Harvey
2017-04-21,CUB,Lester
2017-04-21,CIN,Adleman
2017-04-21,STL,Wainwright
2017-04-21,MIL,Peralta
2017-04-21,SFO,Cueto
2017-04-21,COL,Chatwood
2017-04-21,LOS,Wood
2017-04-21,ARI,Walker
2017-04-21,MIA,Conley
2017-04-21,SDG,Cahill
2017-04-21,BOS,Pomeranz
2017-04-21,BAL,Bundy
2017-04-21,HOU,Fiers
2017-04-21,TAM,Cobb
2017-04-21,KAN,Karns
2017-04-21,TEX,Hamels
2017-04-21,CLE,Kluber
2017-04-21,CWS,Quintana
2017-04-21,DET,Verlander
2017-04-21,MIN,Santiago
2017-04-21,TOR,Latos
2017-04-21,LAA,Meyer
2017-04-21,SEA,Iwakuma
2017-04-21,OAK,Manaea
2017-04-21,NYY,Sabathia
2017-04-21,PIT,Glasnow
2017-04-22,CUB,Arrieta
2017-04-22,CIN,Reed
2017-04-22,WAS,Gonzalez
2017-04-22,NYM,Degrom
2017-04-22,ATL,Garcia
2017-04-22,PHI,Eickhoff
2017-04-22,STL,Lynn
2017-04-22,MIL,Anderson
2017-04-22,LOS,Maeda
2017-04-22,ARI,Ray
2017-04-22,SFO,Moore
2017-04-22,COL,Senzatela
2017-04-22,MIA,Straily
2017-04-22,SDG,Weaver
2017-04-22,HOU,Morton
2017-04-22,TAM,Snell
2017-04-22,CLE,Carrasco
2017-04-22,CWS,Pelfrey
2017-04-22,DET,Boyd
2017-04-22,MIN,Mejia
2017-04-22,SEA,Miranda
2017-04-22,OAK,Cotton
2017-04-22,KAN,Kennedy
2017-04-22,TEX,Martinez
2017-04-22,BOS,Wright
2017-04-22,BAL,Aquino
2017-04-22,TOR,Lawrence
2017-04-22,LAA,Skaggs
2017-04-22,NYY,Pineda
2017-04-22,PIT,Taillon
2017-04-23,CUB,Lackey
2017-04-23,CIN,Arroyo
2017-04-23,ATL,Foltynewicz
2017-04-23,PHI,Eflin
2017-04-23,STL,Leake
2017-04-23,MIL,Nelson
2017-04-23,SFO,Samardzija
2017-04-23,COL,Freeland
2017-04-23,LOS,Mccarthy
2017-04-23,ARI,Miller
2017-04-23,MIA,Koehler
2017-04-23,SDG,Perdomo
2017-04-23,WAS,Scherzer
2017-04-23,NYM,Wheeler
2017-04-23,HOU,Musgrove
2017-04-23,TAM,Andriese
2017-04-23,CLE,Salazar
2017-04-23,CWS,Holland
2017-04-23,BOS,Rodriguez
2017-04-23,BAL,Gausman
2017-04-23,DET,Fulmer
2017-04-23,MIN,Gibson
2017-04-23,TOR,Stroman
2017-04-23,LAA,Wright
2017-04-23,SEA,Gallardo
2017-04-23,OAK,Triggs
2017-04-23,KAN,Hammel
2017-04-23,TEX,Darvish
2017-04-23,NYY,Montgomery
2017-04-23,PIT,Nova
2017-04-24,CUB,Anderson
2017-04-24,PIT,Kuhl
2017-04-24,CIN,Garrett
2017-04-24,MIL,Garza
2017-04-24,WAS,Turner
2017-04-24,COL,Anderson
2017-04-24,SDG,Chacin
2017-04-24,ARI,Greinke
2017-04-24,LOS,Ryu
2017-04-24,SFO,Cain
2017-04-24,KAN,Vargas
2017-04-24,CWS,Gonzalez
2017-04-24,MIN,Hughes
2017-04-24,TEX,Perez
2017-04-24,TAM,Archer
2017-04-24,BAL,Jimenez
2017-04-24,TOR,Liriano
2017-04-24,LAA,Chavez
2017-04-25,CUB,Hendricks
2017-04-25,PIT,Cole
2017-04-25,CIN,Feldman
2017-04-25,MIL,Davies
2017-04-25,WAS,Ross
2017-04-25,COL,Marquez
2017-04-25,SDG,Richard
2017-04-25,ARI,Corbin
2017-04-25,LOS,Kershaw
2017-04-25,SFO,Blach
2017-04-25,HOU,Keuchel
2017-04-25,CLE,Tomlin
2017-04-25,TAM,Pruitt
2017-04-25,BAL,Miley
2017-04-25,SEA,Hernandez
2017-04-25,DET,Zimmermann
2017-04-25,MIN,Santana
2017-04-25,TEX,Cashner
2017-04-25,KAN,Duffy
2017-04-25,CWS,Covey
2017-04-25,OAK,Hahn
2017-04-25,LAA,Ramirez
2017-04-25,TOR,Estrada
2017-04-25,STL,Wacha
2017-04-26,CIN,Davis
2017-04-26,MIL,Peralta
2017-04-26,CUB,Lester
2017-04-26,PIT,Glasnow
2017-04-26,MIA,Chen
2017-04-26,PHI,Velasquez
2017-04-26,ATL,Teheran
2017-04-26,NYM,Gsellman
2017-04-26,WAS,Roark
2017-04-26,COL,Chatwood
2017-04-26,SDG,Cahill
2017-04-26,ARI,Godley
2017-04-26,LOS,Wood
2017-04-26,SFO,Cueto
2017-04-26,HOU,Mccullers
2017-04-26,CLE,Bauer
2017-04-26,TAM,Cobb
2017-04-26,BAL,Bundy
2017-04-26,NYY,Severino
2017-04-26,BOS,Porcello
2017-04-26,SEA,Paxton
2017-04-26,DET,Norris
2017-04-26,MIN,Santiago
2017-04-26,TEX,Hamels
2017-04-26,KAN,Karns
2017-04-26,CWS,Quintana
2017-04-26,OAK,Manaea
2017-04-26,LAA,Shoemaker
2017-04-27,MIA,Volquez
2017-04-27,PHI,Hellickson
2017-04-27,ATL,Dickey
2017-04-27,NYM,Harvey
2017-04-27,WAS,Gonzalez
2017-04-27,COL,Senzatela
2017-04-27,LOS,Urias
2017-04-27,SFO,Moore
2017-04-27,SDG,Weaver
2017-04-27,ARI,Walker
2017-04-27,SEA,Iwakuma
2017-04-27,DET,Verlander
2017-04-27,HOU,Fiers
2017-04-27,CLE,Kluber
2017-04-27,NYY,Tanaka
2017-04-27,BOS,Sale
2017-04-27,OAK,Graveman
2017-04-27,LAA,Nolasco
2017-04-27,TOR,Latos
2017-04-27,STL,Martinez
2017-04-27,TOR,Lawrence
2017-04-27,STL,Wainwright
2017-04-28,PIT,Taillon
2017-04-28,MIA,Conley
2017-04-28,NYM,Degrom
2017-04-28,WAS,Scherzer
2017-04-28,ATL,Colon
2017-04-28,MIL,Anderson
2017-04-28,CIN,Adleman
2017-04-28,STL,Lynn
2017-04-28,COL,Freeland
2017-04-28,ARI,Ray
2017-04-28,PHI,Eickhoff
2017-04-28,LOS,Maeda
2017-04-28,SDG,Perdomo
2017-04-28,SFO,Samardzija
2017-04-28,TAM,Snell
2017-04-28,TOR,Stroman
2017-04-28,BAL,Gausman
2017-04-28,NYY,Sabathia
2017-04-28,SEA,Miranda
2017-04-28,CLE,Carrasco
2017-04-28,CWS,Pelfrey
2017-04-28,DET,Boyd
2017-04-28,LAA,Skaggs
2017-04-28,TEX,Martinez
2017-04-28,OAK,Cotton
2017-04-28,HOU,Morton
2017-04-28,MIN,Gibson
2017-04-28,KAN,Kennedy
2017-04-28,CUB,Arrieta
2017-04-28,BOS,Pomeranz
2017-04-29,NYM,Wheeler
2017-04-29,WAS,Strasburg
2017-04-29,PIT,Nova
2017-04-29,MIA,Straily
2017-04-29,ATL,Garcia
2017-04-29,MIL,Nelson
2017-04-29,COL,Anderson
2017-04-29,ARI,Greinke
2017-04-29,SDG,Chacin
2017-04-29,SFO,Cain
2017-04-29,PHI,Eflin
2017-04-29,LOS,Mccarthy
2017-04-29,BAL,Jimenez
2017-04-29,NYY,Pineda
2017-04-29,TAM,Andriese
2017-04-29,TOR,Liriano
2017-04-29,CWS,Holland
2017-04-29,DET,Fulmer
2017-04-29,LAA,Chavez
2017-04-29,TEX,Darvish
2017-04-29,OAK,Triggs
2017-04-29,HOU,Musgrove
2017-04-29,SEA,Gallardo
2017-04-29,CLE,Salazar
2017-04-29,CUB,Lackey
2017-04-29,BOS,Wright
2017-04-30,NYM,Syndergaard
2017-04-30,WAS,Ross
2017-04-30,ATL,Foltynewicz
2017-04-30,MIL,Garza
2017-04-30,CIN,Arroyo
2017-04-30,STL,Leake
2017-04-30,SDG,Richard
2017-04-30,SFO,Blach
2017-04-30,COL,Marquez
2017-04-30,ARI,Corbin
2017-04-30,PHI,Pivetta
2017-04-30,LOS,Ryu
2017-04-30,PIT,Kuhl
2017-04-30,MIA,Koehler
2017-04-30,SEA,Dejong
2017-04-30,CLE,Tomlin
2017-04-30,BAL,Miley
2017-04-30,NYY,Montgomery
2017-04-30,TAM,Archer
2017-04-30,TOR,Sanchez
2017-04-30,CWS,Gonzalez
2017-04-30,DET,Zimmermann
2017-04-30,LAA,Ramirez
2017-04-30,TEX,Perez
2017-04-30,OAK,Hahn
2017-04-30,HOU,Keuchel
2017-04-30,MIN,Hughes
2017-04-30,KAN,Hammel
2017-04-30,CUB,Hendricks
2017-04-30,BOS,Rodriguez
2017-05-01,NYM,Gsellman
2017-05-01,ATL,Teheran
2017-05-01,PIT,Cole
2017-05-01,CIN,Garrett
2017-05-01,PHI,Velasquez
2017-05-01,CUB,Anderson
2017-05-01,MIL,Davies
2017-05-01,STL,Wacha
2017-05-01,SFO,Cueto
2017-05-01,LOS,Kershaw
2017-05-01,TOR,Estrada
2017-05-01,NYY,Severino
2017-05-01,BAL,Bundy
2017-05-01,BOS,Porcello
2017-05-01,CLE,Bauer
2017-05-01,DET,Norris
2017-05-01,TEX,Cashner
2017-05-01,HOU,Mccullers
2017-05-01,CWS,Covey
2017-05-01,KAN,Vargas
2017-05-01,TAM,Odorizzi
2017-05-01,MIA,Chen
2017-05-02,NYM,Harvey
2017-05-02,ATL,Dickey
2017-05-02,ARI,Walker
2017-05-02,WAS,Roark
2017-05-02,PIT,Glasnow
2017-05-02,CIN,Feldman
2017-05-02,PHI,Hellickson
2017-05-02,CUB,Lester
2017-05-02,MIL,Peralta
2017-05-02,STL,Martinez
2017-05-02,SFO,Moore
2017-05-02,LOS,Wood
2017-05-02,COL,Chatwood
2017-05-02,SDG,Cahill
2017-05-02,TOR,Latos
2017-05-02,NYY,Tanaka
2017-05-02,BAL,Asher
2017-05-02,BOS,Sale
2017-05-02,CLE,Kluber
2017-05-02,DET,Verlander
2017-05-02,CWS,Quintana
2017-05-02,KAN,Duffy
2017-05-02,OAK,Gray
2017-05-02,MIN,Santana
2017-05-02,TEX,Claudio
2017-05-02,HOU,Fiers
2017-05-02,LAA,Shoemaker
2017-05-02,SEA,Paxton
2017-05-02,TAM,Cobb
2017-05-02,MIA,Volquez
2017-05-03,ARI,Ray
2017-05-03,WAS,Gonzalez
2017-05-03,PIT,Taillon
2017-05-03,CIN,Davis
2017-05-03,NYM,Degrom
2017-05-03,ATL,Colon
2017-05-03,PHI,Eickhoff
2017-05-03,CUB,Arrieta
2017-05-03,SFO,Samardzija
2017-05-03,LOS,Urias
2017-05-03,COL,Senzatela
2017-05-03,SDG,Weaver
2017-05-03,TOR,Stroman
2017-05-03,NYY,Sabathia
2017-05-03,BAL,Gausman
2017-05-03,BOS,Pomeranz
2017-05-03,CLE,Carrasco
2017-05-03,DET,Boyd
2017-05-03,CWS,Pelfrey
2017-05-03,KAN,Karns
2017-05-03,OAK,Graveman
2017-05-03,MIN,Santiago
2017-05-03,TEX,Martinez
2017-05-03,HOU,Morton
2017-05-03,LAA,Nolasco
2017-05-03,SEA,Iwakuma
2017-05-03,MIA,Conley
2017-05-03,TAM,Snell
2017-05-04,PIT,Nova
2017-05-04,CIN,Adleman
2017-05-04,MIL,Anderson
2017-05-04,STL,Wainwright
2017-05-04,PHI,Eflin
2017-05-04,CUB,Lackey
2017-05-04,COL,Freeland
2017-05-04,SDG,Perdomo
2017-05-04,ARI,Shipley
2017-05-04,WAS,Scherzer
2017-05-04,OAK,Cotton
2017-05-04,MIN,Gibson
2017-05-04,BAL,Wilson
2017-05-04,BOS,Kendrick
2017-05-04,CWS,Holland
2017-05-04,KAN,Kennedy
2017-05-04,TEX,Griffin
2017-05-04,HOU,Musgrove
2017-05-04,LAA,Meyer
2017-05-04,SEA,Miranda
2017-05-04,MIA,Straily
2017-05-04,TAM,Andriese
2017-05-05,WAS,Strasburg
2017-05-05,PHI,Pivetta
2017-05-05,MIL,Nelson
2017-05-05,PIT,Kuhl
2017-05-05,STL,Lynn
2017-05-05,ATL,Foltynewicz
2017-05-05,MIA,Koehler
2017-05-05,NYM,Montero
2017-05-05,SFO,Cain
2017-05-05,CIN,Arroyo
2017-05-05,ARI,Greinke
2017-05-05,COL,Marquez
2017-05-05,LOS,Maeda
2017-05-05,SDG,Chacin
2017-05-05,CWS,Gonzalez
2017-05-05,BAL,Miley
2017-05-05,TOR,Liriano
2017-05-05,TAM,Archer
2017-05-05,BOS,Rodriguez
2017-05-05,MIN,Hughes
2017-05-05,CLE,Salazar
2017-05-05,KAN,Hammel
2017-05-05,DET,Fulmer
2017-05-05,OAK,Triggs
2017-05-05,HOU,Keuchel
2017-05-05,LAA,Chavez
2017-05-05,TEX,Darvish
2017-05-05,SEA,Gallardo
2017-05-05,NYY,Pineda
2017-05-05,CUB,Hendricks
2017-05-06,STL,Leake
