Date,VH,Team,Pitcher,Open,Close,Final
2019-06-28,V,CLE,MCLEVINGER-R,-180,-200,0
2019-06-28,H,BAL,JMEANS-L,155,180,13
2019-06-28,V,KAN,DDUFFY-L,-119,118,2
2019-06-28,H,TOR,SREID-FOLEY-R,-101,-128,6
2019-06-28,V,TEX,LLYNN-R,130,118,5
2019-06-28,H,TAM,YCHIRINOS-R,-150,-128,0
2019-06-28,V,SEA,MCARASITI-R,192,200,1
2019-06-28,H,HOU,WMILEY-L,-230,-220,2
2019-06-28,V,MIN,JBERRIOS-R,-185,-185,4
2019-06-28,H,CWS,RDETWILER-L,160,170,6
2019-06-28,V,OAK,MFIERS-R,120,125,7
2019-06-28,H,LAA,NRAMIREZ-R,-140,-135,2
2019-06-28,V,WAS,ASANCHEZ-R,-165,-172,3
2019-06-28,H,DET,DNORRIS-L,144,161,1
2019-06-29,V,PHI,ZEFLIN-R,-119,-140,6
2019-06-29,H,MIA,JYAMAMOTO-R,-101,130,9
2019-06-29,V,ATL,JTEHERAN-R,-135,-107,5
2019-06-29,H,NYM,SMATZ-L,115,-103,4
2019-06-29,V,CUB,JQUINTANA-L,115,113,6
2019-06-29,H,CIN,LCASTILLO-R,-135,-123,0
2019-06-29,V,PIT,JLYLES-R,151,190,1
2019-06-29,H,MIL,BWOODRUFF-R,-175,-210,3
2019-06-29,V,LOS,CKERSHAW-L,-145,-159,3
2019-06-29,H,COL,JGRAY-R,125,149,5
2019-06-29,V,ARI,ZGREINKE-R,-160,-153,4
2019-06-29,H,SFO,DPOMERANZ-L,140,143,3
2019-06-29,V,STL,DHUDSON-R,-115,114,2
2019-06-29,H,SDG,CPADDACK-R,-105,-124,12
2019-06-29,V,NYY,MTANAKA-R,-130,-143,17
2019-06-29,H,BOS,RPORCELLO-R,110,133,13
2019-06-29,V,CLE,ZPLESAC-R,-170,-185,0
2019-06-29,H,BAL,ACASHNER-R,148,170,13
2019-06-29,V,KAN,HBAILEY-R,120,170,5
2019-06-29,H,TOR,MSTROMAN-R,-140,-185,7
2019-06-29,V,TEX,ASAMPSON-R,140,175,2
2019-06-29,H,TAM,BMCKAY-L,-160,-190,5
2019-06-29,V,MIN,MPINEDA-R,-165,-144,10
2019-06-29,H,CWS,INOVA-R,144,134,3
2019-06-29,V,SEA,YKIKUCHI-L,230,260,5
2019-06-29,H,HOU,JVERLANDER-R,-280,-300,6
2019-06-29,V,OAK,BANDERSON-L,125,130,4
2019-06-29,H,LAA,TSKAGGS-L,-145,-140,0
2019-06-29,V,WAS,AVOTH-R,-200,-200,5
2019-06-29,H,DET,GSOTO-L,170,180,7
2019-06-30,V,PHI,JARRIETA-R,-130,-137,13
2019-06-30,H,MIA,TRICHARDS-R,110,127,6
2019-06-30,V,CUB,JLESTER-L,-119,-113,6
2019-06-30,H,CIN,ADESCLAFANI-R,-101,103,8
2019-06-30,V,PIT,SBRAULT-L,135,148,1
2019-06-30,H,MIL,ZDAVIES-R,-155,-158,2
2019-06-30,V,LOS,KMAEDA-R,-190,-155,10
2019-06-30,H,COL,CGONZALEZ-R,163,145,5
2019-06-30,V,ARI,RRAY-L,-101,-113,4
2019-06-30,H,SFO,MBUMGARNER-L,-119,103,10
2019-06-30,V,STL,MMIKOLAS-R,115,110,5
2019-06-30,H,SDG,JLUCCHESI-L,-135,-120,3
2019-06-30,V,ATL,MFRIED-L,115,-108,5
2019-06-30,H,NYM,NSYNDERGAARD-R,-135,-102,8
2019-06-30,V,NYY,STARPLEY-L,-115,-103,12
2019-06-30,H,BOS,ERODRIGUEZ-L,-105,-107,8
2019-06-30,V,CLE,SBIEBER-R,-235,-255,2
2019-06-30,H,BAL,GYNOA-R,195,225,0
2019-06-30,V,KAN,BKELLER-R,-110,109,7
2019-06-30,H,TOR,ASANCHEZ-R,-110,-119,6
2019-06-30,V,TEX,JCHAVEZ-R,140,185,2
2019-06-30,H,TAM,BSNELL-L,-160,-205,6
2019-06-30,V,SEA,MGONZALES-L,226,250,1
2019-06-30,H,HOU,GCOLE-R,-275,-290,6
2019-06-30,V,MIN,LTHORPE-L,100,106,3
2019-06-30,H,CWS,LGIOLITO-R,-120,-116,4
2019-06-30,V,OAK,CBASSITT-R,110,128,12
2019-06-30,H,LAA,AHEANEY-L,-130,-138,3
2019-06-30,V,WAS,MSCHERZER-R,-330,-330,2
2019-06-30,H,DET,JZIMMERMANN-R,267,285,1
2019-07-01,V,CUB,AALZOLAY-R,-120,-125,5
2019-07-01,H,PIT,TWILLIAMS-R,100,115,18
2019-07-01,V,MIL,AHOUSER-R,-110,-109,8
2019-07-01,H,CIN,TMAHLE-R,-110,-101,6
2019-07-01,V,SFO,JSAMARDZIJA-R,148,155,13
2019-07-01,H,SDG,LALLEN-L,-170,-165,2
2019-07-01,V,KAN,GSPARKMAN-R,-101,134,4
2019-07-01,H,TOR,CRICHARD-L,-119,-144,11
2019-07-01,V,BAL,TESHELMAN-R,215,230,3
2019-07-01,H,TAM,RSTANEK-R,-260,-260,6
2019-07-02,V,CUB,KHENDRICKS-R,-119,-124,1
2019-07-02,H,PIT,JMUSGROVE-R,-101,114,5
2019-07-02,V,MIA,ZGALLEN-R,180,185,2
2019-07-02,H,WAS,PCORBIN-L,-215,-205,3
2019-07-02,V,MIL,CANDERSON-R,101,-105,4
2019-07-02,H,CIN,TROARK-R,-121,-105,5
2019-07-02,V,PHI,ANOLA-R,110,-105,2
2019-07-02,H,ATL,DKEUCHEL-L,-130,-105,0
2019-07-02,V,ARI,TCLARKE-R,184,205,4
2019-07-02,H,LOS,RSTRIPLING-R,-220,-230,5
2019-07-02,V,SFO,TBEEDE-R,151,140,10
2019-07-02,H,SDG,MSTRAHM-L,-175,-150,4
2019-07-02,V,BOS,DPRICE-L,-175,-158,10
2019-07-02,H,TOR,TTHORNTON-R,151,148,6
2019-07-02,V,BAL,AWOJCIECHOWSKI-R,237,260,3
2019-07-02,H,TAM,CMORTON-R,-290,-300,6
2019-07-02,V,LAA,JSUAREZ-L,-125,126,9
2019-07-02,H,TEX,MMINOR-L,105,-136,4
2019-07-02,V,CLE,TBAUER-R,-175,-184,9
2019-07-02,H,KAN,JJUNIS-R,151,169,5
2019-07-02,V,MIN,JODORIZZI-R,-125,-108,6
2019-07-02,H,OAK,DMENGDEN-R,105,-102,8
2019-07-02,V,NYY,JPAXTON-L,-160,-132,2
2019-07-02,H,NYM,ZWHEELER-R,140,122,4
2019-07-02,V,HOU,JURQUIDY-R,-110,118,9
2019-07-02,H,COL,GMARQUEZ-R,-110,-128,8
2019-07-02,V,STL,JFLAHERTY-R,-150,-148,4
2019-07-02,H,SEA,MCARASITI-R,130,138,5
2019-07-03,V,MIA,SALCANTARA-R,226,245,1
2019-07-03,H,WAS,SSTRASBURG-R,-275,-280,3
2019-07-03,V,CUB,YDARVISH-R,-120,-114,5
2019-07-03,H,PIT,CARCHER-R,100,104,6
2019-07-03,V,MIL,JCHACIN-R,105,136,0
2019-07-03,H,CIN,SGRAY-R,-125,-146,3
2019-07-03,V,PHI,NPIVETTA-R,115,128,2
2019-07-03,H,ATL,BWILSON-R,-135,-138,9
2019-07-03,V,SFO,SANDERSON-R,130,125,7
2019-07-03,H,SDG,CQUANTRILL-R,-150,-135,5
2019-07-03,V,ARI,MKELLY-R,218,205,4
2019-07-03,H,LOS,WBUEHLER-R,-265,-230,5
2019-07-03,V,BOS,CSALE-L,-265,-260,3
2019-07-03,H,TOR,DPHELPS-R,218,230,6
2019-07-03,V,BAL,JMEANS-L,-200,185,9
2019-07-03,H,TAM,RSTANEK-R,170,-205,6
2019-07-03,V,LAA,JBARRIA-R,-125,-108,6
2019-07-03,H,TEX,AJURADO-R,105,-102,2
2019-07-03,V,DET,TALEXANDER-L,140,116,6
2019-07-03,H,CWS,RDETWILER-L,-160,-126,9
2019-07-03,V,CLE,MCLEVINGER-R,-160,-148,4
2019-07-03,H,KAN,DDUFFY-L,140,138,0
2019-07-03,V,MIN,KGIBSON-R,-120,100,4
2019-07-03,H,OAK,MFIERS-R,100,-110,3
2019-07-03,V,NYY,DGERMAN-R,-140,-140,5
2019-07-03,H,NYM,JVARGAS-L,120,130,1
2019-07-03,V,HOU,WMILEY-L,-145,-131,4
2019-07-03,H,COL,PLAMBERT-R,125,121,2
2019-07-03,V,STL,AWAINWRIGHT-R,-135,-113,5
2019-07-03,H,SEA,MLEAKE-R,115,103,2
2019-07-03,V,DET,DNORRIS-L,130,145,5
2019-07-03,H,CWS,DCEASE-R,-150,-155,7
2019-07-04,V,MIA,EHERNANDEZ-R,180,170,2
2019-07-04,H,WAS,ASANCHEZ-R,-215,-185,5
2019-07-04,V,MIL,BWOODRUFF-R,-120,-111,0
2019-07-04,H,CIN,LCASTILLO-R,100,101,1
2019-07-04,V,CUB,JQUINTANA-L,-110,-117,11
2019-07-04,H,PIT,JLYLES-R,-110,107,3
2019-07-04,V,PHI,ZEFLIN-R,155,150,6
2019-07-04,H,ATL,MSOROKA-R,-180,-160,12
2019-07-04,V,SDG,DLAMET-R,192,200,1
2019-07-04,H,LOS,HRYU-L,-230,-220,5
2019-07-04,V,CLE,ZPLESAC-R,-145,-123,8
2019-07-04,H,KAN,HBAILEY-R,125,113,4
2019-07-04,V,DET,MBOYD-L,105,100,11
2019-07-04,H,CWS,RLOPEZ-R,-125,-110,5
2019-07-04,V,MIN,JBERRIOS-R,-150,-130,2
2019-07-04,H,OAK,TANDERSON-R,130,120,7
2019-07-04,V,NYY,JHAPP-L,-105,101,8
2019-07-04,H,TAM,YCHIRINOS-R,-115,-111,4
2019-07-04,V,BOS,HVELAZQUEZ-R,-125,-127,8
2019-07-04,H,TOR,DLAW-R,105,117,7
2019-07-04,V,LAA,GCANNING-R,125,106,3
2019-07-04,H,TEX,LLYNN-R,-145,-116,9
2019-07-04,V,STL,MWACHA-R,-119,-108,5
2019-07-04,H,SEA,MCARASITI-R,-101,-102,4
2019-07-05,V,MIL,ZDAVIES-R,-110,-112,7
2019-07-05,H,PIT,SBRAULT-L,-110,102,6
2019-07-05,V,PHI,VVELASQUEZ-R,170,168,7
2019-07-05,H,NYM,JDEGROM-R,-200,-183,2
2019-07-05,V,MIA,JYAMAMOTO-R,163,170,0
2019-07-05,H,ATL,JTEHERAN-R,-190,-185,1
2019-07-05,V,COL,ASENZATELA-R,163,154,0
2019-07-05,H,ARI,ZGREINKE-R,-190,-164,8
2019-07-05,V,SDG,ELAUER-L,170,179,3
2019-07-05,H,LOS,CKERSHAW-L,-200,-198,2
2019-07-05,V,STL,DHUDSON-R,-135,110,9
2019-07-05,H,SFO,DPOMERANZ-L,115,-120,4
2019-07-05,V,BAL,DBUNDY-R,105,120,4
2019-07-05,H,TOR,ASANCHEZ-R,-125,-130,1
2019-07-05,V,BOS,ERODRIGUEZ-L,-225,-230,9
2019-07-05,H,DET,RCARPENTER-L,188,205,6
2019-07-05,V,NYY,MTANAKA-R,-119,-106,8
2019-07-05,H,TAM,BMCKAY-L,-101,-104,4
2019-07-05,V,LAA,NRAMIREZ-R,170,205,5
2019-07-05,H,HOU,JVERLANDER-R,-200,-230,4
2019-07-05,V,TEX,ASAMPSON-R,163,161,6
2019-07-05,H,MIN,MPEREZ-L,-190,-172,15
2019-07-05,V,OAK,BANDERSON-L,-145,-145,5
2019-07-05,H,SEA,YKIKUCHI-L,125,135,2
2019-07-05,V,KAN,BKELLER-R,151,170,7
2019-07-05,H,WAS,AVOTH-R,-175,-185,4
2019-07-06,V,MIL,AHOUSER-R,-115,-126,2
2019-07-06,H,PIT,DAGRAZAL-R,-105,116,12
2019-07-06,V,MIA,CSMITH-L,160,179,5
2019-07-06,H,ATL,MFRIED-L,-185,-198,4
2019-07-06,V,PHI,JARRIETA-R,130,125,5
2019-07-06,H,NYM,NSYNDERGAARD-R,-150,-135,6
2019-07-06,V,STL,MMIKOLAS-R,-110,114,4
2019-07-06,H,SFO,MBUMGARNER-L,-110,-124,8
2019-07-06,V,SDG,CPADDACK-R,151,155,3
2019-07-06,H,LOS,KMAEDA-R,-175,-165,1
2019-07-06,V,COL,JGRAY-R,105,-102,2
2019-07-06,H,ARI,RRAY-L,-125,-108,4
2019-07-06,V,TEX,JCHAVEZ-R,135,143,4
2019-07-06,H,MIN,MPINEDA-R,-155,-153,7
2019-07-06,V,BAL,ACASHNER-R,-101,128,8
2019-07-06,H,TOR,CRICHARD-L,-119,-138,1
2019-07-06,V,NYY,CSABATHIA-L,115,126,3
2019-07-06,H,TAM,BSNELL-L,-135,-136,4
2019-07-06,V,BOS,RPORCELLO-R,-210,-174,10
2019-07-06,H,DET,JZIMMERMANN-R,176,162,6
2019-07-06,V,LAA,AHEANEY-L,180,210,0
2019-07-06,H,HOU,GCOLE-R,-215,-240,4
2019-07-06,V,OAK,CBASSITT-R,-140,-145,3
2019-07-06,H,SEA,MGONZALES-L,120,135,6
2019-07-06,V,KAN,GSPARKMAN-R,289,340,0
2019-07-06,H,WAS,MSCHERZER-R,-360,-410,6
2019-07-06,V,CLE,SBIEBER-R,-135,-128,7
2019-07-06,H,CIN,ADESCLAFANI-R,115,118,2
2019-07-06,V,CUB,JLESTER-L,-101,-123,6
2019-07-06,H,CWS,LGIOLITO-R,-119,113,3
2019-07-07,V,PHI,ANOLA-R,-110,-114,8
2019-07-07,H,NYM,ZWHEELER-R,-110,104,3
2019-07-07,V,MIA,TRICHARDS-R,172,190,3
2019-07-07,H,ATL,DKEUCHEL-L,-205,-210,4
2019-07-07,V,MIL,CANDERSON-R,-110,108,5
2019-07-07,H,PIT,JMUSGROVE-R,-110,-118,6
2019-07-07,V,STL,JFLAHERTY-R,-119,-121,0
2019-07-07,H,SFO,JSAMARDZIJA-R,-101,111,1
2019-07-07,V,COL,GMARQUEZ-R,-114,-147,3
2019-07-07,H,ARI,AYOUNG-L,-106,137,5
2019-07-07,V,SDG,JLUCCHESI-L,140,146,5
2019-07-07,H,LOS,RSTRIPLING-R,-160,-156,3
2019-07-07,V,BAL,AWOJCIECHOWSKI-R,155,170,1
2019-07-07,H,TOR,TTHORNTON-R,-180,-185,6
2019-07-07,V,BOS,DPRICE-L,-270,-300,6
2019-07-07,H,DET,GSOTO-L,222,260,3
2019-07-07,V,NYY,JPAXTON-L,100,113,1
2019-07-07,H,TAM,CMORTON-R,-120,-123,2
2019-07-07,V,LAA,JSUAREZ-L,144,150,10
2019-07-07,H,HOU,JURQUIDY-R,-165,-160,11
2019-07-07,V,TEX,JLECLERC-R,172,165,4
2019-07-07,H,MIN,KGIBSON-R,-205,-180,1
2019-07-07,V,OAK,DMENGDEN-R,-130,-130,7
2019-07-07,H,SEA,MCARASITI-R,110,120,4
2019-07-07,V,CLE,TBAUER-R,-125,-122,11
2019-07-07,H,CIN,TMAHLE-R,105,112,1
2019-07-07,V,KAN,JJUNIS-R,203,215,2
2019-07-07,H,WAS,PCORBIN-L,-245,-245,5
2019-07-07,V,CUB,KHENDRICKS-R,-155,-180,1
2019-07-07,H,CWS,INOVA-R,135,165,3
2019-07-11,V,HOU,FVALDEZ-L,-127,-135,0
2019-07-11,H,TEX,LLYNN-R,107,125,5
2019-07-12,V,PIT,CARCHER-R,133,155,3
2019-07-12,H,CUB,YDARVISH-R,-153,-165,4
2019-07-12,V,WAS,SSTRASBURG-R,-127,-147,4
2019-07-12,H,PHI,NPIVETTA-R,107,137,0
2019-07-12,V,NYM,JVARGAS-L,-108,-110,4
2019-07-12,H,MIA,CSMITH-L,-112,100,8
2019-07-12,V,SFO,SANDERSON-R,146,165,10
2019-07-12,H,MIL,CANDERSON-R,-167,-180,7
2019-07-12,V,ARI,RRAY-L,107,112,4
2019-07-12,H,STL,DPONCEDELEON-R,-127,-122,2
2019-07-12,V,CIN,SGRAY-R,113,127,2
2019-07-12,H,COL,JGRAY-R,-133,-137,3
2019-07-12,V,ATL,DKEUCHEL-L,-120,-105,5
2019-07-12,H,SDG,DLAMET-R,100,-105,3
2019-07-12,V,TOR,ASANCHEZ-R,226,245,0
2019-07-12,H,NYY,DGERMAN-R,-275,-280,4
2019-07-12,V,TAM,YCHIRINOS-R,-157,-162,16
2019-07-12,H,BAL,DBUNDY-R,137,152,4
2019-07-12,V,MIN,KGIBSON-R,108,140,5
2019-07-12,H,CLE,MCLEVINGER-R,-128,-150,3
2019-07-12,V,HOU,GCOLE-R,-190,-210,8
2019-07-12,H,TEX,JCHAVEZ-R,163,190,9
2019-07-12,V,DET,STURNBULL-R,114,128,5
2019-07-12,H,KAN,DDUFFY-L,-125,-138,8
2019-07-12,V,SEA,MLEAKE-R,135,150,0
2019-07-12,H,LAA,TCOLE-R,-155,-160,13
2019-07-12,V,CWS,INOVA-R,160,180,1
2019-07-12,H,OAK,MFIERS-R,-185,-200,5
2019-07-12,V,LOS,KMAEDA-R,-110,101,1
2019-07-12,H,BOS,ERODRIGUEZ-L,-110,-111,8
2019-07-13,V,PIT,JLYLES-R,152,165,4
2019-07-13,H,CUB,JLESTER-L,-177,-180,10
2019-07-13,V,NYM,NSYNDERGAARD-R,-154,-139,4
2019-07-13,H,MIA,ZGALLEN-R,134,129,2
2019-07-13,V,WAS,PCORBIN-L,100,106,4
2019-07-13,H,PHI,ANOLA-R,-120,-116,3
2019-07-13,V,ARI,MKELLY-R,102,128,2
2019-07-13,H,STL,DHUDSON-R,-122,-138,4
2019-07-13,V,SFO,MBUMGARNER-L,113,117,4
2019-07-13,H,MIL,ZDAVIES-R,-133,-127,5
2019-07-13,V,CIN,TROARK-R,110,101,17
2019-07-13,H,COL,KFREELAND-L,-130,-111,9
2019-07-13,V,ATL,JTEHERAN-R,100,106,7
2019-07-13,H,SDG,JLUCCHESI-L,-120,-116,5
2019-07-13,V,TOR,CRICHARD-L,252,245,2
2019-07-13,H,NYY,JHAPP-L,-310,-280,1
2019-07-13,V,CWS,DCOVEY-R,170,190,2
2019-07-13,H,OAK,CBASSITT-R,-200,-210,13
2019-07-13,V,TAM,CMORTON-R,-215,-220,12
2019-07-13,H,BAL,JMEANS-L,180,200,4
2019-07-13,V,MIN,JODORIZZI-R,113,131,6
2019-07-13,H,CLE,TBAUER-R,-133,-141,2
2019-07-13,V,DET,MBOYD-L,-108,-109,1
2019-07-13,H,KAN,BKELLER-R,-112,-101,4
2019-07-13,V,HOU,WMILEY-L,-135,-135,7
2019-07-13,H,TEX,MMINOR-L,115,125,6
2019-07-13,V,SEA,WLEBLANC-L,149,150,2
2019-07-13,H,LAA,MHARVEY-R,-165,-160,9
2019-07-13,V,LOS,RSTRIPLING-R,148,157,11
2019-07-13,H,BOS,CSALE-L,-170,-167,2
2019-07-13,V,TAM,BMCKAY-L,-200,-240,1
2019-07-13,H,BAL,ABROOKS-R,170,210,2
2019-07-14,V,WAS,ASANCHEZ-R,103,103,3
2019-07-14,H,PHI,JARRIETA-R,-123,-113,4
2019-07-14,V,NYM,JDEGROM-R,-170,-240,6
2019-07-14,H,MIA,SALCANTARA-R,148,210,2
2019-07-14,V,SFO,TBEEDE-R,151,165,8
2019-07-14,H,MIL,JCHACIN-R,-175,-180,3
2019-07-14,V,ARI,ZGREINKE-R,-120,-115,2
2019-07-14,H,STL,AWAINWRIGHT-R,100,105,5
2019-07-14,V,PIT,TWILLIAMS-R,151,162,3
2019-07-14,H,CUB,JQUINTANA-L,-175,-174,8
2019-07-14,V,CIN,TMAHLE-R,-108,102,9
2019-07-14,H,COL,ASENZATELA-R,-112,-112,10
2019-07-14,V,ATL,MSOROKA-R,-131,-153,4
2019-07-14,H,SDG,CQUANTRILL-R,111,143,1
2019-07-14,V,TAM,RSTANEK-R,-225,-220,4
2019-07-14,H,BAL,TESHELMAN-R,188,200,1
2019-07-14,V,TOR,MSTROMAN-R,176,200,2
2019-07-14,H,NYY,MTANAKA-R,-210,-220,4
2019-07-14,V,MIN,JBERRIOS-R,115,135,3
2019-07-14,H,CLE,SBIEBER-R,-135,-145,4
2019-07-14,V,DET,JZIMMERMANN-R,125,128,12
2019-07-14,H,KAN,HBAILEY-R,-145,-138,8
2019-07-14,V,HOU,JVERLANDER-R,-230,-215,12
2019-07-14,H,TEX,AJURADO-R,192,195,4
2019-07-14,V,SEA,YKIKUCHI-L,140,160,3
2019-07-14,H,LAA,JSUAREZ-L,-160,-170,6
2019-07-14,V,CWS,RLOPEZ-R,184,170,2
2019-07-14,H,OAK,BANDERSON-L,-220,-185,3
2019-07-14,V,LOS,HRYU-L,-112,-101,7
2019-07-14,H,BOS,DPRICE-L,-108,-109,4
2019-07-15,V,LOS,CKERSHAW-L,-165,-172,16
2019-07-15,H,PHI,ZEFLIN-R,144,161,2
2019-07-15,V,CIN,LCASTILLO-R,110,139,6
2019-07-15,H,CUB,KHENDRICKS-R,-130,-149,3
2019-07-15,V,ATL,MFRIED-L,-108,-102,4
2019-07-15,H,MIL,AHOUSER-R,-112,-108,2
2019-07-15,V,PIT,JMUSGROVE-R,125,125,0
2019-07-15,H,STL,MMIKOLAS-R,-145,-135,7
2019-07-15,V,SFO,DRODRIGUEZ-R,120,128,2
2019-07-15,H,COL,CGONZALEZ-R,-140,-138,1
2019-07-15,V,TAM,BSNELL-L,135,135,5
2019-07-15,H,NYY,JPAXTON-L,-155,-145,4
2019-07-15,V,TOR,TTHORNTON-R,163,165,8
2019-07-15,H,BOS,RPORCELLO-R,-190,-180,10
2019-07-15,V,DET,DNORRIS-L,163,185,6
2019-07-15,H,CLE,APLUTKO-R,-190,-205,8
2019-07-15,V,CWS,LGIOLITO-R,-133,-122,2
2019-07-15,H,KAN,JJUNIS-R,113,112,5
2019-07-15,V,HOU,JJAMES-R,-120,-132,6
2019-07-15,H,LAA,GCANNING-R,110,122,9
2019-07-15,V,SFO,JSAMARDZIJA-R,163,185,19
2019-07-15,H,COL,GMARQUEZ-R,-190,-205,2
2019-07-16,V,LOS,WBUEHLER-R,-185,-200,8
2019-07-16,H,PHI,VVELASQUEZ-R,160,180,9
2019-07-16,V,SDG,LALLEN-L,-135,-106,7
2019-07-16,H,MIA,JYAMAMOTO-R-R,115,-104,12
2019-07-16,V,CIN,ADESCLAFANI-R,113,115,3
2019-07-16,H,CUB,AMILLS-R,-133,-125,4
2019-07-16,V,ATL,BWILSON-R,146,163,1
2019-07-16,H,MIL,BWOODRUFF-R,-168,-176,13
2019-07-16,V,PIT,DAGRAZAL-R,144,165,3
2019-07-16,H,STL,JFLAHERTY-R,-165,-180,1
2019-07-16,V,SFO,DPOMERANZ-L,115,120,8
2019-07-16,H,COL,PLAMBERT-R,-135,-130,4
2019-07-16,V,TAM,RSTANEK-R,125,138,3
2019-07-16,H,NYY,CSABATHIA-L,-145,-148,8
2019-07-16,V,TOR,JWAGUESPACK-R,176,171,10
2019-07-16,H,BOS,ACASHNER-R,-210,-186,4
2019-07-16,V,DET,RCARPENTER-L,195,215,0
2019-07-16,H,CLE,ZPLESAC-R,-235,-245,8
2019-07-16,V,CWS,DCEASE-R,-118,-119,0
2019-07-16,H,KAN,GSPARKMAN-R,-102,109,11
2019-07-16,V,SEA,MGONZALES-L,151,155,2
2019-07-16,H,OAK,DMENGDEN-R,-175,-165,9
2019-07-16,V,HOU,HRONDON-R,-119,-130,2
2019-07-16,H,LAA,AHEANEY-L,-101,120,7
2019-07-16,V,WAS,AVOTH-R,-205,-192,8
2019-07-16,H,BAL,AWOJCIECHOWSKI-R,172,176,1
2019-07-16,V,ARI,AYOUNG-L,140,153,9
2019-07-16,H,TEX,LLYNN-R,-160,-163,2
2019-07-16,V,NYM,SMATZ-L,122,156,3
2019-07-16,H,MIN,MPINEDA-R,-142,-166,2
2019-07-17,V,PIT,CARCHER-R,115,133,5
2019-07-17,H,STL,DPONCEDELEON-R,-135,-143,6
2019-07-17,V,ATL,DKEUCHEL-L,-110,-112,4
2019-07-17,H,MIL,CANDERSON-R,-110,102,5
2019-07-17,V,CIN,SGRAY-R,115,120,2
2019-07-17,H,CUB,YDARVISH-R,-135,-130,5
2019-07-17,V,SFO,SANDERSON-R,151,185,11
2019-07-17,H,COL,JGRAY-R,-175,-205,8
2019-07-17,V,LOS,KMAEDA-R,-155,-164,7
2019-07-17,H,PHI,NPIVETTA-R,135,154,2
2019-07-17,V,SDG,CPADDACK-R,-150,-167,3
2019-07-17,H,MIA,TRICHARDS-R,130,157,2
2019-07-17,V,SEA,ESWANSON-R,175,180,2
2019-07-17,H,OAK,HBAILEY-R,-195,-200,10
2019-07-17,V,TOR,ASANCHEZ-R,218,220,4
2019-07-17,H,BOS,ERODRIGUEZ-L,-265,-250,5
2019-07-17,V,DET,STURNBULL-R,207,250,2
2019-07-17,H,CLE,MCLEVINGER-R,-250,-290,7
2019-07-17,V,CWS,INOVA-R,115,120,5
2019-07-17,H,KAN,DDUFFY-L,-135,-130,7
2019-07-17,V,HOU,GCOLE-R,-170,-200,11
2019-07-17,H,LAA,FPENA-R,148,180,2
2019-07-17,V,NYM,JVARGAS-L,148,164,14
2019-07-17,H,MIN,MPEREZ-L,-170,-178,4
2019-07-17,V,WAS,EFEDDE-R,-225,-174,2
2019-07-17,H,BAL,ABROOKS-R,188,162,9
2019-07-17,V,ARI,RRAY-L,-115,-125,19
2019-07-17,H,TEX,JCHAVEZ-R,-105,115,4
2019-07-18,V,SDG,DLAMET-R,-110,-127,3
2019-07-18,H,MIA,CSMITH-L,-110,117,4
2019-07-18,V,LOS,RSTRIPLING-R,-108,-107,6
2019-07-18,H,PHI,ANOLA-R,-112,-103,7
2019-07-18,V,STL,DHUDSON-R,101,108,7
2019-07-18,H,CIN,TROARK-R,-121,-118,4
2019-07-18,V,WAS,SSTRASBURG-R,-121,-150,13
2019-07-18,H,ATL,KWRIGHT-R,101,140,4
2019-07-18,V,MIL,ZDAVIES-R,-110,-103,5
2019-07-18,H,ARI,MKELLY-R,-110,-107,1
2019-07-18,V,NYM,NSYNDERGAARD-R,-110,108,2
2019-07-18,H,SFO,MBUMGARNER-L,-110,-118,3
2019-07-18,V,CWS,RDETWILER-L,130,144,5
2019-07-18,H,KAN,BKELLER-R,-150,-160,6
2019-07-18,V,TAM,CMORTON-R,-105,108,1
2019-07-18,H,NYY,CGREEN-R,-115,-118,5
2019-07-18,V,TOR,TPANNONE-L,260,243,0
2019-07-18,H,BOS,CSALE-L,-320,-275,5
2019-07-18,V,DET,MBOYD-L,180,190,3
2019-07-18,H,CLE,TBAUER-R,-215,-210,6
2019-07-18,V,OAK,MFIERS-R,115,116,3
2019-07-18,H,MIN,KGIBSON-R,-135,-126,6
2019-07-18,V,HOU,WMILEY-L,-160,-152,6
2019-07-18,H,LAA,MHARVEY-R,140,142,2
2019-07-19,V,SDG,ELAUER-L,132,155,5
2019-07-19,H,CUB,JLESTER-L,-152,-165,6
2019-07-19,V,PHI,JARRIETA-R,-110,105,6
2019-07-19,H,PIT,JLYLES-R,-110,-115,1
2019-07-19,V,STL,AWAINWRIGHT-R,-103,-106,12
2019-07-19,H,CIN,TMAHLE-R,-117,-104,11
2019-07-19,V,WAS,PCORBIN-L,-110,-120,3
2019-07-19,H,ATL,JTEHERAN-R,-110,110,4
2019-07-19,V,MIL,JCHACIN-R,-119,-132,7
2019-07-19,H,ARI,TCLARKE-R,-101,122,10
2019-07-19,V,MIA,ZGALLEN-R,230,290,1
2019-07-19,H,LOS,HRYU-L,-280,-335,2
2019-07-19,V,NYM,JDEGROM-R,-200,-167,0
2019-07-19,H,SFO,TBEEDE-R,170,157,1
2019-07-19,V,BOS,DPRICE-L,-210,-240,2
2019-07-19,H,BAL,JMEANS-L,176,210,11
2019-07-19,V,TOR,MSTROMAN-R,-151,-160,12
2019-07-19,H,DET,JZIMMERMANN-R,131,150,1
2019-07-19,V,CWS,RLOPEZ-R,207,210,9
2019-07-19,H,TAM,BMCKAY-L,-250,-240,2
2019-07-19,V,KAN,MMONTGOMERY-L,222,260,5
