Date,VH,Team,Pitcher,Open
2017-08-14,H,MIA,ACONLEY-L,-131
2017-08-14,V,CIN,WOJCIECHOWSKI-R,175
2017-08-14,H,CUB,JQUINTANA-L,-200
2017-08-14,V,ATL,JTEHERAN-R,134
2017-08-14,H,COL,CBETTIS-R,-149
2017-08-14,V,PHI,JEICKHOFF-R,-101
2017-08-14,H,SDG,TWOOD-L,-109
2017-08-14,V,TAM,JODORIZZI-R,-129
2017-08-14,H,TOR,NTEPESCH-R,114
2017-08-14,V,DET,MFULMER-R,106
2017-08-14,H,TEX,MPEREZ-L,-116
2017-08-14,V,KAN,JJUNIS-R,101
2017-08-14,H,OAK,JCOTTON-R,-111
2017-08-14,V,BAL,KGAUSMAN-R,-109
2017-08-14,H,SEA,YGALLARDO-R,-101
2017-08-14,V,NYM,RMONTERO-R,160
2017-08-14,H,NYY,LCESSA-R,-180
2017-08-14,V,HOU,CMCHUGH-R,140
2017-08-14,H,ARI,ZGREINKE-R,-155
2017-08-14,V,CLE,TBAUER-R,-105
2017-08-14,H,BOS,DFISTER-R,-105
2017-08-15,V,SFO,MBUMGARNER-L,-135
2017-08-15,H,MIA,DSTRAILY-R,120
2017-08-15,V,PIT,INOVA-R,114
2017-08-15,H,MIL,ZDAVIES-R,-124
2017-08-15,V,CIN,LCASTILLO-R,165
2017-08-15,H,CUB,KHENDRICKS-R,-185
2017-08-15,V,ATL,SNEWCOMB-L,130
2017-08-15,H,COL,KFREELAND-L,-145
2017-08-15,V,PHI,MLEITER-R,120
2017-08-15,H,SDG,DLAMET-R,-135
2017-08-15,V,TAM,BSNELL-L,116
2017-08-15,H,TOR,MESTRADA-R,-131
2017-08-15,V,DET,JVERLANDER-R,-121
2017-08-15,H,TEX,AGRIFFIN-R,111
2017-08-15,V,CLE,DSALAZAR-R,-170
2017-08-15,H,MIN,BCOLON-R,150
2017-08-15,V,KAN,JHAMMEL-R,-121
2017-08-15,H,OAK,CSMITH-R,111
2017-08-15,V,BAL,WMILEY-L,100
2017-08-15,H,SEA,AALBERS-L,-110
2017-08-15,V,HOU,BPEACOCK-R,-121
2017-08-15,H,ARI,ABANDA-L,111
2017-08-15,V,NYM,JDEGROM-R,130
2017-08-15,H,NYY,SGRAY-R,-145
2017-08-15,V,LAA,TSKAGGS-L,125
2017-08-15,H,WAS,GGONZALEZ-L,-140
2017-08-15,V,STL,,125
2017-08-15,H,BOS,RPORCELLO-R,-140
2017-08-15,V,CWS,MGONZALEZ-R,295
2017-08-15,H,LOS,AWOOD-L,-340
2017-08-16,V,SFO,MCAIN-R,150
2017-08-16,H,MIA,JURENA-R,-170
2017-08-16,V,PIT,GCOLE-R,100
2017-08-16,H,MIL,JNELSON-R,-110
2017-08-16,V,PHI,NPIVETTA-R,112
2017-08-16,H,SDG,CRICHARD-L,-122
2017-08-16,V,CIN,HBAILEY-R,175
2017-08-16,H,CUB,JLACKEY-R,-200
2017-08-16,V,ATL,MFOLTYNEWICZ-R,140
2017-08-16,H,COL,JGRAY-R,-155
2017-08-16,V,KAN,DDUFFY-L,-127
2017-08-16,H,OAK,PBLACKBURN-R,112
2017-08-16,V,BAL,UJIMENEZ-R,-116
2017-08-16,H,SEA,MGONZALES-L,106
2017-08-16,V,TAM,JFARIA-R,130
2017-08-16,H,TOR,MSTROMAN-R,-145
2017-08-16,V,DET,ASANCHEZ-R,165
2017-08-16,H,TEX,CHAMELS-L,-185
2017-08-16,V,LAA,RNOLASCO-R,109
2017-08-16,H,WAS,TROARK-R,-119
2017-08-16,V,NYY,JGARCIA-L,-145
2017-08-16,H,NYM,RGSELLMAN-R,130
2017-08-16,V,STL,LLYNN-R,120
2017-08-16,H,BOS,ERODRIGUEZ-L,-135
2017-08-16,V,ARI,TWALKER-R,130
2017-08-16,H,HOU,CMORTON-R,-145
2017-08-16,V,CWS,CRODON-L,300
2017-08-16,H,LOS,YDARVISH-R,-350
2017-08-17,V,CIN,SFELDMAN-R,185
2017-08-17,H,CUB,JLESTER-L,-210
2017-08-17,V,ATL,LSIMS-R,165
2017-08-17,H,COL,JHOFFMAN-R,-185
2017-08-17,V,STL,AWAINWRIGHT-R,-101
2017-08-17,H,PIT,JTAILLON-R,-109
2017-08-17,V,WAS,EJACKSON-R,-110
2017-08-17,H,SDG,JCHACIN-R,100
2017-08-17,V,PHI,ANOLA-R,100
2017-08-17,H,SFO,JSAMARDZIJA-R,-110
2017-08-17,V,CLE,CCARRASCO-R,-121
2017-08-17,H,MIN,KGIBSON-R,111
2017-08-17,V,TAM,CARCHER-R,-160
2017-08-17,H,TOR,CROWLEY-R,140
2017-08-17,V,CWS,RLOPEZ-R,143
2017-08-17,H,TEX,TROSS-R,-158
2017-08-17,V,ARI,PCORBIN-L,135
2017-08-17,H,HOU,MFIERS-R,-150
2017-08-17,V,NYY,LSEVERINO-R,-190
2017-08-17,H,NYM,SMATZ-L,170
2017-08-17,V,CLE,RMERRITT-L,-116
2017-08-17,H,MIN,ASLEGERS-R,106
2017-08-18,V,STL,CMARTINEZ-R,-119
2017-08-18,H,PIT,TWILLIAMS-R,109
2017-08-18,V,MIA,JNICOLINO-L,104
2017-08-18,H,NYM,CFLEXEN-R,-114
2017-08-18,V,CIN,SROMANO-R,125
2017-08-18,H,ATL,RDICKEY-R,-140
2017-08-18,V,MIL,MGARZA-R,151
2017-08-18,H,COL,GMARQUEZ-R,-171
2017-08-18,V,WAS,MGRACE-L,-200
2017-08-18,H,SDG,LPERDOMO-R,175
2017-08-18,V,PHI,ZEFLIN-R,111
2017-08-18,H,SFO,MMOORE-L,-126
2017-08-18,V,LAA,AHEANEY-L,125
2017-08-18,H,BAL,JHELLICKSON-R,-140
2017-08-18,V,SEA,ERAMIREZ-R,111
2017-08-18,H,TAM,APRUITT-R,-126
2017-08-18,V,NYY,JMONTGOMERY-L,119
2017-08-18,H,BOS,DPOMERANZ-L,-134
2017-08-18,V,CWS,JSHIELDS-R,175
2017-08-18,H,TEX,ACASHNER-R,-200
2017-08-18,V,OAK,SMANAEA-L,195
2017-08-18,H,HOU,DKEUCHEL-L,-220
2017-08-18,V,CLE,CKLUBER-R,-200
2017-08-18,H,KAN,IKENNEDY-R,175
2017-08-18,V,TOR,JHAPP-L,165
2017-08-18,H,CUB,JARRIETA-R,-185
2017-08-18,V,LOS,RHILL-L,-220
2017-08-18,H,DET,JZIMMERMANN-R,195
2017-08-18,V,ARI,ZGODLEY-R,-121
2017-08-18,H,MIN,ESANTANA-R,111
2017-08-19,V,STL,MWACHA-R,-109
2017-08-19,H,PIT,CKUHL-R,-101
2017-08-19,V,MIA,VWORLEY-R,-115
2017-08-19,H,NYM,RMONTERO-R,105
2017-08-19,V,CIN,RSTEPHENSON-R,125
2017-08-19,H,ATL,JTEHERAN-R,-140
2017-08-19,V,MIL,BWOODRUFF-R,155
2017-08-19,H,COL,CBETTIS-R,-175
2017-08-19,V,WAS,SSTRASBURG-R,-195
2017-08-19,H,SDG,TWOOD-L,175
2017-08-19,V,PHI,JEICKHOFF-R,116
2017-08-19,H,SFO,TBLACH-L,-131
2017-08-19,V,SEA,AMIRANDA-L,116
2017-08-19,H,TAM,JODORIZZI-R,-131
2017-08-19,V,LAA,JRAMIREZ-R,136
2017-08-19,H,BAL,KGAUSMAN-R,-151
2017-08-19,V,OAK,KGRAVEMAN-R,160
2017-08-19,H,HOU,CMCHUGH-R,-180
2017-08-19,V,NYY,CSABATHIA-L,210
2017-08-19,H,BOS,CSALE-L,-240
2017-08-19,V,CLE,TBAUER-R,-126
2017-08-19,H,KAN,JVARGAS-L,111
2017-08-19,V,CWS,DHOLLAND-L,175
2017-08-19,H,TEX,MPEREZ-L,-200
2017-08-19,V,TOR,NTEPESCH-R,220
2017-08-19,H,CUB,JQUINTANA-L,-250
2017-08-19,V,LOS,HRYU-L,-150
2017-08-19,H,DET,MFULMER-R,135
2017-08-19,V,ARI,ZGREINKE-R,-142
2017-08-19,H,MIN,JBERRIOS-R,127
2017-08-20,V,MIA,ACONLEY-L,140
2017-08-20,H,NYM,JDEGROM-R,-160
2017-08-20,V,CIN,LCASTILLO-R,-115
2017-08-20,H,ATL,SNEWCOMB-L,105
2017-08-20,V,MIL,CANDERSON-R,114
2017-08-20,H,COL,KFREELAND-L,-129
2017-08-20,V,PHI,BLIVELY-R,195
2017-08-20,H,SFO,MBUMGARNER-L,-220
2017-08-20,V,WAS,GGONZALEZ-L,-135
2017-08-20,H,SDG,DLAMET-R,120
2017-08-20,V,STL,,105
2017-08-20,H,PIT,INOVA-R,-115
2017-08-20,V,SEA,YGALLARDO-R,111
2017-08-20,H,TAM,BSNELL-L,-121
2017-08-20,V,NYY,SGRAY-R,-107
2017-08-20,H,BOS,RPORCELLO-R,-103
2017-08-20,V,LAA,PBRIDWELL-R,-111
2017-08-20,H,BAL,CTILLMAN-R,101
2017-08-20,V,OAK,JCOTTON-R,185
2017-08-20,H,HOU,BPEACOCK-R,-210
2017-08-20,V,CLE,DSALAZAR-R,-150
2017-08-20,H,KAN,JHAMMEL-R,135
2017-08-20,V,CWS,MGONZALEZ-R,170
2017-08-20,H,TEX,AGRIFFIN-R,-190
2017-08-20,V,LOS,KMAEDA-R,-155
2017-08-20,H,DET,JVERLANDER-R,140
2017-08-20,V,ARI,TJMCFARLAND-L,105
2017-08-20,H,MIN,BCOLON-R,-115
2017-08-20,V,TOR,MESTRADA-R,175
2017-08-20,H,CUB,KHENDRICKS-R,-200
2017-08-21,V,LOS,AWOOD-L,-165
2017-08-21,H,PIT,GCOLE-R,145
2017-08-21,V,ARI,TWALKER-R,-126
2017-08-21,H,NYM,RGSELLMAN-R,111
2017-08-21,V,MIL,ZDAVIES-R,-115
2017-08-21,H,SFO,CSTRATTON-R,105
2017-08-21,V,MIN,TMELVILLE-R,130
2017-08-21,H,CWS,CRODON-L,-145
2017-08-21,V,OAK,CSMITH-R,140
2017-08-21,H,BAL,WMILEY-L,-160
2017-08-21,V,BOS,ERODRIGUEZ-L,120
2017-08-21,H,CLE,MCLEVINGER-R,-135
2017-08-21,V,MIN,DGEE-R,-140
2017-08-21,H,CWS,CFULMER-R,125
2017-08-21,V,TEX,CHAMELS-L,105
2017-08-21,H,LAA,TSKAGGS-L,-115
2017-08-21,V,SEA,AALBERS-L,-101
2017-08-21,H,ATL,MFOLTYNEWICZ-R,-109
2017-08-22,V,MIA,DSTRAILY-R,111
2017-08-22,H,PHI,ANOLA-R,-121
2017-08-22,V,LOS,BSTEWART-R,-119
2017-08-22,H,PIT,JTAILLON-R,109
2017-08-22,V,MIA,JURENA-R,-131
2017-08-22,H,PHI,NPIVETTA-R,116
2017-08-22,V,ARI,PCORBIN-L,-146
2017-08-22,H,NYM,TMILONE-L,131
2017-08-22,V,CUB,JLACKEY-R,-161
2017-08-22,H,CIN,HBAILEY-R,141
2017-08-22,V,SDG,CRICHARD-L,185
2017-08-22,H,STL,LLYNN-R,-210
2017-08-22,V,MIL,JNELSON-R,-106
2017-08-22,H,SFO,JSAMARDZIJA-R,-104
2017-08-22,V,OAK,PBLACKBURN-R,125
2017-08-22,H,BAL,UJIMENEZ-R,-140
2017-08-22,V,BOS,DFISTER-R,170
2017-08-22,H,CLE,CCARRASCO-R,-190
2017-08-22,V,NYY,MTANAKA-R,-175
2017-08-22,H,DET,MBOYD-L,155
2017-08-22,V,TOR,CROWLEY-R,141
2017-08-22,H,TAM,CARCHER-R,-161
2017-08-22,V,MIN,KGIBSON-R,-126
2017-08-22,H,CWS,LGIOLITO-R,111
2017-08-22,V,TEX,TROSS-R,116
2017-08-22,H,LAA,RNOLASCO-R,-131
2017-08-22,V,SEA,MGONZALES-L,-104
2017-08-22,H,ATL,LSIMS-R,-106
2017-08-22,V,WAS,TROARK-R,141
2017-08-22,H,HOU,CMORTON-R,-156
2017-08-22,V,COL,JGRAY-R,106
2017-08-22,H,KAN,DDUFFY-L,-116
2017-08-23,V,MIL,MGARZA-R,111
2017-08-23,H,SFO,MMOORE-L,-126
2017-08-23,V,LOS,RHILL-L,-166
2017-08-23,H,PIT,TWILLIAMS-R,146
2017-08-23,V,MIA,JNICOLINO-L,-128
2017-08-23,H,PHI,MLEITER-R,113
2017-08-23,V,ARI,ZGODLEY-R,-152
2017-08-23,H,NYM,CFLEXEN-R,137
2017-08-23,V,CUB,MMONTGOMERY-L,-157
2017-08-23,H,CIN,WOJCIECHOWSKI-R,142
2017-08-23,V,SDG,JCHACIN-R,142
2017-08-23,H,STL,LWEAVER-R,-157
2017-08-23,V,OAK,DGOSSETT-R,137
2017-08-23,H,BAL,DBUNDY-R,-152
2017-08-23,V,TOR,MSTROMAN-R,-121
2017-08-23,H,TAM,APRUITT-R,111
2017-08-23,V,NYY,LSEVERINO-R,-202
2017-08-23,H,DET,JZIMMERMANN-R,177
2017-08-23,V,BOS,DPOMERANZ-L,171
2017-08-23,H,CLE,CKLUBER-R,-191
2017-08-23,V,MIN,ESANTANA-R,-166
2017-08-23,H,CWS,JSHIELDS-R,146
2017-08-23,V,TEX,ACASHNER-R,121
2017-08-23,H,LAA,AHEANEY-L,-136
2017-08-23,V,SEA,ERAMIREZ-R,-121
2017-08-23,H,ATL,RDICKEY-R,111
2017-08-23,V,WAS,EJACKSON-R,161
2017-08-23,H,HOU,MFIERS-R,-181
2017-08-23,V,COL,ASENZATELA-R,109
2017-08-23,H,KAN,IKENNEDY-R,-119
2017-08-24,V,ARI,RRAY-L,-150
2017-08-24,H,NYM,RMONTERO-R,135
2017-08-24,V,MIA,VWORLEY-R,-129
2017-08-24,H,PHI,JTHOMPSON-R,114
2017-08-24,V,LOS,HRYU-L,-160
2017-08-24,H,PIT,CKUHL-R,140
2017-08-24,V,CUB,JARRIETA-R,-175
2017-08-24,H,CIN,SROMANO-R,155
2017-08-24,V,SDG,LPERDOMO-R,205
2017-08-24,H,STL,CMARTINEZ-R,-230
2017-08-24,V,NYY,JGARCIA-L,-114
2017-08-24,H,DET,MFULMER-R,104
2017-08-24,V,TOR,TKOEHLER-R,105
2017-08-24,H,TAM,ACOBB-R,-115
2017-08-24,V,BOS,CSALE-L,-180
2017-08-24,H,CLE,TBAUER-R,160
2017-08-24,V,MIN,JBERRIOS-R,-175
2017-08-24,H,CWS,DHOLLAND-L,155
2017-08-24,V,TEX,MPEREZ-L,114
2017-08-24,H,LAA,TSCRIBNER-R,-129
2017-08-24,V,COL,GMARQUEZ-R,109
2017-08-24,H,KAN,JJUNIS-R,-119
2017-08-24,V,WAS,SSTRASBURG-R,130
2017-08-24,H,HOU,DKEUCHEL-L,-145
2017-08-25,V,NYM,JDEGROM-R,-127
2017-08-25,H,WAS,ACOLE-R,112
2017-08-25,V,CUB,JQUINTANA-L,-180
2017-08-25,H,PHI,JEICKHOFF-R,160
2017-08-25,V,PIT,INOVA-R,105
2017-08-25,H,CIN,RSTEPHENSON-R,-115
2017-08-25,V,SDG,TWOOD-L,140
2017-08-25,H,MIA,ACONLEY-L,-155
2017-08-25,V,COL,CBETTIS-R,-107
2017-08-25,H,ATL,JTEHERAN-R,-103
2017-08-25,V,SFO,TBLACH-L,195
2017-08-25,H,ARI,ZGREINKE-R,-220
2017-08-25,V,MIL,CANDERSON-R,165
2017-08-25,H,LOS,KMAEDA-R,-185
2017-08-25,V,SEA,AMIRANDA-L,135
2017-08-25,H,NYY,CSABATHIA-L,-150
2017-08-25,V,MIN,BCOLON-R,150
2017-08-25,H,TOR,JHAPP-L,-170
2017-08-25,V,BAL,JHELLICKSON-R,135
2017-08-25,H,BOS,RPORCELLO-R,-150
2017-08-25,V,KAN,JVARGAS-L,114
2017-08-25,H,CLE,RMERRITT-L,-129
2017-08-25,V,DET,JVERLANDER-R,-150
2017-08-25,H,CWS,MGONZALEZ-R,135
2017-08-25,V,TEX,NMARTINEZ-R,-101
2017-08-25,H,OAK,KGRAVEMAN-R,-109
2017-08-25,V,HOU,CMCHUGH-R,-110
2017-08-25,H,LAA,PBRIDWELL-R,100
2017-08-25,V,TAM,JODORIZZI-R,140
2017-08-25,H,STL,MWACHA-R,-155
2017-08-26,V,NYM,RGSELLMAN-R,180
2017-08-26,H,WAS,GGONZALEZ-L,-205
2017-08-26,V,CUB,KHENDRICKS-R,-190
2017-08-26,H,PHI,BLIVELY-R,170
2017-08-26,V,PIT,GCOLE-R,111
2017-08-26,H,CIN,LCASTILLO-R,-121
2017-08-26,V,COL,KFREELAND-L,111
2017-08-26,H,ATL,SNEWCOMB-L,-121
2017-08-26,V,SDG,DLAMET-R,-104
2017-08-26,H,MIA,ODESPAIGNE-R,-106
2017-08-26,V,SFO,MBUMGARNER-L,-112
2017-08-26,H,ARI,TWALKER-R,102
2017-08-26,V,MIL,ZDAVIES-R,135
2017-08-26,H,LOS,RSTRIPLING-R,-150
2017-08-26,V,SEA,YGALLARDO-R,170
2017-08-26,H,NYY,SGRAY-R,-190
2017-08-26,V,MIN,DGEE-R,125
2017-08-26,H,TOR,MESTRADA-R,-140
2017-08-26,V,BAL,KGAUSMAN-R,140
2017-08-26,H,BOS,ERODRIGUEZ-L,-155
2017-08-26,V,TEX,CHAMELS-L,-118
2017-08-26,H,OAK,SMANAEA-L,108
2017-08-26,V,DET,BFARMER-R,125
2017-08-26,H,CWS,CRODON-L,-140
2017-08-26,V,KAN,JHAMMEL-R,130
2017-08-26,H,CLE,MCLEVINGER-R,-145
2017-08-26,V,HOU,BPEACOCK-R,-113
2017-08-26,H,LAA,TSKAGGS-L,103
2017-08-26,V,TAM,BSNELL-L,113
2017-08-26,H,STL,,-128
2017-08-27,V,PIT,JTAILLON-R,-110
2017-08-27,H,CIN,TMAHLE-R,100
2017-08-27,V,SDG,CRICHARD-L,150
2017-08-27,H,MIA,DSTRAILY-R,-170
2017-08-27,V,COL,JGRAY-R,-119
2017-08-27,H,ATL,MFOLTYNEWICZ-R,109
2017-08-27,V,CUB,JLACKEY-R,-200
2017-08-27,H,PHI,NPIVETTA-R,175
2017-08-27,V,NYM,TMILONE-L,130
2017-08-27,H,WAS,EFEDDE-R,-145
2017-08-27,V,MIL,JNELSON-R,169
2017-08-27,H,LOS,YDARVISH-R,-189
2017-08-27,V,SFO,CSTRATTON-R,154
2017-08-27,H,ARI,PCORBIN-L,-174
2017-08-27,V,SEA,AALBERS-L,170
2017-08-27,H,NYY,MTANAKA-R,-190
2017-08-27,V,MIN,KGIBSON-R,114
2017-08-27,H,TOR,JBIAGINI-R,-124
2017-08-27,V,KAN,ESKOGLUND-L,140
2017-08-27,H,CLE,CCARRASCO-R,-160
2017-08-27,V,BAL,WMILEY-L,120
2017-08-27,H,BOS,DFISTER-R,-135
2017-08-27,V,DET,MBOYD-L,-109
2017-08-27,H,CWS,LGIOLITO-R,-101
2017-08-27,V,TEX,AGRIFFIN-R,-111
2017-08-27,H,OAK,JCOTTON-R,101
2017-08-27,V,HOU,CMORTON-R,-116
2017-08-27,H,LAA,RNOLASCO-R,106
2017-08-27,V,TAM,CARCHER-R,106
2017-08-27,H,STL,LLYNN-R,-116
2017-08-27,V,NYM,SLUGO-R,150
2017-08-27,H,WAS,TROARK-R,-170
2017-08-28,V,ATL,LSIMS-R,132
2017-08-28,H,PHI,ANOLA-R,-147
2017-08-28,V,MIA,JURENA-R,190
2017-08-28,H,WAS,MSCHERZER-R,-215
2017-08-28,V,PIT,TWILLIAMS-R,150
2017-08-28,H,CUB,MMONTGOMERY-L,-170
2017-08-28,V,SFO,JSAMARDZIJA-R,105
2017-08-28,H,SDG,JCHACIN-R,-115
2017-08-28,V,CLE,CKLUBER-R,-106
2017-08-28,H,NYY,LSEVERINO-R,-104
2017-08-28,V,SEA,MGONZALES-L,112
2017-08-28,H,BAL,CTILLMAN-R,-122
2017-08-28,V,BOS,DPOMERANZ-L,-117
2017-08-28,H,TOR,MSTROMAN-R,107
2017-08-28,V,TAM,APRUITT-R,116
2017-08-28,H,KAN,IKENNEDY-R,-131
2017-08-28,V,OAK,DGOSSETT-R,150
2017-08-28,H,LAA,AHEANEY-L,-170
2017-08-28,V,DET,JZIMMERMANN-R,145
2017-08-28,H,COL,ASENZATELA-R,-165
2017-08-29,V,MIA,VWORLEY-R,129
2017-08-29,H,WAS,EJACKSON-R,-144
2017-08-29,V,NYM,CFLEXEN-R,126
2017-08-29,H,CIN,SROMANO-R,-141
2017-08-29,V,STL,LWEAVER-R,100
2017-08-29,H,MIL,MGARZA-R,-110
2017-08-29,V,PIT,CKUHL-R,190
2017-08-29,H,CUB,JARRIETA-R,-215
2017-08-29,V,LOS,RHILL-L,-126
2017-08-29,H,ARI,ZGODLEY-R,111
2017-08-29,V,SFO,MMOORE-L,103
2017-08-29,H,SDG,LPERDOMO-R,-113
2017-08-29,V,SEA,ERAMIREZ-R,131
2017-08-29,H,BAL,DBUNDY-R,-146
2017-08-29,V,BOS,CSALE-L,-221
2017-08-29,H,TOR,BANDERSON-L,196
2017-08-29,V,CWS,JSHIELDS-R,190
2017-08-29,H,MIN,ESANTANA-R,-215
2017-08-29,V,TAM,ACOBB-R,105
2017-08-29,H,KAN,JJUNIS-R,-115
2017-08-29,V,OAK,CSMITH-R,150
2017-08-29,H,LAA,TSCRIBNER-R,-170
2017-08-29,V,DET,MFULMER-R,116
2017-08-29,H,COL,GMARQUEZ-R,-131
2017-08-29,V,TEX,MPEREZ-L,132
2017-08-29,H,HOU,MFIERS-R,-147
2017-08-30,V,ATL,RDICKEY-R,-104
2017-08-30,H,PHI,JEICKHOFF-R,-106
2017-08-30,V,STL,CMARTINEZ-R,-123
2017-08-30,H,MIL,CANDERSON-R,113
2017-08-30,V,MIA,ACONLEY-L,186
2017-08-30,H,WAS,SSTRASBURG-R,-211
2017-08-30,V,NYM,RMONTERO-R,124
2017-08-30,H,CIN,HBAILEY-R,-139
2017-08-30,V,PIT,INOVA-R,166
2017-08-30,H,CUB,JQUINTANA-L,-186
2017-08-30,V,SFO,TBLACH-L,114
2017-08-30,H,SDG,TWOOD-L,-124
2017-08-30,V,LOS,HRYU-L,-112
2017-08-30,H,ARI,RRAY-L,102
2017-08-30,V,CLE,TBAUER-R,110
2017-08-30,H,NYY,JGARCIA-L,-125
2017-08-30,V,SEA,AMIRANDA-L,111
2017-08-30,H,BAL,UJIMENEZ-R,-126
2017-08-30,V,BOS,RPORCELLO-R,102
2017-08-30,H,TOR,JHAPP-L,-112
2017-08-30,V,CWS,DHOLLAND-L,181
2017-08-30,H,MIN,JBERRIOS-R,-206
2017-08-30,V,TEX,ACASHNER-R,168
2017-08-30,H,HOU,DKEUCHEL-L,-188
2017-08-30,V,TAM,JODORIZZI-R,108
2017-08-30,H,KAN,JVARGAS-L,-118
2017-08-30,V,OAK,KGRAVEMAN-R,141
2017-08-30,H,LAA,PBRIDWELL-R,-156
2017-08-30,V,DET,,111
2017-08-30,H,COL,CBETTIS-R,-126
2017-08-30,V,CLE,RMERRITT-L,112
2017-08-30,H,NYY,JMONTGOMERY-L,-127
2017-08-30,V,ATL,JTEHERAN-R,-112
2017-08-30,H,PHI,MLEITER-R,102
2017-08-31,V,NYM,JDEGROM-R,-131
2017-08-31,H,CIN,RSTEPHENSON-R,116
2017-08-31,V,LOS,KMAEDA-R,106
2017-08-31,H,ARI,ZGREINKE-R,-116
2017-08-31,V,PHI,BLIVELY-R,141
2017-08-31,H,MIA,ODESPAIGNE-R,-161
2017-08-31,V,ATL,SNEWCOMB-L,196
2017-08-31,H,CUB,KHENDRICKS-R,-221
2017-08-31,V,WAS,GGONZALEZ-L,-121
2017-08-31,H,MIL,ZDAVIES-R,111
2017-08-31,V,STL,MWACHA-R,116
2017-08-31,H,SFO,MCAIN-R,-131
2017-08-31,V,CWS,,140
2017-08-31,H,MIN,BCOLON-R,-155
2017-08-31,V,BOS,ERODRIGUEZ-L,111
2017-08-31,H,NYY,CSABATHIA-L,-121
2017-08-31,V,TOR,MESTRADA-R,116
2017-08-31,H,BAL,JHELLICKSON-R,-131
2017-08-31,V,TEX,NMARTINEZ-R,116
2017-08-31,H,HOU,CMCHUGH-R,-131
2017-09-01,V,ATL,MFOLTYNEWICZ-R,200
2017-09-01,H,CUB,JLACKEY-R,-225
2017-09-01,V,CIN,LCASTILLO-R,125
2017-09-01,H,PIT,GCOLE-R,-140
2017-09-01,V,PHI,NPIVETTA-R,145
2017-09-01,H,MIA,DPETERS-L,-165
2017-09-01,V,WAS,TROARK-R,130
2017-09-01,H,MIL,JNELSON-R,-145
2017-09-01,V,ARI,TWALKER-R,100
2017-09-01,H,COL,KFREELAND-L,-110
2017-09-01,V,LOS,CKERSHAW-L,-230
2017-09-01,H,SDG,DLAMET-R,205
2017-09-01,V,STL,JFLAHERTY-R,-109
2017-09-01,H,SFO,JCUETO-R,-101
2017-09-01,V,TOR,JBIAGINI-R,140
2017-09-01,H,BAL,KGAUSMAN-R,-160
2017-09-01,V,BOS,DFISTER-R,140
2017-09-01,H,NYY,SGRAY-R,-160
2017-09-01,V,CLE,MCLEVINGER-R,-150
2017-09-01,H,DET,BFARMER-R,135
2017-09-01,V,LAA,TSKAGGS-L,105
2017-09-01,H,TEX,CHAMELS-L,-115
2017-09-01,V,KAN,JHAMMEL-R,118
2017-09-01,H,MIN,DGEE-R,-133
2017-09-01,V,TAM,BSNELL-L,-166
2017-09-01,H,CWS,RLOPEZ-R,146
2017-09-01,V,OAK,SMANAEA-L,105
2017-09-01,H,SEA,MLEAKE-R,-115
2017-09-01,V,CLE,CCARRASCO-R,-230
2017-09-01,H,DET,MBOYD-L,205
2017-09-02,V,ATL,LSIMS-R,205
2017-09-02,H,CUB,JLESTER-L,-230
2017-09-02,V,LOS,BSTEWART-R,-155
2017-09-02,H,SDG,CRICHARD-L,140
2017-09-02,V,STL,LLYNN-R,-135
2017-09-02,H,SFO,JSAMARDZIJA-R,120
2017-09-02,V,CIN,TMAHLE-R,116
2017-09-02,H,PIT,JTAILLON-R,-131
2017-09-02,V,PHI,ANOLA-R,111
2017-09-02,H,MIA,DSTRAILY-R,-126
2017-09-02,V,WAS,MSCHERZER-R,-175
2017-09-02,H,MIL,BWOODRUFF-R,155
2017-09-02,V,ARI,PCORBIN-L,-101
2017-09-02,H,COL,JGRAY-R,-109
2017-09-02,V,LOS,YDARVISH-R,-230
2017-09-02,H,SDG,JLYLES-R,205
2017-09-02,V,BOS,DPOMERANZ-L,116
2017-09-02,H,NYY,MTANAKA-R,-131
2017-09-02,V,CLE,CKLUBER-R,-260
2017-09-02,H,DET,JZIMMERMANN-R,230
2017-09-02,V,TOR,MSTROMAN-R,114
2017-09-02,H,BAL,WMILEY-L,-124
2017-09-02,V,TAM,CARCHER-R,-170
2017-09-02,H,CWS,CRODON-L,150
2017-09-02,V,KAN,OGARCIA-L,138
2017-09-02,H,MIN,KGIBSON-R,-153
2017-09-02,V,LAA,RNOLASCO-R,105
2017-09-02,H,TEX,AGRIFFIN-R,-115
2017-09-02,V,OAK,JCOTTON-R,114
2017-09-02,H,SEA,YGALLARDO-R,-124
2017-09-02,V,NYM,SLUGO-R,190
2017-09-02,H,HOU,BPEACOCK-R,-215
2017-09-02,V,NYM,MHARVEY-R,185
2017-09-02,H,HOU,CMORTON-R,-210
2017-09-03,V,PHI,JTHOMPSON-R,175
2017-09-03,H,MIA,JURENA-R,-200
2017-09-03,V,CIN,SROMANO-R,111
2017-09-03,H,PIT,TWILLIAMS-R,-121
2017-09-03,V,WAS,EJACKSON-R,109
2017-09-03,H,MIL,BSUTER-L,-119
2017-09-03,V,ARI,ZGODLEY-R,101
2017-09-03,H,COL,GMARQUEZ-R,-111
2017-09-03,V,STL,LWEAVER-R,-103
2017-09-03,H,SFO,MBUMGARNER-L,-107
2017-09-03,V,LOS,AWOOD-L,-205
2017-09-03,H,SDG,JCHACIN-R,180
2017-09-03,V,ATL,MFRIED-L,230
