,Date,VH,Team,Pitcher,Open,Close
1277,2019-05-16,H,ATL,JTEHERAN,-110,-112
1278,2019-05-16,V,PIT,TWILLIAMS,-110,134
1279,2019-05-16,H,SDG,ELAUER,-110,-144
1280,2019-05-16,V,OAK,CBASSITT,-120,-148
1281,2019-05-16,H,DET,STURNBULL,100,138
1282,2019-05-16,V,TEX,LLYNN,-105,102
1283,2019-05-16,H,KAN,HBAILEY,-115,-112
1284,2019-05-16,V,BAL,DSTRAILY,237,290
1285,2019-05-16,H,CLE,TBAUER,-290,-340
1286,2019-05-16,V,TOR,MSTROMAN,-135,-116
1287,2019-05-16,H,CWS,DCOVEY,115,106
1288,2019-05-16,V,MIN,MPINEDA,-110,-107
1289,2019-05-16,H,SEA,ESwanson,-110,-103
1290,2019-05-17,V,CUB,CHAMELS,105,148
1291,2019-05-17,H,WAS,MSCHERZER,-125,-158
1292,2019-05-17,V,COL,JGRAY,115,109
1293,2019-05-17,H,PHI,CIRVIN,-135,-119
1294,2019-05-17,V,LAD,RHILL,-130,-137
1295,2019-05-17,H,CIN,ADESCLAFANI,110,127
1296,2019-05-17,V,NYM,JDEGROM,-270,-230
1297,2019-05-17,H,MIA,TRICHARDS,222,205
1298,2019-05-17,V,MIL,JCHACIN,100,118
1299,2019-05-17,H,ATL,MFRIED,-120,-128
1300,2019-05-17,V,SFO,JSAMARDZIJA,110,131
1301,2019-05-17,H,ARI,MKELLY,-130,-141
1302,2019-05-17,V,PIT,JLYLES,110,158
1303,2019-05-17,H,SDG,JLUCCHESI,-130,-168
1304,2019-05-17,V,TAM,RSTANEK,105,-103
1305,2019-05-17,H,NYY,CSABATHIA,-125,-107
1306,2019-05-17,V,BAL,DBUNDY,151,160
1307,2019-05-17,H,CLE,JRODRIGUEZ,-175,-170
1308,2019-05-17,V,OAK,FMONTAS,-145,-192
1309,2019-05-17,H,DET,DNORRIS,125,176
1310,2019-05-17,V,HOU,GCOLE,-135,-141
1311,2019-05-17,H,BOS,RPORCELLO,115,131
1312,2019-05-17,V,TOR,ASANCHEZ,-105,106
1313,2019-05-17,H,CWS,INOVA,-115,-116
1314,2019-05-17,V,KAN,BKELLER,120,170
1315,2019-05-17,H,LAA,MHARVEY,-140,-185
1316,2019-05-17,V,MIN,MPEREZ,-120,102
1317,2019-05-17,H,SEA,MGONZALES,100,-112
1318,2019-05-17,V,STL,MMIKOLAS,-175,-157
1319,2019-05-17,H,TEX,JLECLERC,151,147
1320,2019-05-18,V,COL,ASENZATELA,135,163
1321,2019-05-18,H,PHI,ANOLA,-155,-176
1322,2019-05-18,V,LAD,WBUEHLER,-160,-167
1323,2019-05-18,H,CIN,TMAHLE,140,157
1324,2019-05-18,V,NYM,SMATZ,-125,-126
1325,2019-05-18,H,MIA,PLOPEZ,105,116
1326,2019-05-18,V,CUB,JLESTER,105,125
1327,2019-05-18,H,WAS,SSTRASBURG,-125,-135
1328,2019-05-18,V,MIL,CANDERSON,-105,110
1329,2019-05-18,H,ATL,KGAUSMAN,-115,-120
1330,2019-05-18,V,PIT,MDURAPAU,128,140
1331,2019-05-18,H,SDG,NMARGEVICIUS,-148,-150
1332,2019-05-18,V,SFO,MBUMGARNER,-115,-116
1333,2019-05-18,H,ARI,ZGODLEY,-105,106
1334,2019-05-18,V,TAM,BSNELL,-110,-117
1335,2019-05-18,H,NYY,MTANAKA,-110,107
1336,2019-05-18,V,TOR,RFEIERABE,125,145
1337,2019-05-18,H,CWS,LGIOLITO,-145,-155
1338,2019-05-18,V,OAK,DMENGDEN,-110,-118
1339,2019-05-18,H,DET,MBOYD,-110,108
1340,2019-05-18,V,BAL,JMEANS,130,140
1341,2019-05-18,H,CLE,APLUTKO,-150,-150
1342,2019-05-18,V,HOU,CMARTIN,-115,-110
1343,2019-05-18,H,BOS,HVELAZQUEZ,-105,100
1344,2019-05-18,V,KAN,JJUNIS,144,175
1345,2019-05-18,H,LAA,GCANNING,-165,-190
1346,2019-05-18,V,MIN,JBERRIOS,-135,-132
1347,2019-05-18,H,SEA,WLEBLANC,115,122
1348,2019-05-18,V,STL,DHUDSON,-150,-110
1349,2019-05-18,H,TEX,AJURADO,130,100
1350,2019-05-19,V,COL,KFREELAND,125,103
1351,2019-05-19,H,PHI,JEICKHOFF,-145,-113
1352,2019-05-19,V,NYM,NSYNDERGAARD,-220,-196
1353,2019-05-19,H,MIA,SALCANTARA,184,178
1354,2019-05-19,V,LAD,HRYU,-165,-170
1355,2019-05-19,H,CIN,TROARK,144,160
1356,2019-05-19,V,MIL,BWOODRUFF,-120,-140
1357,2019-05-19,H,ATL,MFOLTYNEWICZ,100,130
1358,2019-05-19,V,SFO,DPOMERANZ,151,180
1359,2019-05-19,H,ARI,RRAY,-175,-200
1360,2019-05-19,V,PIT,JMUSGROVE,-110,102
1361,2019-05-19,H,SDG,CQUANTRILL,-110,-112
1362,2019-05-19,V,CUB,KHENDRICKS,-150,-150
1363,2019-05-19,H,WAS,JHELLICKSON,130,140
1364,2019-05-19,V,HOU,WMILEY,130,176
1365,2019-05-19,H,BOS,CSALE,-150,-192
1366,2019-05-19,V,TAM,CMORTON,-140,-101
1367,2019-05-19,H,NYY,CGREEN,120,-109
1368,2019-05-19,V,BAL,YRAMIREZ,188,210
1369,2019-05-19,H,CLE,SBIEBER,-225,-240
1370,2019-05-19,V,OAK,MFIERS,-180,-200
1371,2019-05-19,H,DET,GSOTO,155,180
1372,2019-05-19,V,TOR,TTHORNTON,105,100
1373,2019-05-19,H,CWS,RLOPEZ,-125,-110
1374,2019-05-19,V,KAN,DDUFFY,140,157
1375,2019-05-19,H,LAA,TSKAGGS,-160,-167
1376,2019-05-19,V,MIN,KGIBSON,-115,110
1377,2019-05-19,H,SEA,YKIKUCHI,-105,-120
1378,2019-05-19,V,STL,JFLAHERTY,-170,-158
1379,2019-05-19,H,TEX,DSMYLY,148,148
1380,2019-05-20,V,WAS,PCORBIN,-150,-155
1381,2019-05-20,H,NYM,WFONT,130,145
1382,2019-05-20,V,PHI,JARRIETA,115,108
1383,2019-05-20,H,CUB,YDARVISH,-135,-118
1384,2019-05-20,V,ATL,MSOROKA,-160,-150
1385,2019-05-20,H,SFO,ASUAREZ,140,140
1386,2019-05-20,V,ARI,LWEAVER,115,135
1387,2019-05-20,H,SDG,CPADDACK,-135,-145
1388,2019-05-20,V,BOS,DPRICE,-210,-220
1389,2019-05-20,H,TOR,EJACKSON,176,200
1390,2019-05-20,V,OAK,BANDERSON,135,165
1391,2019-05-20,H,CLE,CCARRASCO,-155,-180
1392,2019-05-20,V,NYY,JHAPP,-180,-180
1393,2019-05-20,H,BAL,ACASHNER,155,165
1394,2019-05-20,V,SEA,MLEAKE,140,132
1395,2019-05-20,H,TEX,MMINOR,-160,-142
1396,2019-05-20,V,CWS,RBURR,218,205
1397,2019-05-20,H,HOU,BPEACOCK,-265,-230
1398,2019-05-20,V,MIN,JODORIZZI,-125,130
1399,2019-05-20,H,LAA,TCOLE,105,-140
1400,2019-05-21,V,PHI,ZEFLIN,110,115
1401,2019-05-21,H,CUB,JQUINTANA,-130,-125
1402,2019-05-21,V,COL,GMARQUEZ,-110,-120
1403,2019-05-21,H,PIT,CARCHER,-110,110
1404,2019-05-21,V,WAS,EFEDDE,115,125
1405,2019-05-21,H,NYM,ZWHEELER,-135,-135
1406,2019-05-21,V,CIN,SGRAY,125,122
1407,2019-05-21,H,MIL,GGONZALEZ,-145,-132
1408,2019-05-21,V,ATL,JTEHERAN,-130,-115
1409,2019-05-21,H,SFO,SANDERSON,110,105
1410,2019-05-21,V,ARI,ZGREINKE,-120,-105
1411,2019-05-21,H,SDG,MSTRAHM,100,-105
1412,2019-05-21,V,OAK,CBASSITT,120,110
1413,2019-05-21,H,CLE,TBAUER,-140,-120
1414,2019-05-21,V,NYY,DGERMAN,-225,-260
1415,2019-05-21,H,BAL,DHESS,188,230
1416,2019-05-21,V,BOS,ERODRIGUEZ,-145,-140
1417,2019-05-21,H,TOR,MSTROMAN,125,130
1418,2019-05-21,V,SEA,TMILONE,140,110
1419,2019-05-21,H,TEX,LLYNN,-160,-120
1420,2019-05-21,V,CWS,DCOVEY,281,300
1421,2019-05-21,H,HOU,JVERLANDER,-350,-350
1422,2019-05-21,V,MIN,MPINEDA,-110,104
1423,2019-05-21,H,LAA,TCAHILL,-110,-114
1424,2019-05-21,V,MIA,CSMITH,-105,102
1425,2019-05-21,H,DET,STURNBULL,-115,-112
1426,2019-05-21,V,LAD,CKERSHAW,-135,-140
1427,2019-05-21,H,TAM,HWOOD,115,130
1428,2019-05-22,V,CIN,LCASTILLO,-103,-109
1429,2019-05-22,H,MIL,ZDAVIES,-117,-101
1430,2019-05-22,V,ARI,MKELLY,115,124
1431,2019-05-22,H,SDG,ELAUER,-135,-134
1432,2019-05-22,V,COL,JGRAY,-118,-112
1433,2019-05-22,H,PIT,MDURAPAU,-102,102
1434,2019-05-22,V,WAS,MSCHERZER,-108,-123
1435,2019-05-22,H,NYM,JDEGROM,-112,113
1436,2019-05-22,V,PHI,CIRVIN,132,152
1437,2019-05-22,H,CUB,CHAMELS,-152,-162
1438,2019-05-22,V,ATL,MFRIED,-137,-157
1439,2019-05-22,H,SFO,JSAMARDZIJA,117,147
1440,2019-05-22,V,OAK,FMONTAS,-117,-120
1441,2019-05-22,H,CLE,JRODRIGUEZ,-103,110
1442,2019-05-22,V,SEA,MGONZALES,-109,-122
1443,2019-05-22,H,TEX,JCHAVEZ,-111,112
1444,2019-05-22,V,NYY,CSABATHIA,-225,-250
1445,2019-05-22,H,BAL,DSTRAILY,188,220
1446,2019-05-22,V,BOS,RPORCELLO,-145,-144
1447,2019-05-22,H,TOR,ASANCHEZ,125,134
1448,2019-05-22,V,CWS,INOVA,267,310
1449,2019-05-22,H,HOU,GCOLE,-330,-360
1450,2019-05-22,V,KAN,BKELLER,155,165
1451,2019-05-22,H,STL,MWACHA,-180,-180
1452,2019-05-22,V,MIA,JURENA,-102,105
1453,2019-05-22,H,DET,DNORRIS,-118,-115
1454,2019-05-22,V,LAD,RHILL,-145,-123
1455,2019-05-22,H,TAM,RSTANEK,125,113
1456,2019-05-22,V,KAN,HBAILEY,166,180
1457,2019-05-22,H,STL,AWAINWRIGHT,-195,-200
1458,2019-05-23,V,WAS,SSTRASBURG,-130,-163
1459,2019-05-23,H,NYM,SMATZ,110,153
1460,2019-05-23,V,COL,ASENZATELA,115,122
1461,2019-05-23,H,PIT,JLYLES,-135,-132
1462,2019-05-23,V,PHI,ANOLA,110,-125
1463,2019-05-23,H,CUB,JLESTER,-130,115
1464,2019-05-23,V,ATL,KGAUSMAN,-115,-114
1465,2019-05-23,H,SFO,MBUMGARNER,-105,104
1466,2019-05-23,V,NYY,MTANAKA,-210,-200
1467,2019-05-23,H,BAL,DBUNDY,176,180
1468,2019-05-23,V,BOS,RWEBER,-165,-132
1469,2019-05-23,H,TOR,CRICHARD,144,122
1470,2019-05-23,V,TAM,RYARBROUGH,-145,-124
1471,2019-05-23,H,CLE,APLUTKO,125,114
1472,2019-05-23,V,CWS,LGIOLITO,170,170
1473,2019-05-23,H,HOU,CMARTIN,-200,-185
1474,2019-05-23,V,MIA,TRICHARDS,125,135
1475,2019-05-23,H,DET,MBOYD,-145,-145
1476,2019-05-23,V,MIN,MPEREZ,-137,-134
1477,2019-05-23,H,LAA,MHARVEY,117,124
1478,2019-05-24,V,CIN,ADESCLAFANI,148,165
1479,2019-05-24,H,CUB,KHENDRICKS,-170,-180
1480,2019-05-24,V,MIA,PLOPEZ,135,138
1481,2019-05-24,H,WAS,KMCGOWIN,-155,-148
1482,2019-05-24,V,LAD,WBUEHLER,-170,-190
1483,2019-05-24,H,PIT,MFELIZ,148,175
1484,2019-05-24,V,PHI,JEICKHOFF,-105,132
1485,2019-05-24,H,MIL,CANDERSON,-115,-142
1486,2019-05-24,V,ATL,MFOLTYNEWICZ,130,138
1487,2019-05-24,H,STL,MMIKOLAS,-150,-148
1488,2019-05-24,V,ARI,RRAY,-140,-138
1489,2019-05-24,H,SFO,DPOMERANZ,120,128
1490,2019-05-24,V,TAM,BSNELL,-135,-130
1491,2019-05-24,H,CLE,SBIEBER,115,120
1492,2019-05-24,V,CWS,RLOPEZ,184,185
1493,2019-05-24,H,MIN,JBERRIOS,-220,-205
1494,2019-05-24,V,BOS,CSALE,-140,-150
1495,2019-05-24,H,HOU,WMILEY,120,140
1496,2019-05-24,V,SEA,WLEBLANC,140,148
1497,2019-05-24,H,OAK,DMENGDEN,-160,-158
1498,2019-05-24,V,TEX,DSMYLY,151,152
1499,2019-05-24,H,LAA,GCANNING,-175,-162
1500,2019-05-24,V,SDG,JLUCCHESI,-135,-120
1501,2019-05-24,H,TOR,TTHORNTON,115,110
1502,2019-05-24,V,DET,GSOTO,234,250
1503,2019-05-24,H,NYM,NSYNDERGAARD,-285,-290
1504,2019-05-24,V,BAL,JMEANS,152,135
1505,2019-05-24,H,COL,JHOFFMAN,-177,-145
1506,2019-05-25,V,CIN,TMAHLE,140,131
1507,2019-05-25,H,CUB,YDARVISH,-160,-141
1508,2019-05-25,V,MIA,SALCANTARA,180,205
1509,2019-05-25,H,WAS,PCORBIN,-215,-230
1510,2019-05-25,V,ARI,TCLARKE,-115,105
1511,2019-05-25,H,SFO,ASUAREZ,-105,-115
1512,2019-05-25,V,PHI,JARRIETA,115,123
1513,2019-05-25,H,MIL,JCHACIN,-135,-133
1514,2019-05-25,V,ATL,MSOROKA,-120,-118
1515,2019-05-25,H,STL,DHUDSON,100,108
1516,2019-05-25,V,LAD,HRYU,-165,-185
1517,2019-05-25,H,PIT,JMUSGROVE,144,170
1518,2019-05-25,V,CWS,MBANUELOS,192,195
1519,2019-05-25,H,MIN,KGIBSON,-230,-215
1520,2019-05-25,V,NYY,JHAPP,-135,-132
1521,2019-05-25,H,KAN,JJUNIS,115,122
1522,2019-05-25,V,SEA,YKIKUCHI,115,109
1523,2019-05-25,H,OAK,MFIERS,-135,-119
1524,2019-05-25,V,TAM,CMORTON,-105,110
1525,2019-05-25,H,CLE,CCARRASCO,-115,-120
1526,2019-05-25,V,BOS,DPRICE,115,120
1527,2019-05-25,H,HOU,BPEACOCK,-135,-130
1528,2019-05-25,V,TEX,MMINOR,-110,-105
1529,2019-05-25,H,LAA,TSKAGGS,-110,-105
1530,2019-05-25,V,SDG,CQUANTRILL,-110,-109
1531,2019-05-25,H,TOR,EJACKSON,-110,-101
1532,2019-05-25,V,DET,RCARPENTER,160,165
1533,2019-05-25,H,NYM,JVARGAS,-185,-180
1534,2019-05-25,V,BAL,ACASHNER,166,158
1535,2019-05-25,H,COL,KFREELAND,-195,-168
1536,2019-05-25,V,NYY,CGREEN,-155,-155
1537,2019-05-25,H,KAN,JLOPEZ,135,145
1538,2019-05-26,V,MIA,CSMITH,120,120
1539,2019-05-26,H,WAS,EFEDDE,-140,-130
1540,2019-05-26,V,LAD,KMAEDA,-165,-159
1541,2019-05-26,H,PIT,CARCHER,144,149
1542,2019-05-26,V,PHI,ZEFLIN,125,145
1543,2019-05-26,H,MIL,BWOODRUFF,-145,-155
1544,2019-05-26,V,CIN,TROARK,140,150
1545,2019-05-26,H,CUB,JQUINTANA,-160,-160
1546,2019-05-26,V,ARI,LWEAVER,-119,-105
1547,2019-05-26,H,SFO,SANDERSON,-101,-105
1548,2019-05-26,V,ATL,JTEHERAN,105,128
1549,2019-05-26,H,STL,JFLAHERTY,-125,-138
1550,2019-05-26,V,TAM,RSTANEK,105,-104
1551,2019-05-26,H,CLE,TBAUER,-125,-106
1552,2019-05-26,V,CWS,DCOVEY,203,220
1553,2019-05-26,H,MIN,JODORIZZI,-245,-250
1554,2019-05-26,V,BOS,ERODRIGUEZ,163,150
1555,2019-05-26,H,HOU,JVERLANDER,-190,-160
1556,2019-05-26,V,NYY,DGERMAN,-150,-160
1557,2019-05-26,H,KAN,DDUFFY,130,150
1558,2019-05-26,V,TEX,AJURADO,120,150
1559,2019-05-26,H,LAA,AHEANEY,-140,-160
1560,2019-05-26,V,SEA,MLEAKE,144,125
1561,2019-05-26,H,OAK,BANDERSON,-165,-135
1562,2019-05-26,V,SDG,RERLIN,-130,105
1563,2019-05-26,H,TOR,MSTROMAN,110,-115
1564,2019-05-26,V,DET,STURNBULL,160,155
1565,2019-05-26,H,NYM,ZWHEELER,-185,-165
1566,2019-05-26,V,BAL,DHESS,226,290
1567,2019-05-26,H,COL,GMARQUEZ,-275,-340
1568,2019-05-27,V,MIA,JURENA,207,270
1569,2019-05-27,H,WAS,MSCHERZER,-250,-310
1570,2019-05-27,V,PIT,NKINGHAM,192,185
1571,2019-05-27,H,CIN,LCASTILLO,-230,-205
1572,2019-05-27,V,ARI,ZGREINKE,-115,-107
1573,2019-05-27,H,COL,JGRAY,-105,-106
1574,2019-05-27,V,NYM,JDEGROM,144,170
1575,2019-05-27,H,LAD,CKERSHAW,-165,-185
1576,2019-05-27,V,DET,DNORRIS,-120,-104
1577,2019-05-27,H,BAL,GYNOA,100,-106
1578,2019-05-27,V,TOR,ASANCHEZ,160,165
1579,2019-05-27,H,TAM,YCHIRINOS,-185,-180
1580,2019-05-27,V,KAN,HBAILEY,-105,104
1581,2019-05-27,H,CWS,INOVA,-115,-114
1582,2019-05-27,V,CLE,JRODRIGUEZ,160,165
1583,2019-05-27,H,BOS,RPORCELLO,-185,-180
1584,2019-05-27,V,LAA,TCAHILL,148,140
1585,2019-05-27,H,OAK,CBASSITT,-170,-150
1586,2019-05-27,V,TEX,LLYNN,-115,113
1587,2019-05-27,H,SEA,TMILONE,-105,-123
1588,2019-05-27,V,SDG,MSTRAHM,123,115
1589,2019-05-27,H,NYY,CGREEN,-143,-125
1590,2019-05-27,V,CUB,CHAMELS,140,162
1591,2019-05-27,H,HOU,GCOLE,-160,-174
1592,2019-05-27,V,MIL,GGONZALEZ,105,-120
1593,2019-05-27,H,MIN,MPINEDA,-125,110
1594,2019-05-27,V,PIT,MKELLER,120,155
1595,2019-05-27,H,CIN,SGRAY,-140,-165
1596,2019-05-28,V,PIT,JLYLES,110,-108
1597,2019-05-28,H,CIN,LSIMS,-130,-102
1598,2019-05-28,V,STL,AWAINWRIGHT,-105,105
1599,2019-05-28,H,PHI,NPIVETTA,-115,-115
1600,2019-05-28,V,SFO,JSAMARDZIJA,-120,-103
1601,2019-05-28,H,MIA,TRICHARDS,100,-107
1602,2019-05-28,V,WAS,SSTRASBURG,-105,110
1603,2019-05-28,H,ATL,MFRIED,-115,-120
1604,2019-05-28,V,ARI,MKELLY,105,128
1605,2019-05-28,H,COL,ASENZATELA,-125,-138
1606,2019-05-28,V,NYM,SMATZ,172,180
1607,2019-05-28,H,LAD,RHILL,-205,-200
1608,2019-05-28,V,DET,MBOYD,-101,-112
1609,2019-05-28,H,BAL,DBUNDY,-119,102
1610,2019-05-28,V,CLE,ZPLESAC,170,180
1611,2019-05-28,H,BOS,DPRICE,-200,-200
1612,2019-05-28,V,TOR,CRICHARD,163,178
1613,2019-05-28,H,TAM,RSTANEK,-190,-196
1614,2019-05-28,V,KAN,BKELLER,135,149
1615,2019-05-28,H,CWS,LGIOLITO,-155,-159
1616,2019-05-28,V,LAA,CBEDROSIAN,151,165
1617,2019-05-28,H,OAK,FMONTAS,-175,-180
1618,2019-05-28,V,TEX,JCHAVEZ,115,145
1619,2019-05-28,H,SEA,MGONZALES,-135,-155
1620,2019-05-28,V,SDG,ELAUER,151,175
1621,2019-05-28,H,NYY,MTANAKA,-175,-190
1622,2019-05-28,V,CUB,JLESTER,115,122
1623,2019-05-28,H,HOU,CMARTIN,-135,-132
1624,2019-05-28,V,MIL,ZDAVIES,110,-115
1625,2019-05-28,H,MIN,DSMELTZER,-130,105
1626,2019-05-29,V,PIT,SBRAULT,140,135
1627,2019-05-29,H,CIN,ADESCLAFANI,-160,-145
1628,2019-05-29,V,STL,GCABRERA,155,165
1629,2019-05-29,H,PHI,ANOLA,-180,-180
1630,2019-05-29,V,SFO,MBUMGARNER,-122,-120
1631,2019-05-29,H,MIA,PLOPEZ,102,110
1632,2019-05-29,V,WAS,ASANCHEZ,125,154
1633,2019-05-29,H,ATL,KGAUSMAN,-145,-164
1634,2019-05-29,V,ARI,RRAY,-129,-115
1635,2019-05-29,H,COL,JHOFFMAN,109,105
1636,2019-05-29,V,NYM,NSYNDERGAARD,144,165
1637,2019-05-29,H,LAD,WBUEHLER,-165,-180
1638,2019-05-29,V,LAA,GCANNING,-102,124
1639,2019-05-29,H,OAK,LHENDRIKS,-118,-134
1640,2019-05-29,V,TEX,JLECLERC,101,125
1641,2019-05-29,H,SEA,WLEBLANC,-121,-135
1642,2019-05-29,V,DET,RCARPENTER,127,118
1643,2019-05-29,H,BAL,JMEANS,-147,-128
1644,2019-05-29,V,CLE,SBIEBER,112,-101
1645,2019-05-29,H,BOS,RWEBER,-132,-109
1646,2019-05-29,V,TOR,TTHORNTON,192,210
1647,2019-05-29,H,TAM,BSNELL,-230,-240
1648,2019-05-29,V,KAN,GSPARKMAN,110,110
1649,2019-05-29,H,CWS,RLOPEZ,-130,-120
1650,2019-05-29,V,SDG,CPADDACK,120,125
1651,2019-05-29,H,NYY,JPAXTON,-140,-135
1652,2019-05-29,V,CUB,KHENDRICKS,111,-105
1653,2019-05-29,H,HOU,WMILEY,-131,-105
1654,2019-05-30,V,STL,DHUDSON,105,-107
1655,2019-05-30,H,PHI,JEICKHOFF,-125,-103
1656,2019-05-30,V,SFO,TBEEDE,-104,-105
1657,2019-05-30,H,MIA,SALCANTARA,-106,-105
1658,2019-05-30,V,ARI,TCLARKE,120,110
1659,2019-05-30,H,COL,KFREELAND,-140,-120
1660,2019-05-30,V,MIL,CANDERSON,-119,-120
1661,2019-05-30,H,PIT,JMUSGROVE,-101,110
1662,2019-05-30,V,NYM,JVARGAS,195,220
1663,2019-05-30,H,LAD,HRYU,-235,-250
1664,2019-05-30,V,MIN,MPEREZ,115,143
1665,2019-05-30,H,TAM,CMORTON,-135,-153
1666,2019-05-30,V,KAN,JJUNIS,151,158
1667,2019-05-30,H,TEX,MMINOR,-175,-168
1668,2019-05-30,V,CLE,CCARRASCO,-185,-190
1669,2019-05-30,H,CWS,MBANUELOS,160,175
1670,2019-05-30,V,LAA,LGARCIA,100,124
1671,2019-05-30,H,SEA,YKIKUCHI,-120,-134
1672,2019-05-31,V,MIL,JCHACIN,-130,-133
1673,2019-05-31,H,PIT,CARCHER,110,123
1674,2019-05-31,V,WAS,PCORBIN,-130,-125
1675,2019-05-31,H,CIN,TMAHLE,110,115
1676,2019-05-31,V,CUB,YDARVISH,115,117
1677,2019-05-31,H,STL,MMIKOLAS,-135,-127
1678,2019-05-31,V,NYM,ZWHEELER,-122,-115
1679,2019-05-31,H,ARI,JDUPLANTIER,112,105
1680,2019-05-31,V,PHI,JARRIETA,140,141
1681,2019-05-31,H,LAD,KMAEDA,-160,-151
1682,2019-05-31,V,MIA,CSMITH,140,155
1683,2019-05-31,H,SDG,JLUCCHESI,-160,-165
1684,2019-05-31,V,BOS,CSALE,105,-142
1685,2019-05-31,H,NYY,JHAPP,-125,132
1686,2019-05-31,V,MIN,JBERRIOS,-107,115
1687,2019-05-31,H,TAM,RSTANEK,-113,-125
1688,2019-05-31,V,KAN,DDUFFY,115,-102
1689,2019-05-31,H,TEX,AJURADO,-135,-108
1690,2019-05-31,V,CLE,TBAUER,-170,-160
1691,2019-05-31,H,CWS,DCOVEY,148,150
1692,2019-05-31,V,HOU,BPEACOCK,-119,-122
1693,2019-05-31,H,OAK,MFIERS,-101,112
1694,2019-05-31,V,LAA,TSKAGGS,-120,-125
1695,2019-05-31,H,SEA,MLEAKE,110,115
1696,2019-05-31,V,SFO,DPOMERANZ,-105,-108
1697,2019-05-31,H,BAL,ACASHNER,-115,-102
1698,2019-05-31,V,DET,STURNBULL,148,175
1699,2019-05-31,H,ATL,MFOLTYNEWICZ,-170,-190
1700,2019-05-31,V,TOR,EJACKSON,226,255
1701,2019-05-31,H,COL,GMARQUEZ,-275,-295
1702,2019-06-01,V,MIL,BWOODRUFF,-190,-200
1703,2019-06-01,H,PIT,NKINGHAM,163,180
1704,2019-06-01,V,WAS,EFEDDE,115,115
1705,2019-06-01,H,CIN,TROARK,-135,-125
1706,2019-06-01,V,CUB,JQUINTANA,105,143
1707,2019-06-01,H,STL,JFLAHERTY,-125,-153
1708,2019-06-01,V,MIA,JURENA,123,142
1709,2019-06-01,H,SDG,NMARGEVICIUS,-143,-152
1710,2019-06-01,V,PHI,JALVAREZ,170,178
1711,2019-06-01,H,LAD,CKERSHAW,-200,-196
1712,2019-06-01,V,NYM,JDEGROM,100,102
1713,2019-06-01,H,ARI,ZGREINKE,-120,-112
1714,2019-06-01,V,MIN,KGIBSON,107,104
1715,2019-06-01,H,TAM,YCHIRINOS,-127,-114
1716,2019-06-01,V,CLE,JRODRIGUEZ,-115,-105
1717,2019-06-01,H,CWS,INOVA,-105,-105
1718,2019-06-01,V,KAN,HBAILEY,144,161
1719,2019-06-01,H,TEX,LLYNN,-165,-172
1720,2019-06-01,V,LAA,AHEANEY,-120,-120
1721,2019-06-01,H,SEA,TMILONE,100,110
1722,2019-06-01,V,BOS,RPORCELLO,-102,116
1723,2019-06-01,H,NYY,DGERMAN,-118,-126
1724,2019-06-01,V,HOU,JVERLANDER,-160,-147
1725,2019-06-01,H,OAK,BANDERSON,140,137
1726,2019-06-01,V,SFO,SANDERSON,-135,-136
1727,2019-06-01,H,BAL,DHESS,115,126
1728,2019-06-01,V,DET,DNORRIS,192,245
1729,2019-06-01,H,ATL,MSOROKA,-230,-280
1730,2019-06-01,V,TOR,MSTROMAN,135,140
1731,2019-06-01,H,COL,JGRAY,-155,-150
1732,2019-06-02,V,WAS,MSCHERZER,-130,-130
1733,2019-06-02,H,CIN,SGRAY,110,120
1734,2019-06-02,V,MIL,ZDAVIES,-127,-112
1735,2019-06-02,H,PIT,JLYLES,107,102
1736,2019-06-02,V,CUB,CHAMELS,-110,-105
1737,2019-06-02,H,STL,AWAINWRIGHT,-110,-105
1738,2019-06-02,V,NYM,SMATZ,-105,-102
1739,2019-06-02,H,ARI,MKELLY,-115,-108
1740,2019-06-02,V,PHI,NPIVETTA,160,163
1741,2019-06-02,H,LAD,RHILL,-185,-176
1742,2019-06-02,V,MIA,TRICHARDS,151,165
1743,2019-06-02,H,SDG,MSTRAHM,-175,-180
1744,2019-06-02,V,MIN,JODORIZZI,-113,111
1745,2019-06-02,H,TAM,RYARBROUGH,-107,-121
1746,2019-06-02,V,CLE,ZPLESAC,120,103
1747,2019-06-02,H,CWS,LGIOLITO,-140,-113
1748,2019-06-02,V,KAN,BKELLER,115,110
1749,2019-06-02,H,TEX,ASAMPSON,-135,-120
1750,2019-06-02,V,HOU,GCOLE,-130,-132
1751,2019-06-02,H,OAK,CBASSITT,110,122
1752,2019-06-02,V,LAA,JSUAREZ,-110,110
1753,2019-06-02,H,SEA,MGONZALES,-110,-120
1754,2019-06-02,V,BOS,DPRICE,-135,-120
1755,2019-06-02,H,NYY,CSABATHIA,115,110
1756,2019-06-02,V,SFO,JSAMARDZIJA,-120,-108
1757,2019-06-02,H,BAL,GYNOA,100,-102
1758,2019-06-02,V,DET,MBOYD,155,162
1759,2019-06-02,H,ATL,JTEHERAN,-180,-174
1760,2019-06-02,V,TOR,ASANCHEZ,144,132
1761,2019-06-02,H,COL,ASENZATELA,-165,-142
1762,2019-06-03,V,LAD,WBUEHLER,-145,-130
1763,2019-06-03,H,ARI,RRAY,125,120
1764,2019-06-03,V,PHI,ANOLA,-120,-133
1765,2019-06-03,H,SDG,ELAUER,100,123
1766,2019-06-03,V,HOU,CMARTIN,-135,-122
1767,2019-06-03,H,SEA,CGEARRIN,115,112
