,Game Date,Opponent,Tm,Win Loss,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,G_Pitch,GS_Pitch,H_Pitch,R_Pitch,ER_Pitch,BB_Pitch,SO_Pitch,HR_Pitch,HBP_Pitch,ERA_Pitch,AB_Pitch,2B_Pitch,3B_Pitch,IBB_Pitch,GDP_Pitch,SF_Pitch,SB_Pitch,CS_Pitch,PO_Pitch,BF_Pitch,Pit_Pitch,Str_Pitch,StL_Pitch,StS_Pitch,GB/FB_Pitch,LD_Pitch,PU_Pitch,WHIP_Pitch,BAbip_Pitch,SO9_Pitch
450,2019-05-08,Twins,Jays,0,1.0,0.12822420634920606,0.23015873015872976,0.3452380952380949,1.53125,0.9077380952380952,0.5907738095238095,-0.11755952380952372,-0.2797619047619051,-2.154761904761905,-0.3809523809523809,-2.5074404761904763,-0.034226190476190466,-0.034226190476190466,0.15625,-0.13690476190476186,0.3318452380952381,0.12202380952380952,0.06843793342579749,0.024637850272549944,0.1898404993065188,0.21447834957906875,0.0,1,8,7,9,1,0,3,3,6.5,11,2,0,-1,1,0,0,0,0,13,25,-0.6600000000000001,-0.04999999999999993,-0.23000000000000004,-1.2600000000000002,0.060000000000000275,-0.03999999999999998,0.2107728337236534,0.03190974212799755,-11.0
451,2019-05-09,Yankees,Mariners,0,1.0,0.38120871054563255,0.185221433814534,5.0330315634940055,3.5331539026180585,1.6574504526547589,-0.1639344262295082,1.3144115488133106,4.659652556887694,3.3755811108392466,0.35820895522388063,-0.045999510643504486,-0.11842427208221196,-0.3278688524590164,0.045510154147296256,-0.2975287496941522,0.5676535356006851,-0.1639344262295082,0.039923039923039916,0.08729557843731067,0.2167388167388168,0.3040343951761275,0.0,0,1,2,-2,-5,-1,3,2,7.81,5,1,0,0,-1,0,0,0,0,3,-6,0.77,0.28,0.12999999999999995,1.4699999999999998,-0.07999999999999996,-0.1,-0.30614569687304205,-0.033905520407721323,9.1
452,2019-05-09,Reds,As,0,1.0,-0.03183673469387793,0.04843537414965926,-2.9616326530612254,-0.9200000000000016,0.3485714285714283,-0.06448979591836737,-0.515918367346939,-2.5771428571428574,-0.19836734693877567,0.32,-0.17714285714285793,-0.22448979591836726,-0.22448979591836726,0.031020408163265237,0.3510204081632653,0.031020408163265237,0.0,-0.05311537188399157,-0.050838440585631584,-0.1224250757517888,-0.17326351633742046,0.0,1,2,-4,-5,-2,19,-1,0,-26.16,34,-2,-1,1,1,0,-3,0,0,34,94,0.28000000000000025,-0.09000000000000008,0.38,-0.20000000000000007,0.30999999999999983,0.17999999999999994,-0.6750241080038575,-0.0570580843937962,26.09999999999999
453,2019-05-09,Rangers,Astros,1,1.0,0.17143485915492995,0.23657570422535198,-1.9610475352112682,-2.7537411971830994,-0.8904049295774648,-0.40625,-0.2046654929577465,-2.087808098591549,-1.5776848591549295,-0.2794894366197183,1.052156690140844,-0.15272887323943662,-0.2794894366197183,-0.07636443661971831,0.5070422535211268,-0.3818221830985916,0.050396126760563376,-0.0032976427960754173,-0.01917300760913093,-0.0429914912673533,-0.062164498876484224,0.0,1,10,4,6,2,10,5,-1,-27.09,31,3,0,0,3,0,-1,0,0,32,126,0.1399999999999999,0.039999999999999925,0.06,-0.27,-0.23,-0.04000000000000002,-2.5479351032448374,-0.1322204528440845,11.2
454,2019-05-09,D_Backs,Braves,0,1.0,-0.09505582137161106,-0.27400318979266336,-1.7087719298245612,-2.3052631578947365,-0.4701754385964912,-0.4491228070175439,-0.07017543859649122,-0.9333333333333336,0.5614035087719298,0.5263157894736842,-0.7052631578947368,-0.02456140350877195,0.3508771929824561,0.5017543859649123,0.2771929824561403,-0.6,0.3508771929824561,-0.020104173283364057,0.011136493432324424,-0.02150161976751564,-0.010365126335191157,0.0,-1,-18,-11,-11,-4,-9,-5,0,-9.0,-81,-4,0,-1,-1,-1,2,0,0,-86,-314,-2.6900000000000004,-0.5800000000000001,-0.39,-1.5700000000000005,-1.14,-0.27,1.3565573770491803,0.12510604284896587,-19.1
455,2019-05-09,Pirates,Cards,1,1.0,-0.6633986928104574,-0.7636165577342049,0.5691721132897607,-2.947712418300654,-1.3480392156862744,-0.2456427015250545,1.4079520697167758,0.4852941176470589,0.5811546840958606,-0.2037037037037037,-2.420479302832244,0.5212418300653595,0.0,0.0,-0.778867102396514,0.7249455337690631,0.3235294117647059,-0.026144688644688642,0.006524575902566332,0.0908882783882784,0.0974128542908448,0.0,0,4,4,4,3,13,-1,1,-3.030000000000001,17,7,-1,0,0,1,1,0,0,22,110,0.77,0.34,0.32,1.17,-0.07000000000000006,-0.11,-0.06052283592716923,0.012552198343558696,30.599999999999994
456,2019-05-09,Marlins,Cubs,1,1.0,-0.12916423144360056,-0.07218001168907051,-1.0143191116306256,-1.859731151373467,0.272063120981882,0.0,0.5730566919929866,-1.6203974284044418,0.09059029807130337,0.0,0.11513734658094688,-0.9482758620689656,-0.18965517241379312,-0.18965517241379312,-0.1855639976621858,0.11542957334891875,0.3050847457627119,-0.004024541258583869,-0.0036985668053629017,0.11339074636946975,0.10969217956410693,0.0,1,5,2,2,-4,10,5,0,-18.12,23,2,0,1,0,-1,0,0,0,18,20,-1.1700000000000002,-0.2799999999999999,-0.41,-1.23,-0.4300000000000001,-0.09,-0.7830564461284371,-0.09420359327046228,-13.900000000000002
457,2019-05-09,Rockies,Giants,0,1.0,-0.02878665590530005,-0.11810599946193225,1.7110573042776425,1.0850147968792037,0.4522464352972828,0.1694915254237288,0.4369114877589455,1.7110573042776425,-0.25638956147430697,-0.1746031746031746,-5.072908259348937,0.5033629270917406,0.0,0.32875975248856604,0.8423459779391982,-0.35431799838579503,-0.005111649179445787,0.06518099547511312,0.06285195613515115,0.20723981900452493,0.2700917751396761,0.0,1,7,-2,-2,2,4,-1,0,-5.57,40,0,0,0,-2,0,-1,-1,0,42,158,1.4,0.52,0.27,0.8599999999999999,0.93,0.0,-0.08177408177408174,-0.008597352348876736,12.999999999999998
458,2019-05-09,White_Sox,Indians,1,1.0,0.3587121212121218,0.3886363636363632,-0.7765151515151514,2.123106060606061,0.0625,-0.18181818181818185,-0.6723484848484846,-1.8276515151515147,-0.37310606060606055,-0.31628787878787873,-1.354166666666666,0.04734848484848486,-0.18181818181818185,0.4583333333333334,0.09469696969696972,0.00757575757575768,0.2291666666666667,0.010913082784450523,-0.0250850130599774,-0.1358646519436909,-0.16094966500366825,0.0,0,-7,0,1,-3,-4,3,0,3.83,-19,-3,0,-1,-1,0,-1,0,0,-23,-81,-0.6800000000000002,-0.35,0.27,-1.2400000000000002,-0.2600000000000001,-0.46,-0.28171091445427743,-0.1257449239581526,-4.5
459,2019-05-09,Angels,Tigers,0,1.0,-0.5828493999225706,-0.5360046457607432,-3.0203252032520327,-1.6939605110336815,-1.0493612078977932,0.0,-1.17595818815331,-2.6393728222996518,-0.2590011614401861,0.12659698025551686,-2.0737514518002325,0.2851335656213705,0.0,-0.22241579558652727,-0.0011614401858303092,0.3797909407665506,0.3170731707317073,-0.02044493473064904,-0.007404692082111418,-0.16602316602316602,-0.1734278581052774,0.0,0,6,7,6,1,-1,2,-2,6.059999999999999,6,-2,-1,-1,0,-1,-3,-1,0,5,-3,0.14000000000000012,0.01999999999999991,-0.010000000000000007,-0.16000000000000014,0.2,0.3300000000000001,0.2986133276589711,0.0374439205545562,1.5000000000000069
460,2019-05-09,Nats,Dodgers,0,1.0,0.2472766884531592,0.3039215686274517,0.2723311546840961,0.31590413943355244,0.07625272331154688,0.4030501089324619,-0.5119825708061001,0.7952069716775609,-0.7734204793028319,0.0,3.333333333333334,0.2069716775599129,0.0,0.0,-1.2745098039215683,-0.1851851851851852,0.19607843137254904,-0.014966795519873176,-0.029541816998073955,-0.05778570720586779,-0.08732752420394174,0.0,-1,0,-3,-1,1,-13,-2,-2,5.280000000000001,-36,3,0,0,0,0,1,0,0,-37,-152,-1.4899999999999998,-0.15000000000000013,-0.5,-1.83,0.2,0.16000000000000006,1.6474849094567403,0.2441256865478867,-25.899999999999995
461,2019-05-10,Cubs,Brewers,1,1.0,-0.4283075502193494,-0.19302701454629467,-4.006234126067883,-1.4391595474486258,-0.36157931193719706,-0.15492957746478875,-1.748556915262064,-3.3791272223504967,-2.707688755483721,-0.15492957746478875,-0.295774647887324,-0.6344954975756177,0.14754098360655735,0.14754098360655735,-0.3320249365042716,-0.3468021242207343,-0.3172477487878089,0.017317373775354642,-0.03810357854248225,-0.15604436924233872,-0.19414794778482086,0.0,-1,-6,-7,-8,0,-13,-2,1,-9.92,-22,2,0,2,-1,-1,-1,0,0,-22,-65,0.73,0.29000000000000004,-0.17000000000000004,0.7200000000000002,0.1100000000000001,-0.3,0.17606630280978394,0.006206924031022992,-9.4
462,2019-05-10,Rockies,Padres,0,1.0,-0.26969696969697,-0.2787878787878788,0.8484848484848486,1.5909090909090908,-0.4696969696969697,0.16666666666666666,-1.015151515151515,-0.7121212121212124,0.6363636363636362,-0.015151515151515166,-0.8636363636363633,0.3333333333333333,0.0,-0.196969696969697,0.9696969696969696,0.1515151515151515,0.0,0.016614338042909488,0.027703667771579454,-0.17687074829931965,-0.1491670805277403,0.0,0,6,3,1,0,12,1,1,-24.56,35,2,0,0,1,1,1,0,0,37,145,0.6799999999999997,0.1399999999999999,0.26,0.6699999999999999,0.43,-0.07,-0.14639725505146786,0.010953708335415605,9.5
463,2019-05-10,Twins,Tigers,0,1.0,0.3649398704902871,0.374653098982424,-0.17021276595744705,2.4542090656799282,1.0508788159111937,0.02590194264569845,-0.6623496762257168,-1.1535615171137827,-0.004625346901016236,-0.1655874190564292,1.0101757631822403,0.4347826086956522,-0.1914893617021277,0.2173913043478261,1.1387604070305275,-0.3311748381128584,0.2173913043478261,0.022194039315155345,0.0020883581387141077,-0.05318642993024725,-0.05109807179153314,0.0,0,1,-1,-2,-3,13,2,0,2.630000000000001,30,-1,-1,0,1,-1,0,0,0,26,115,1.3899999999999997,0.23,0.44,0.6699999999999999,0.61,-0.06,-1.1926102066947135,-0.1610406716363881,26.1
464,2019-05-10,Yankees,Rays,0,1.0,-0.14265734265734276,-0.10594405594405654,0.9867132867132868,1.5888111888111889,0.4993006993006992,0.22097902097902086,-0.34755244755244763,0.3811188811188808,0.7,0.3846153846153846,-0.8538461538461544,-0.26993006993007,-0.13496503496503498,-0.2986013986013987,-0.6545454545454545,0.11468531468531462,-0.3272727272727273,0.0353502494036001,0.052776476101218384,0.027217523313814884,0.07999399941503316,0.0,-1,-15,-13,-11,-8,-7,0,1,-42.92,-37,-9,2,-1,1,0,0,-2,0,-44,-195,-1.08,-0.06000000000000005,-0.14,-0.4199999999999999,-0.62,-0.16999999999999993,-0.8518518518518521,-0.08043038115398088,-10.500000000000004
465,2019-05-10,Royals,Phillies,0,1.0,-0.3620657276995307,-0.13483568075117347,-2.276619718309859,-0.6698591549295774,0.5474178403755869,0.18309859154929573,-0.33070422535211275,-2.0197183098591545,-1.8366197183098585,-0.2933333333333333,5.191173708920187,-0.2204694835680751,0.0,0.03643192488262911,0.1821596244131456,-0.184037558685446,-0.11023474178403757,-0.04558306043162541,-0.0926289604608535,-0.05906881191139679,-0.15169777237225024,0.0,0,4,-1,-1,3,6,-2,-2,1.66,10,3,-1,0,1,0,1,0,0,11,72,-0.09000000000000008,-0.22000000000000008,-0.08000000000000007,-0.6600000000000001,-0.33,-0.25,0.23456790123456786,0.06677367992972319,-7.499999999999992
466,2019-05-10,Angels,Orioles,0,1.0,0.09661835748792312,0.13319530710835048,-1.0386473429951693,-1.899240855762596,-0.891649413388544,0.12905452035886816,-0.5148378191856455,-1.4851621808143545,-1.912353347135956,-0.18840579710144928,-3.5859213250517605,-0.24775707384403045,0.0,0.4465148378191856,-0.3367839889579021,-0.9420289855072465,0.15873015873015872,0.014515509961966544,-0.0109139567623322,0.0023901741163334647,-0.008523782645998734,0.0,0,-4,-5,-4,2,6,1,1,-4.129999999999999,-6,-3,-1,0,0,-1,-1,-1,-1,-4,-33,0.10000000000000032,0.15000000000000008,0.07,-0.73,0.04999999999999999,0.5100000000000001,-0.08890100899918185,-0.05180384402820615,10.6
467,2019-05-10,Mets,Marlins,0,1.0,0.0431769722814499,-0.13432835820895495,2.492004264392324,1.2297441364605548,0.3544776119402985,0.0,1.0708955223880596,1.7782515991471213,0.5250533049040516,0.35714285714285715,-2.3502132196162053,0.1769722814498934,0.17857142857142858,0.17803837953091686,-0.3598081023454158,-0.3592750533049041,0.0,0.0869047619047619,0.11305361305361306,0.2702380952380952,0.3832917082917082,0.0,1,4,4,4,2,3,0,0,-100.0,9,-1,1,-1,0,1,0,0,0,12,16,-0.76,-0.21,0.0,-0.34,0.46,-0.30000000000000004,0.1934426229508197,0.04584864846652886,4.700000000000003
468,2019-05-10,White_Sox,Jays,1,1.0,0.36285022483569707,0.3676928398478037,4.51193358699412,4.080594949844346,1.0034590107229333,0.7519889311656867,1.2096160498097546,4.174680041508129,0.2646143203043927,-0.16326530612244894,1.5887236250432384,0.3050847457627119,-0.32653061224489793,0.14181943964026292,-0.511241784849533,0.4576271186440678,0.15254237288135594,0.0802462930384519,0.06652516676773801,0.3182457903995978,0.3847709571673359,0.0,0,-10,-8,-7,-10,-6,-3,-1,-14.88,-48,-2,-1,-2,0,-1,1,0,0,-60,-253,-1.4299999999999995,-0.04999999999999993,-0.16000000000000006,-1.08,-0.49,-0.5599999999999999,-0.269635126777984,0.02406925412649744,-11.799999999999995
469,2019-05-10,Red_Sox,Mariners,0,1.0,0.6351505909264201,0.5512771635531832,-0.3286313381624089,-0.557377049180328,-0.15783454060236354,-0.15135341212352266,0.499046892870759,-0.3286313381624089,0.7662981319100268,0.028974456728936362,-3.6614563476934814,-0.15135341212352266,-0.1803278688524589,-0.3027068242470453,0.057948913457872724,-0.12237895539458625,0.20930232558139536,-0.008314054366685975,0.010803968324060165,0.0413533834586467,0.052157351782706966,0.0,0,5,5,5,-1,6,3,0,20.48,8,0,2,0,0,1,1,0,0,8,39,0.3899999999999997,-0.030000000000000027,0.3700000000000001,-0.3999999999999999,0.6000000000000001,0.5,0.4066811909949164,0.02650691423761193,27.9
470,2019-05-10,Nats,Dodgers,1,1.0,-0.2282312925170076,-0.1901360544217696,1.8676870748299308,-1.4081632653061238,-0.7091836734693877,0.6122448979591836,0.3285714285714283,0.2557823129251693,-0.5431972789115651,-0.3666666666666667,-2.8989795918367367,-0.1625850340136055,0.2040816326530612,-0.1625850340136055,-0.55,-0.3044217687074832,-0.18333333333333326,0.00398336870874888,-0.005321084227760621,0.09775244962637752,0.09243136539861684,0.0,0,2,1,0,0,-23,1,-2,-8.34,-32,-2,-1,0,0,0,2,0,0,-34,-159,-1.92,-0.59,-0.42,-1.8800000000000003,-0.7000000000000002,-0.04000000000000002,0.5652620760534429,0.08527999953595823,-52.1
471,2019-05-10,Pirates,Cards,0,1.0,-0.5484848484848479,-0.6498316498316496,1.7407407407407414,-1.262626262626263,-0.212121212121212,-0.006734006734006703,1.0740740740740742,1.3703703703703702,0.6565656565656569,0.17845117845117847,-0.1515151515151505,-0.3703703703703704,0.3636363636363637,0.3636363636363637,-0.3872053872053872,-0.3703703703703704,0.18181818181818185,0.012230634828188702,0.028475711892797295,0.1826441467676178,0.21111985866041505,0.0,-1,-6,-5,1,-4,-16,0,0,5.76,-39,-3,0,-1,-1,-1,-3,0,0,-44,-150,-0.71,-0.059999999999999935,-0.30999999999999994,0.5699999999999998,-0.7000000000000002,-0.14,0.024348512766517727,0.03556816395076925,-26.4
472,2019-05-10,D_Backs,Braves,1,1.0,0.9902168164992068,0.6409307244843991,5.033051295610788,3.485986250661024,-0.21998942358540474,0.0,1.4867794817556843,5.511369645690111,3.7911158117398194,0.1909042834479111,2.4349550502379693,0.013484928609201443,-0.15044949762030674,0.532258064516129,0.5861977789529349,0.20438921205711247,-0.1639344262295082,0.023256779766601617,0.05933014354066979,0.10324349017816352,0.16257363371883338,0.0,1,4,0,0,-2,0,0,0,-59.21,-7,2,0,0,2,0,0,1,1,-9,-45,-3.2999999999999994,-0.7799999999999999,-0.8799999999999999,-0.8399999999999999,-1.7800000000000002,-1.12,0.25210084033613445,0.07415621044926908,-45.60000000000001
473,2019-05-10,Rangers,Astros,1,1.0,-0.2278911564625843,0.020408163265305927,-2.7551020408163263,-1.5000000000000009,-1.1020408163265305,0.0,-0.061224489795918435,-2.7551020408163263,-2.1122448979591835,-0.18367346938775508,2.020408163265307,0.24489795918367346,0.0,-0.36734693877551017,-0.061224489795918435,-0.18367346938775508,-0.18367346938775508,-0.04804597701149427,-0.08793682795698937,-0.12574712643678154,-0.2136839543937709,0.0,0,1,4,5,2,-7,0,0,35.88,-20,3,1,-1,-2,0,0,0,0,-18,-69,-1.4500000000000002,-0.4699999999999999,-0.12,-1.3500000000000003,-0.15000000000000036,-0.20000000000000004,1.6267123287671232,0.14539362089758442,-5.6999999999999975
474,2019-05-10,Indians,As,1,1.0,-0.07917888563049802,0.1319648093841641,-3.3088954056695985,-2.6050830889540566,-0.410557184750733,-0.16129032258064516,-1.8426197458455524,-3.7634408602150535,-0.9628543499511242,0.30303030303030304,1.6275659824046933,-0.3421309872922776,0.0,-0.8064516129032258,-0.6744868035190614,0.29325513196480946,-0.16129032258064516,-0.08746380514392782,-0.08867300537412154,-0.35658320558678264,-0.4452562109609041,0.0,0,5,0,0,1,5,0,1,2.12,17,2,0,0,0,0,1,0,0,18,70,0.6099999999999999,0.04999999999999993,0.1499999999999999,0.5800000000000001,-0.08000000000000007,0.01999999999999999,0.09779792746113992,0.03961295808939908,17.199999999999996
475,2019-05-10,Reds,Giants,0,1.0,-0.07140214576396531,0.09027007029226786,-5.422123566407693,-4.352941176470588,-0.2730299667036624,0.16574176840547547,-1.4798372179060302,-6.040695523492415,-2.1146873843877168,0.0,0.807991120976693,-0.030336662967073574,0.0,-0.22641509433962265,-0.06067332593414715,-0.6792452830188679,0.0,-0.07742361684558219,-0.0974916387959866,-0.1947811725846408,-0.29227281138062744,0.0,0,-3,-1,0,-4,-11,-3,0,35.84999999999999,-32,2,1,0,1,0,-2,-1,0,-36,-143,0.02000000000000001,-0.08999999999999997,0.04999999999999999,0.6300000000000003,-0.39,0.010000000000000007,0.99565082323703,0.1668439488719196,-10.9
476,2019-05-11,Royals,Phillies,1,1.0,-0.3311712379540399,-0.221830985915493,-0.5650481838398811,0.6921793921423269,0.3836174944403261,0.18309859154929573,0.4132690882134915,-0.1308376575240917,-0.7184951816160123,-0.2894736842105263,5.03076352853966,0.15344699777613047,0.0,0.03836174944403262,-0.09766493699036316,-0.2127501853224611,-0.10637509266123056,-0.005103097636757398,-0.02782947929540341,0.05396855286696156,0.02613907357155809,0.0,0,-3,2,2,5,3,2,1,3.22,7,0,0,1,-1,1,1,0,0,14,34,-0.16999999999999993,-0.18999999999999995,0.10000000000000007,-0.4599999999999997,-0.06999999999999995,-0.22000000000000008,-0.009836710603974176,-0.08467666713310018,-3.8000000000000007
477,2019-05-11,Rockies,Padres,1,1.0,-0.3687539531941813,-0.2760910815939281,-0.17077798861480087,0.33270082226438896,-0.6976597090449083,-0.011701454775458586,-0.8662239089184061,-0.6062618595825429,-0.6695129664769133,-0.011701454775458586,-0.4516129032258069,0.4354838709677419,0.0,-0.1685641998734978,0.8475648323845666,-0.011701454775458586,0.0,0.0014919997942069163,-0.00472408026755855,-0.1744868035190616,-0.1792108837866202,0.0,0,-20,-15,-14,-1,-15,-4,-1,-26.89,-53,-4,-1,-1,-5,0,-3,0,0,-56,-166,-2.6,-0.6499999999999999,-0.52,-2.55,-1.33,0.55,-0.22435897435897467,-0.07863575675281345,-48.6
478,2019-05-11,Yankees,Rays,1,1.0,0.022478070175438347,0.1850328947368416,1.4640899122807012,1.7321820175438596,0.7160087719298245,0.17900219298245612,0.5441337719298245,1.4640899122807012,-0.4764254385964912,0.17543859649122806,-2.0882675438596494,-0.8558114035087719,-0.34375,-0.34018640350877194,-0.515625,-0.16118421052631582,-0.16831140350877194,0.061295780797991424,0.04284938204536193,0.1942579553517821,0.2371073373971441,0.0,0,2,2,3,10,2,4,2,6.01,37,-3,0,1,3,-1,0,1,0,47,196,1.1100000000000003,0.4899999999999999,0.17999999999999994,1.1699999999999997,0.4300000000000001,0.13,-0.1160714285714286,-0.09325753522594446,1.8000000000000045
479,2019-05-11,Rangers,Astros,1,1.0,-0.2862838915470505,-0.0925039872408302,-1.6686602870813405,0.0071770334928222814,-0.9366028708133975,0.0,0.2332535885167464,-1.8732057416267949,-2.0885167464114835,-0.15789473684210528,0.4916267942583712,0.4557416267942582,0.20454545454545453,-0.31578947368421056,-0.1758373205741628,0.4557416267942582,-0.15789473684210528,0.006379475922623168,-0.031015522080302338,-0.017697900946631984,-0.04871342302693426,0.0,0,4,2,2,1,11,0,1,7.71,29,2,0,0,3,0,0,-1,0,31,124,1.21,0.24,0.3,1.25,0.53,0.05000000000000002,-0.17391304347826084,0.0049518384195316465,22.5
480,2019-05-11,Twins,Tigers,0,1.0,0.29192872117400404,0.21907756813417206,-0.2452830188679238,2.0041928721174003,1.0859538784067089,0.0,-0.29979035639413,-0.2452830188679238,-0.31027253668763066,-0.28721174004192873,-2.882599580712788,0.2746331236897275,-0.16981132075471694,0.2222222222222222,1.3857442348008386,-0.8490566037735848,0.0,0.08450429352068695,0.06666666666666671,0.1340749414519906,0.20074160811865727,0.0,2,-2,-3,-2,-5,8,-2,0,-3.8100000000000014,-1,0,0,0,-1,0,0,0,0,-7,-41,-0.2899999999999996,-0.28,0.13,-0.4200000000000004,-0.83,-0.20000000000000007,-0.4477548595195655,-0.003663264707089081,27.10000000000001
481,2019-05-11,Angels,Orioles,0,1.0,-0.06023550724637694,-0.10099637681159424,1.7941576086956523,2.866847826086957,-0.5441576086956521,-0.28125,1.0285326086956523,1.901494565217392,1.1467391304347825,0.0,1.1684782608695643,0.27377717391304346,0.0,0.3811141304347826,0.3403532608695652,-0.5292119565217391,0.17391304347826084,0.008839978351073474,0.009506026141571866,-0.0145408623489085,-0.0050348362073366895,0.0,0,3,-3,-3,-2,11,2,0,-8.41,27,1,-1,0,-2,2,1,0,0,26,115,1.29,0.6000000000000001,0.06000000000000005,0.1200000000000001,1.18,0.35000000000000003,-0.5471316085489313,-0.06964385475065399,15.200000000000005
482,2019-05-11,Twins,Tigers,1,1.0,0.29192872117400404,0.21907756813417206,-0.2452830188679238,2.0041928721174003,1.0859538784067089,0.0,-0.29979035639413,-0.2452830188679238,-0.31027253668763066,-0.28721174004192873,-2.882599580712788,0.2746331236897275,-0.16981132075471694,0.2222222222222222,1.3857442348008386,-0.8490566037735848,0.0,0.08450429352068695,0.06666666666666671,0.1340749414519906,0.20074160811865727,0.0,2,-2,-3,-2,-5,8,-2,0,-3.8100000000000014,-1,0,0,0,-1,0,0,0,0,-7,-41,-0.2899999999999996,-0.28,0.13,-0.4200000000000004,-0.83,-0.20000000000000007,-0.4477548595195655,-0.003663264707089081,27.10000000000001
483,2019-05-11,Mets,Marlins,0,1.0,0.03162393162393151,-0.08091168091168077,4.216524216524217,3.732193732193733,0.9458689458689459,0.0,1.6980056980056983,3.601139601139601,1.9487179487179485,0.4615384615384616,0.8660968660968669,0.01139601139601143,-0.14814814814814814,0.16524216524216528,-0.433048433048433,0.017094017094017144,0.0,0.08171603677221659,0.10839246390995844,0.33965915810977915,0.4480516220197375,0.0,0,-5,-10,-10,-12,13,-2,0,-25.28,19,1,1,0,-1,-2,0,0,0,3,46,0.7299999999999995,0.21000000000000008,0.13,1.11,0.30000000000000004,-0.2,-1.1161858974358974,-0.08281892520807035,15.300000000000008
484,2019-05-11,D_Backs,Braves,1,1.0,1.0268402870050486,0.6949242625564707,4.557799627956417,1.3279298432102051,-0.1461599787403669,0.0,1.602710603242094,5.657188413499867,2.1953228806803082,0.014881743289928225,-0.930374701036408,0.014881743289928225,0.02976348657985645,0.014881743289928225,-0.09540260430507587,-0.1251660908849323,-0.3098591549295775,0.03924962202594098,0.07047328244274814,0.21053155088724435,0.2810048333299925,0.0,0,0,-4,-4,0,10,0,-1,14.04,42,-1,0,0,-1,-1,2,0,0,39,202,2.0,0.66,0.28,1.41,0.3,0.27,-0.7916666666666666,-0.12157162629528195,30.1
485,2019-05-11,White_Sox,Jays,0,1.0,0.470350404312669,0.4053234501347713,4.399932614555256,3.5296495956873315,0.5882749326145553,0.4730458221024258,1.2493261455525606,4.3908355795148255,-0.2001347708894876,-0.16981132075471694,1.1431940700808632,0.6428571428571428,-0.16981132075471694,0.3123315363881401,-0.3578167115902965,0.6428571428571428,0.4821428571428572,0.08126756963966264,0.06605124940315138,0.2830309225658062,0.34908217196895763,0.0,0,-9,-12,-9,-2,2,-2,0,-7.930000000000002,2,-2,0,0,1,-1,-3,0,-2,-2,-32,1.33,0.11,0.39,1.1100000000000003,0.6100000000000001,0.25,-0.832095832095832,-0.10094083009842486,7.999999999999992
486,2019-05-11,Reds,Giants,0,1.0,-0.12238805970149215,0.08450057405281307,-4.501492537313434,-2.982089552238806,-0.2298507462686568,0.3373134328358209,-1.2835820895522387,-4.859701492537313,-3.0507462686567166,0.0,0.3671641791044795,0.15820895522388062,0.0,-0.02089552238805969,-0.04179104477611939,-0.6,0.0,-0.06110269885098424,-0.09717178386706292,-0.16104034915827914,-0.2582121330253421,0.0,1,2,-3,-3,-5,4,-2,1,-11.900000000000002,9,2,-1,-1,0,0,-4,0,0,6,-5,-1.0699999999999994,-0.4799999999999999,0.07999999999999996,-0.22999999999999954,-0.7899999999999998,0.09000000000000002,-0.3489326765188833,0.028481506731512087,-17.10000000000001
487,2019-05-11,Nats,Dodgers,0,1.0,-0.24769305488101034,-0.10903351141330696,1.9363768819815448,0.027197668771249184,-0.6537153958232151,0.9482758620689656,0.04589606605148133,0.981544439048082,-1.882952889752307,-0.5492957746478873,-2.059009227780475,-0.17654201068479844,0.18965517241379312,-0.54273919378339,-0.9154929577464788,-0.5361826129188927,-0.18309859154929573,0.056782468359806326,0.027482269503546042,0.15803108808290145,0.1855133575864476,0.0,0,-10,0,0,0,-14,-3,-1,5.290000000000003,-58,-3,0,0,-4,-1,1,-1,0,-60,-227,-2.5199999999999987,-0.5299999999999999,-0.26,-1.95,-0.7999999999999998,-0.14,0.5591555183946488,0.05099268334499202,-17.899999999999988
488,2019-05-11,Pirates,Cards,0,1.0,-0.8928571428571423,-0.9604247104247108,1.819980694980696,0.5632239382239383,0.1751930501930501,0.00289575289575289,0.8194980694980695,2.4599420849420848,1.9821428571428577,0.4879343629343629,1.0439189189189193,-0.31998069498069504,0.3243243243243243,0.3243243243243243,-0.14913127413127425,-0.4821428571428572,0.4864864864864865,0.014945250073986394,0.045045045045044974,0.11734240899674454,0.16238745404178956,0.0,1,9,8,6,3,15,2,2,17.04,35,3,0,-1,4,1,-1,0,0,40,180,1.09,0.4700000000000002,0.16000000000000006,1.5100000000000002,0.5399999999999999,-0.08999999999999997,0.002151992129857172,0.007989474718745004,21.70000000000001
489,2019-05-11,Cubs,Brewers,0,1.0,-0.5267510548523209,-0.27308016877637176,-5.147848101265825,-2.135864978902955,-0.03223628691983138,-0.3291139240506329,-1.7708016877637134,-4.489620253164556,-3.341265822784812,-0.16455696202531647,0.5756962025316437,-1.0231223628691986,0.44,0.14666666666666667,-0.2182278481012659,-0.6189029535864979,-0.3470042194092827,0.003841764318207375,-0.05843293492695895,-0.13362588609731396,-0.19205882102427285,0.0,0,4,1,2,2,-21,-2,0,6.719999999999999,-15,-6,1,1,2,0,1,0,0,-13,-82,-0.9999999999999996,-0.23,-0.4600000000000001,-0.1100000000000001,0.05000000000000005,-0.029999999999999968,0.6384345132409055,0.09671619536871484,-31.50000000000001
