Date,VH,Team,Pitcher,Open,Close,Final
2016-07-04,V,BAL,YGALLARDO-R,135,155,5
2016-07-04,H,LOS,JURIAS-L,-150,-175,7
2016-07-05,V,CIN,BFINNEGAN-L,210,280,9
2016-07-05,H,CUB,JLACKEY-R,-240,-325,5
2016-07-05,V,ATL,FOLTYNEWCZ-R,115,-109,1
2016-07-05,H,PHI,ZEFLIN-R,-130,-101,5
2016-07-05,V,MIL,ZDAVIES-R,150,150,5
2016-07-05,H,WAS,GGONZALEZ-L,-170,-170,2
2016-07-05,V,MIA,WCHEN-L,125,132,5
2016-07-05,H,NYM,SMATZ-L,-140,-147,2
2016-07-05,V,PIT,SBRAULT-L,125,125,5
2016-07-05,H,STL,MLEAKE-R,-140,-140,2
2016-07-05,V,SDG,CFRIEDRCH-L,125,138,5
2016-07-05,H,ARI,ZGODLEY-R,-140,-153,7
2016-07-05,V,COL,TCHATWOOD-R,195,190,7
2016-07-05,H,SFO,MBUMGARNR-L,-220,-215,3
2016-07-05,V,KAN,CYOUNG-R,155,135,3
2016-07-05,H,TOR,RDICKEY-R,-175,-150,8
2016-07-05,V,DET,ASANCHEZ-R,150,170,1
2016-07-05,H,CLE,CCARRASCO-R,-170,-190,12
2016-07-05,V,LAA,TLINCECUM-R,140,167,13
2016-07-05,H,TAM,JODORIZZI-R,-160,-187,5
2016-07-05,V,TEX,AGRIFFIN-R,150,190,7
2016-07-05,H,BOS,DPRICE-L,-170,-215,2
2016-07-05,V,SEA,TWALKER-R,135,127,2
2016-07-05,H,HOU,DKEUCHEL-L,-150,-142,5
2016-07-05,V,OAK,SMANAEA-L,-120,-120,4
2016-07-05,H,MIN,TMILONE-L,110,110,11
2016-07-05,V,NYY,MTANAKA-R,-140,-118,9
2016-07-05,H,CWS,CRODON-L,125,108,0
2016-07-05,V,BAL,CTILLMAN-R,135,127,4
2016-07-05,H,LOS,KMAEDA-R,-150,-142,1
2016-07-06,V,ATL,TJENKINS-R,-104,160,3
2016-07-06,H,PHI,JHELICKSN-R,-106,-180,4
2016-07-06,V,MIA,JNICOLINO-L,160,215,2
2016-07-06,H,NYM,JDEGROM-R,-180,-245,4
2016-07-06,V,CIN,DESCLAFANI-R,160,164,5
2016-07-06,H,CUB,AWARREN-R,-180,-184,3
2016-07-06,V,MIL,MGARZA-R,160,205,4
2016-07-06,H,WAS,TROARK-R,-180,-230,7
2016-07-06,V,PIT,JLOCKE-L,140,155,7
2016-07-06,H,STL,JGARCIA-L,-160,-175,5
2016-07-06,V,SDG,CREA-R,115,103,13
2016-07-06,H,ARI,SMILLER-R,-130,-113,6
2016-07-06,V,COL,JDELAROSA-L,205,180,1
2016-07-06,H,SFO,JCUETO-R,-230,-205,5
2016-07-06,V,DET,MFULMER-R,115,106,12
2016-07-06,H,CLE,JTOMLIN-R,-130,-116,2
2016-07-06,V,OAK,SGRAY-R,-104,-103,0
2016-07-06,H,MIN,ESANTANA-R,-106,-107,4
2016-07-06,V,KAN,IKENNEDY-R,160,155,2
2016-07-06,H,TOR,MSTROMAN-R,-180,-175,4
2016-07-06,V,LAA,JWEAVER-R,135,135,7
2016-07-06,H,TAM,DSMYLY-L,-150,-150,2
2016-07-06,V,TEX,MPEREZ-L,165,175,6
2016-07-06,H,BOS,SWRIGHT-R,-185,-195,11
2016-07-06,V,SEA,WLEBLANC-L,145,138,8
2016-07-06,H,HOU,MFIERS-R,-165,-153,9
2016-07-06,V,NYY,MPINEDA-R,-125,-170,0
2016-07-06,H,CWS,MGONZALEZ-R,110,150,5
2016-07-06,V,BAL,KGAUSMAN-R,135,-101,6
2016-07-06,H,LOS,BNORRIS-R,-150,-109,4
2016-07-07,V,PIT,TGLASNOW-R,140,117,1
2016-07-07,H,STL,WAINWRIGHT-R,-160,-132,5
2016-07-07,V,WAS,LGIOLITO-R,105,-116,7
2016-07-07,H,NYM,BCOLON-R,-115,106,9
2016-07-07,V,PHI,AMORGAN-L,150,150,2
2016-07-07,H,COL,CBETTIS-R,-170,-170,11
2016-07-07,V,SDG,DPOMERANZ-L,140,133,6
2016-07-07,H,LOS,HRYU-L,-160,-148,0
2016-07-07,V,LAA,HSANTIAGO-L,105,-101,5
2016-07-07,H,TAM,BSNELL-L,-115,-109,1
2016-07-07,V,DET,VERLANDER-R,110,110,4
2016-07-07,H,TOR,DHUTCHSON-R,-120,-125,5
2016-07-07,V,NYY,INOVA-R,140,128,5
2016-07-07,H,CLE,TBAUER-R,-160,-143,4
2016-07-07,V,MIN,TDUFFEY-R,115,108,10
2016-07-07,H,TEX,CGONZALEZ-R,-130,-118,1
2016-07-07,V,OAK,RHILL-L,115,108,3
2016-07-07,H,HOU,DFISTER-R,-130,-118,1
2016-07-07,V,SEA,JPAXTON-L,115,119,3
2016-07-07,H,KAN,DDUFFY-L,-130,-134,4
2016-07-07,V,ATL,LHARRELL-R,240,235,4
2016-07-07,H,CUB,JHAMMEL-R,-275,-270,3
2016-07-08,V,CUB,JARRIETA-R,-180,-207,4
2016-07-08,H,PIT,FLIRIANO-L,160,182,8
2016-07-08,V,CIN,DSTRAILY-R,235,240,1
2016-07-08,H,MIA,JFERNANDZ-R,-270,-275,3
2016-07-08,V,WAS,SSTRASBRG-R,-115,100,3
2016-07-08,H,NYM,SYNDERGARD-R,105,-110,1
2016-07-08,V,PHI,VVELASQEZ-R,115,137,5
2016-07-08,H,COL,JGRAY-R,-130,-152,3
2016-07-08,V,STL,MWACHA-R,-135,-124,3
2016-07-08,H,MIL,JNELSON-R,120,114,4
2016-07-08,V,SDG,ACASHNER-R,165,165,6
2016-07-08,H,LOS,SKAZMIR-L,-185,-185,10
2016-07-08,V,ARI,PCORBIN-L,140,130,2
2016-07-08,H,SFO,SAMARDZIJA-R,-160,-145,6
2016-07-08,V,LAA,MSHOEMAKR-R,110,-103,9
2016-07-08,H,BAL,UJIMENEZ-R,-125,-107,5
2016-07-08,V,DET,MPELFREY-R,150,175,0
2016-07-08,H,TOR,JHAPP-L,-170,-195,6
2016-07-08,V,TAM,CARCHER-R,-102,-103,5
2016-07-08,H,BOS,SOSULIVAN-R,-108,-107,6
2016-07-08,V,NYY,CGREEN-R,165,150,2
2016-07-08,H,CLE,CKLUBER-R,-185,-170,10
2016-07-08,V,MIN,KGIBSON-R,195,175,5
2016-07-08,H,TEX,CHAMELS-L,-220,-195,6
2016-07-08,V,OAK,DMENGDEN-R,130,153,9
2016-07-08,H,HOU,CMCHUGH-R,-145,-173,10
2016-07-08,V,SEA,HIWAKUMA-R,105,-113,3
2016-07-08,H,KAN,YVENTURA-R,-115,103,2
2016-07-08,V,ATL,MWISLER-R,260,255,11
2016-07-08,H,CWS,CSALE-L,-300,-290,8
2016-07-09,V,STL,CMARTINEZ-R,-154,-141,8
2016-07-09,H,MIL,CANDERSON-R,139,126,1
2016-07-09,V,ARI,RRAY-L,138,125,2
2016-07-09,H,SFO,JPEAVY-R,-153,-140,4
2016-07-09,V,CIN,JLAMB-L,175,146,2
2016-07-09,H,MIA,ACONLEY-L,-200,-166,4
2016-07-09,V,CUB,JLESTER-L,-156,-170,6
2016-07-09,H,PIT,CKUHL-R,141,150,12
2016-07-09,V,WAS,MSCHERZER-R,-175,-210,6
2016-07-09,H,NYM,LVERRETT-R,155,185,1
2016-07-09,V,SDG,LPERDOMO-R,205,209,3
2016-07-09,H,LOS,BMCCARTHY-R,-230,-239,4
2016-07-09,V,PHI,JEICKHOFF-R,125,140,3
2016-07-09,H,COL,TANDERSON-L,-140,-160,8
2016-07-09,V,DET,MBOYD-L,190,230,3
2016-07-09,H,TOR,ASANCHEZ-R,-215,-260,2
2016-07-09,V,LAA,NTROPEANO-R,119,112,2
2016-07-09,H,BAL,YGALLARDO-R,-134,-122,3
2016-07-09,V,TAM,MMOORE-L,141,167,1
2016-07-09,H,BOS,RPORCELLO-R,-161,-187,4
2016-07-09,V,NYY,CSABATHIA-L,141,149,7
2016-07-09,H,CLE,DSALAZAR-R,-156,-169,6
2016-07-09,V,OAK,KGRAVEMAN-R,175,185,3
2016-07-09,H,HOU,LMcCULLRS-R,-195,-210,2
2016-07-09,V,SEA,WMILEY-L,114,-117,3
2016-07-09,H,KAN,EVOLQUEZ-R,-124,107,5
2016-07-09,V,MIN,RNOLASCO-R,105,144,8
2016-07-09,H,TEX,KLOHSE-R,-115,-159,6
2016-07-09,V,ATL,JTEHERAN-R,141,164,4
2016-07-09,H,CWS,JQUINTANA-L,-156,-184,5
2016-07-10,V,WAS,GGONZALEZ-L,110,-113,3
2016-07-10,H,NYM,SMATZ-L,-120,103,2
2016-07-10,V,CIN,CREED-L,160,124,3
2016-07-10,H,MIA,TKOEHLER-R,-180,-139,7
2016-07-10,V,CUB,JLACKEY-R,-155,-152,6
2016-07-10,H,PIT,JNIESE-L,140,137,5
2016-07-10,V,STL,MLEAKE-R,105,125,5
2016-07-10,H,MIL,JGUERRA-R,-115,-140,1
2016-07-10,V,PHI,ZEFLIN-R,155,180,10
2016-07-10,H,COL,TCHATWOOD-R,-175,-205,3
2016-07-10,V,SDG,CFRIEDRCH-L,185,205,1
2016-07-10,H,LOS,KMAEDA-R,-210,-230,3
2016-07-10,V,ARI,ABRADLEY-R,210,225,0
2016-07-10,H,SFO,MBUMGARNR-L,-240,-255,4
2016-07-10,V,DET,ASANCHEZ-R,155,125,1
2016-07-10,H,TOR,RDICKEY-R,-175,-140,6
2016-07-10,V,NYY,MTANAKA-R,110,126,11
2016-07-10,H,CLE,CCARRASCO-R,-120,-141,7
2016-07-10,V,TAM,JODORIZZI-R,205,205,0
2016-07-10,H,BOS,DPRICE-L,-230,-230,4
2016-07-10,V,LAA,TLINCECUM-R,185,175,2
2016-07-10,H,BAL,CTILLMAN-R,-210,-200,4
2016-07-10,V,OAK,SMANAEA-L,170,175,1
2016-07-10,H,HOU,DKEUCHEL-L,-190,-195,2
2016-07-10,V,SEA,MONTGOMERY-L,-109,-122,8
2016-07-10,H,KAN,DGEE-R,-101,112,5
2016-07-10,V,MIN,TMILONE-L,160,143,15
2016-07-10,H,TEX,AGRIFFIN-R,-180,-163,5
2016-07-10,V,ATL,FOLTYNEWCZ-R,150,143,2
2016-07-10,H,CWS,JSHIELDS-R,-170,-163,0
2016-07-15,V,NYM,BCOLON-R,-124,-115,5
2016-07-15,H,PHI,JHELICKSN-R,114,105,3
2016-07-15,V,PIT,FLIRIANO-L,175,185,1
2016-07-15,H,WAS,SSTRASBRG-R,-195,-210,5
2016-07-15,V,MIL,MGARZA-R,133,140,4
2016-07-15,H,CIN,DESCLAFANI-R,-148,-155,5
2016-07-15,V,COL,JDELAROSA-L,-119,-106,11
2016-07-15,H,ATL,LHARRELL-R,109,-104,2
2016-07-15,V,MIA,WCHEN-L,122,112,7
2016-07-15,H,STL,JGARCIA-L,-137,-127,6
2016-07-15,V,LOS,BNORRIS-R,-121,-134,13
2016-07-15,H,ARI,PCORBIN-L,111,119,7
2016-07-15,V,SFO,MBUMGARNR-L,-186,-220,1
2016-07-15,H,SDG,ACASHNER-R,166,195,4
2016-07-15,V,BOS,SWRIGHT-R,107,132,5
2016-07-15,H,NYY,MPINEDA-R,-117,-147,3
2016-07-15,V,BAL,YGALLARDO-R,111,113,4
2016-07-15,H,TAM,CARCHER-R,-126,-128,3
2016-07-15,V,KAN,IKENNEDY-R,125,126,2
2016-07-15,H,DET,VERLANDER-R,-140,-141,4
2016-07-15,V,CLE,CCARRASCO-R,-145,-153,5
2016-07-15,H,MIN,ESANTANA-R,130,138,2
2016-07-15,V,CWS,MGONZALEZ-R,115,117,0
2016-07-15,H,LAA,HSANTIAGO-L,-130,-132,7
2016-07-15,V,TOR,MSTROMAN-R,-133,-150,7
2016-07-15,H,OAK,DMENGDEN-R,118,135,8
2016-07-15,V,HOU,DFISTER-R,116,107,7
2016-07-15,H,SEA,JPAXTON-L,-131,-117,3
2016-07-15,V,TEX,MPEREZ-L,170,175,0
2016-07-15,H,CUB,KHENDRCKS-R,-190,-200,6
2016-07-16,V,NYM,LVERRETT-R,-102,111,2
2016-07-16,H,PHI,JEICKHOFF-R,-108,-121,4
2016-07-16,V,PIT,GCOLE-R,110,114,0
2016-07-16,H,WAS,TROARK-R,-120,-124,6
2016-07-16,V,MIL,JNELSON-R,-101,-108,9
2016-07-16,H,CIN,JLAMB-L,-109,-102,1
2016-07-16,V,COL,CBETTIS-R,-104,-120,4
2016-07-16,H,ATL,FOLTYNEWCZ-R,-106,110,3
2016-07-16,V,MIA,TKOEHLER-R,145,175,0
2016-07-16,H,STL,WAINWRIGHT-R,-165,-195,5
2016-07-16,V,LOS,BMCCARTHY-R,-155,-170,1
2016-07-16,H,ARI,ABRADLEY-R,140,150,2
2016-07-16,V,SFO,SAMARDZIJA-R,-170,-158,6
2016-07-16,H,SDG,LPERDOMO-R,150,143,7
2016-07-16,V,TOR,RDICKEY-R,-115,-116,4
2016-07-16,H,OAK,SGRAY-R,105,106,5
2016-07-16,V,BOS,ERODRIGUZ-L,115,110,5
2016-07-16,H,NYY,CSABATHIA-L,-130,-125,2
2016-07-16,V,HOU,LMcCULLRS-R,100,-124,0
2016-07-16,H,SEA,HIWAKUMA-R,-110,114,1
2016-07-16,V,BAL,CTILLMAN-R,-135,-123,2
2016-07-16,H,TAM,MMOORE-L,120,113,1
2016-07-16,V,CLE,TBAUER-R,-130,-144,4
2016-07-16,H,MIN,TDUFFEY-R,115,129,5
2016-07-16,V,KAN,DDUFFY-L,-115,-145,8
2016-07-16,H,DET,MPELFREY-R,105,130,4
2016-07-16,V,CWS,JSHIELDS-R,125,151,0
2016-07-16,H,LAA,MSHOEMAKR-R,-140,-171,1
2016-07-16,V,TEX,YDARVISH-R,125,110,1
2016-07-16,H,CUB,JHAMMEL-R,-140,-120,3
2016-07-17,V,MIL,ZDAVIES-R,110,-122,0
2016-07-17,H,CIN,DSTRAILY-R,-120,112,1
2016-07-17,V,PIT,CKUHL-R,215,230,2
2016-07-17,H,WAS,MSCHERZER-R,-245,-260,1
2016-07-17,V,NYM,JDEGROM-R,-165,-178,5
2016-07-17,H,PHI,ZEFLIN-R,145,158,0
2016-07-17,V,COL,JGRAY-R,110,-104,0
2016-07-17,H,ATL,JTEHERAN-R,-120,-106,1
2016-07-17,V,MIA,ACONLEY-L,130,130,6
2016-07-17,H,STL,MWACHA-R,-145,-145,3
2016-07-17,V,LOS,KMAEDA-R,-165,-148,5
2016-07-17,H,ARI,RRAY-L,145,133,6
2016-07-17,V,SFO,JCUETO-R,-215,-240,3
2016-07-17,H,SDG,EJACKSON-R,190,210,5
2016-07-17,V,KAN,YVENTURA-R,130,133,2
2016-07-17,H,DET,MFULMER-R,-145,-148,4
2016-07-17,V,BAL,DBUNDY-R,-115,-113,2
2016-07-17,H,TAM,JODORIZZI-R,105,103,5
2016-07-17,V,CLE,JTOMLIN-R,-135,-141,6
2016-07-17,H,MIN,KGIBSON-R,120,126,1
2016-07-17,V,CWS,JTURNER-R,130,112,1
2016-07-17,H,LAA,JWEAVER-R,-145,-127,8
2016-07-17,V,TOR,JHAPP-L,110,-116,5
2016-07-17,H,OAK,RHILL-L,-120,106,3
2016-07-17,V,HOU,CMCHUGH-R,105,-109,8
2016-07-17,H,SEA,MONTGOMERY-L,-115,-101,1
2016-07-17,V,BOS,DPRICE-L,-107,-117,1
2016-07-17,H,NYY,MTANAKA-R,-103,107,3
2016-07-17,V,TEX,CHAMELS-L,125,118,4
2016-07-17,H,CUB,JLACKEY-R,-140,-133,1
2016-07-18,V,MIA,JFERNANDZ-R,-210,-181,3
2016-07-18,H,PHI,ANOLA-R,185,161,2
2016-07-18,V,ATL,MWISLER-R,130,133,2
2016-07-18,H,CIN,BFINNEGAN-L,-145,-148,8
2016-07-18,V,NYM,SMATZ-L,145,130,1
2016-07-18,H,CUB,JLESTER-L,-165,-145,5
2016-07-18,V,SDG,CFRIEDRCH-L,155,175,2
2016-07-18,H,STL,MLEAKE-R,-175,-195,10
2016-07-18,V,BAL,KGAUSMAN-R,-115,103,1
2016-07-18,H,NYY,INOVA-R,105,-113,2
2016-07-18,V,MIN,RNOLASCO-R,120,129,0
2016-07-18,H,DET,MBOYD-L,-135,-144,1
2016-07-18,V,CLE,CKLUBER-R,-135,-152,3
2016-07-18,H,KAN,EVOLQUEZ-R,120,137,7
2016-07-18,V,HOU,MFIERS-R,-130,-128,4
2016-07-18,H,OAK,KGRAVEMAN-R,115,113,7
2016-07-18,V,TEX,AGRIFFIN-R,115,105,5
2016-07-18,H,LAA,NTROPEANO-R,-130,-115,9
2016-07-18,V,CWS,CSALE-L,-145,-134,3
2016-07-18,H,SEA,WLEBLANC-L,130,119,4
2016-07-18,V,TAM,DSMYLY-L,125,114,4
2016-07-18,H,COL,TANDERSON-L,-140,-129,7
2016-07-19,V,MIA,JURENA-R,125,117,2
2016-07-19,H,PHI,VVELASQEZ-R,-140,-132,1
2016-07-19,V,MIL,JGUERRA-R,115,143,2
2016-07-19,H,PIT,JTAILLON-R,-130,-158,3
2016-07-19,V,LOS,SKAZMIR-L,110,-121,8
2016-07-19,H,WAS,RLOPEZ-R,-120,111,4
2016-07-19,V,ATL,TJENKINS-R,125,170,5
2016-07-19,H,CIN,CREED-L,-140,-190,4
2016-07-19,V,NYM,SYNDERGARD-R,140,141,2
2016-07-19,H,CUB,JARRIETA-R,-160,-161,1
2016-07-19,V,BAL,VWORLEY-R,105,127,1
2016-07-19,H,NYY,NEOVALDI-R,-115,-142,7
2016-07-19,V,MIN,TMILONE-L,135,129,6
2016-07-19,H,DET,ASANCHEZ-R,-150,-144,2
2016-07-19,V,CLE,DSALAZAR-R,-160,-126,7
2016-07-19,H,KAN,BFLYNN-L,140,111,3
2016-07-19,V,HOU,DKEUCHEL-L,-155,-182,3
2016-07-19,H,OAK,DOVERTON-L,140,162,4
2016-07-19,V,TEX,KLOHSE-R,110,110,6
2016-07-19,H,LAA,TLINCECUM-R,-125,-120,8
2016-07-19,V,CWS,JQUINTANA-L,-115,-110,6
2016-07-19,H,SEA,WMILEY-L,105,100,1
2016-07-19,V,SFO,JPEAVY-R,140,151,0
2016-07-19,H,BOS,RPORCELLO-R,-160,-171,4
2016-07-19,V,TAM,BSNELL-L,140,114,10
2016-07-19,H,COL,TCHATWOOD-R,-155,-124,1
2016-07-19,V,TOR,ASANCHEZ-R,-180,-173,5
2016-07-19,H,ARI,ZGODLEY-R,160,153,1
2016-07-20,V,ATL,LHARRELL-R,170,161,3
2016-07-20,H,CIN,DESCLAFANI-R,-190,-181,6
2016-07-20,V,NYM,BCOLON-R,150,185,2
2016-07-20,H,CUB,KHENDRCKS-R,-170,-210,6
2016-07-20,V,MIL,CANDERSON-R,145,138,9
2016-07-20,H,PIT,JLOCKE-L,-165,-153,5
2016-07-20,V,MIA,WCHEN-L,-130,-144,1
2016-07-20,H,PHI,JHELICKSN-R,115,129,4
2016-07-20,V,LOS,BNORRIS-R,135,114,1
2016-07-20,H,WAS,GGONZALEZ-L,-150,-129,8
2016-07-20,V,SDG,PCLEMENS-R,165,163,2
2016-07-20,H,STL,JGARCIA-L,-185,-183,3
2016-07-20,V,MIN,ESANTANA-R,160,150,4
2016-07-20,H,DET,VERLANDER-R,-180,-170,1
2016-07-20,V,CLE,CCARRASCO-R,-140,-132,11
2016-07-20,H,KAN,IKENNEDY-R,125,117,4
2016-07-20,V,HOU,DFISTER-R,-135,-115,7
2016-07-20,H,OAK,DMENGDEN-R,120,105,0
2016-07-20,V,CWS,MGONZALEZ-R,165,162,5
2016-07-20,H,SEA,FHERNANDZ-R,-185,-182,6
2016-07-20,V,BAL,YGALLARDO-R,125,205,0
2016-07-20,H,NYY,MPINEDA-R,-140,-230,5
2016-07-20,V,TEX,MPEREZ-L,125,132,4
2016-07-20,H,LAA,HSANTIAGO-L,-140,-147,7
2016-07-20,V,TAM,CARCHER-R,110,-119,11
2016-07-20,H,COL,JDELAROSA-L,-125,109,3
2016-07-20,V,TOR,MSTROMAN-R,-165,-171,10
2016-07-20,H,ARI,PCORBIN-L,145,151,4
2016-07-20,V,SFO,MCAIN-R,165,215,7
2016-07-20,H,BOS,DPOMERANZ-L,-185,-245,11
2016-07-21,V,LOS,JURIAS-L,180,163,6
2016-07-21,H,WAS,SSTRASBRG-R,-205,-183,3
2016-07-21,V,MIA,TKOEHLER-R,-103,113,9
2016-07-21,H,PHI,JEICKHOFF-R,-107,-123,3
2016-07-21,V,MIL,MGARZA-R,155,150,3
2016-07-21,H,PIT,FLIRIANO-L,-175,-170,5
2016-07-21,V,SDG,ACASHNER-R,205,185,5
2016-07-21,H,STL,WAINWRIGHT-R,-230,-210,6
2016-07-21,V,ATL,FOLTYNEWCZ-R,145,142,3
2016-07-21,H,COL,CBETTIS-R,-165,-157,7
2016-07-21,V,BAL,CTILLMAN-R,-115,113,4
2016-07-21,H,NYY,CSABATHIA-L,105,-123,1
2016-07-21,V,MIN,TDUFFEY-R,205,196,2
2016-07-21,H,BOS,SWRIGHT-R,-230,-221,13
2016-07-21,V,DET,MPELFREY-R,125,118,2
2016-07-21,H,CWS,JSHIELDS-R,-140,-133,1
2016-07-21,V,TAM,MMOORE-L,130,125,7
2016-07-21,H,OAK,SGRAY-R,-145,-140,3
2016-07-22,V,PHI,ZEFLIN-R,190,235,4
2016-07-22,H,PIT,GCOLE-R,-215,-270,0
2016-07-22,V,SDG,LPERDOMO-R,205,196,5
2016-07-22,H,WAS,TROARK-R,-235,-221,3
2016-07-22,V,ARI,ABRADLEY-R,110,105,2
2016-07-22,H,CIN,DSTRAILY-R,-120,-115,6
2016-07-22,V,NYM,LVERRETT-R,120,129,5
2016-07-22,H,MIA,ACONLEY-L,-135,-144,3
2016-07-22,V,CUB,JHAMMEL-R,-170,-155,5
2016-07-22,H,MIL,JNELSON-R,150,140,2
2016-07-22,V,LOS,BMCCARTHY-R,-103,-140,3
2016-07-22,H,STL,MWACHA-R,-107,125,4
2016-07-22,V,ATL,JTEHERAN-R,120,160,3
2016-07-22,H,COL,JGRAY-R,-135,-180,4
2016-07-22,V,CLE,TBAUER-R,-104,-101,1
2016-07-22,H,BAL,DBUNDY-R,-106,-109,5
2016-07-22,V,SEA,JPAXTON-L,140,126,2
2016-07-22,H,TOR,MESTRADA-R,-160,-141,1
2016-07-22,V,MIN,KGIBSON-R,160,142,2
2016-07-22,H,BOS,ERODRIGUZ-L,-180,-157,1
2016-07-22,V,DET,MFULMER-R,-150,-143,7
2016-07-22,H,CWS,JTURNER-R,135,128,5
2016-07-22,V,LAA,MSHOEMAKR-R,130,125,1
2016-07-22,H,HOU,LMcCULLRS-R,-145,-140,2
2016-07-22,V,TEX,YDARVISH-R,105,110,1
2016-07-22,H,KAN,DDUFFY-L,-115,-125,3
2016-07-22,V,TAM,JODORIZZI-R,115,-125,0
2016-07-22,H,OAK,SMANAEA-L,-130,110,1
2016-07-22,V,SFO,MBUMGARNR-L,-130,-114,2
2016-07-22,H,NYY,MTANAKA-R,115,104,3
2016-07-23,V,PHI,ANOLA-R,155,152,4
2016-07-23,H,PIT,TGLASNOW-R,-175,-172,7
2016-07-23,V,SDG,EJACKSON-R,255,318,2
2016-07-23,H,WAS,MSCHERZER-R,-290,-368,3
2016-07-23,V,ARI,RRAY-L,-113,-125,1
2016-07-23,H,CIN,KSAMPSON-R,103,110,6
2016-07-23,V,CUB,JLACKEY-R,-160,-147,1
2016-07-23,H,MIL,ZDAVIES-R,140,132,6
2016-07-23,V,NYM,JDEGROM-R,135,150,2
2016-07-23,H,MIA,JFERNANDZ-R,-150,-170,7
2016-07-23,V,LOS,KMAEDA-R,-113,-139,7
2016-07-23,H,STL,MLEAKE-R,103,124,2
2016-07-23,V,ATL,MWISLER-R,155,195,4
2016-07-23,H,COL,TANDERSON-L,-175,-220,8
2016-07-23,V,SEA,HIWAKUMA-R,135,111,14
2016-07-23,H,TOR,RDICKEY-R,-150,-121,5
2016-07-23,V,CLE,JTOMLIN-R,107,125,2
2016-07-23,H,BAL,KGAUSMAN-R,-117,-140,5
2016-07-23,V,LAA,JWEAVER-R,155,175,2
2016-07-23,H,HOU,CMCHUGH-R,-175,-200,7
2016-07-23,V,DET,MBOYD-L,175,103,3
2016-07-23,H,CWS,MALBERS-R,-200,-113,3
2016-07-23,V,MIN,RNOLASCO-R,235,205,11
2016-07-23,H,BOS,DPRICE-L,-270,-230,9
2016-07-23,V,TEX,CHAMELS-L,-128,-124,7
2016-07-23,H,KAN,YVENTURA-R,113,114,4
2016-07-23,V,TAM,DSMYLY-L,105,-123,3
2016-07-23,H,OAK,KGRAVEMAN-R,-115,113,4
2016-07-23,V,SFO,JCUETO-R,105,-117,2
2016-07-23,H,NYY,INOVA-R,-115,107,1
2016-07-24,V,ARI,ZGODLEY-R,115,-118,9
2016-07-24,H,CIN,BFINNEGAN-L,-130,108,8
2016-07-24,V,NYM,SMATZ-L,-120,-113,3
2016-07-24,H,MIA,JURENA-R,110,103,0
2016-07-24,V,PHI,VVELASQEZ-R,135,133,4
2016-07-24,H,PIT,JTAILLON-R,-150,-148,5
2016-07-24,V,SDG,CFRIEDRCH-L,175,165,10
2016-07-24,H,WAS,LGIOLITO-R,-200,-185,6
2016-07-24,V,CUB,JLESTER-L,-160,-151,6
2016-07-24,H,MIL,JGUERRA-R,140,136,5
2016-07-24,V,LOS,SKAZMIR-L,-130,-146,9
2016-07-24,H,STL,MMAYERS-R,115,131,6
2016-07-24,V,ATL,TJENKINS-R,165,205,2
2016-07-24,H,COL,TCHATWOOD-R,-185,-230,7
2016-07-24,V,SEA,WMILEY-L,140,153,0
2016-07-24,H,TOR,JHAPP-L,-155,-173,2
2016-07-24,V,MIN,TMILONE-L,205,155,7
2016-07-24,H,BOS,RPORCELLO-R,-230,-175,8
2016-07-24,V,CLE,CKLUBER-R,-135,-145,3
2016-07-24,H,BAL,VWORLEY-R,120,130,5
2016-07-24,V,DET,ASANCHEZ-R,135,132,4
2016-07-24,H,CWS,JQUINTANA-L,-150,-147,5
2016-07-24,V,LAA,TLINCECUM-R,175,144,3
2016-07-24,H,HOU,MFIERS-R,-200,-159,13
2016-07-24,V,TEX,AGRIFFIN-R,110,106,2
2016-07-24,H,KAN,EVOLQUEZ-R,-125,-116,1
2016-07-24,V,TAM,BSNELL-L,-115,-129,2
2016-07-24,H,OAK,JHAHN-R,105,114,3
2016-07-24,V,SFO,SAMARDZIJA-R,125,127,2
2016-07-24,H,NYY,NEOVALDI-R,-140,-142,5
2016-07-25,V,PHI,JHELICKSN-R,125,130,4
2016-07-25,H,MIA,JCOSART-R,-140,-145,0
2016-07-25,V,ARI,BSHIPLEY-R,115,110,2
2016-07-25,H,MIL,CANDERSON-R,-130,-120,7
2016-07-25,V,CIN,DESCLAFANI-R,135,114,7
2016-07-25,H,SFO,JPEAVY-R,-150,-124,5
2016-07-25,V,DET,VERLANDER-R,130,117,4
2016-07-25,H,BOS,DPOMERANZ-L,-145,-132,2
2016-07-25,V,OAK,DMENGDEN-R,130,114,6
2016-07-25,H,TEX,MPEREZ-L,-145,-124,7
2016-07-25,V,NYY,MPINEDA-R,140,135,2
2016-07-25,H,HOU,DKEUCHEL-L,-155,-150,1
2016-07-25,V,LAA,HSANTIAGO-L,110,109,6
2016-07-25,H,KAN,IKENNEDY-R,-120,-119,2
2016-07-25,V,COL,JDELAROSA-L,140,142,2
2016-07-25,H,BAL,YGALLARDO-R,-155,-162,3
2016-07-25,V,SDG,CREA-R,205,230,2
2016-07-25,H,TOR,ASANCHEZ-R,-235,-265,4
2016-07-25,V,CUB,JARRIETA-R,-200,-221,4
2016-07-25,H,CWS,MGONZALEZ-R,175,196,5
2016-07-26,V,STL,JGARCIA-L,105,105,1
2016-07-26,H,NYM,BCOLON-R,-115,-115,3
2016-07-26,V,PHI,JEICKHOFF-R,140,118,0
